What is the primary purpose of 'error detection'?,To automatically repair corrupted data without intervention,"To determine if a problem, such as data corruption, has occurred",To prevent any errors from ever occurring in a system,To increase the speed of data transfer by skipping error checks,To encrypt data for security purposes,B,"Error detection is defined as determining if a problem has occurred, such as a bit change in DRAM, network packet change, or data block change."
"Upon detecting an issue, what actions can a system take?",Automatically correct the error and proceed as normal without notification,"Halt operation, report the error, or warn of a failing/failed device",Increase processing power to ignore the error,Reformat the entire storage device immediately,Only log the error silently without any user notification,B,"The text states that 'By detecting issue: system can halt operation, report error, warn of failing/failed device.'"
"Which method do memory systems commonly use to detect errors, according to the text?",Cyclic Redundancy Checks (CRCs),Error-Correction Codes (ECC),Parity bits,Hash functions,Modular arithmetic calculations,C,The text explicitly states: 'Memory systems: detect errors using parity bits.'
How many extra bits of memory are required per byte when using parity bits for error detection?,Four,Two,One,Eight,"Zero, it's a software-only solution",C,The text states that parity 'Requires extra bit of memory per byte.'
How is a single-bit error detected using parity bits?,The system retries the operation multiple times until it works,The parity changes and does not match the stored parity,The data block checksum indicates a large discrepancy,A dedicated error correction algorithm fixes the bit automatically,The memory controller halts immediately without further analysis,B,"The text explains: 'Single-bit error: parity changes, does not match stored parity ⇒ detected.'"
Which type of error might go undetected when using only parity bits?,Single-bit errors,Double-bit errors,Triple-bit errors,All multi-bit errors,Errors due to power fluctuations,B,The text explicitly states: 'Double-bit error: might go undetected.' It also notes 'All single-bit errors detected.'
How is parity typically calculated?,By adding up all the bits and dividing by two,By performing a bitwise AND operation on the data,By XORing the bits,By using a complex cryptographic algorithm,By counting the number of zero bits,C,The text states: 'Parity: calculated by XORing bits.'
Parity is described as one form of what general error checking mechanism?,Encryption,Compression,Checksums,Hashing algorithms for security,Data fragmentation,C,The text states: 'Parity: one form of checksums.'
"According to the provided definition, what is a 'checksum'?",A method for encrypting data to prevent unauthorized access,A general term for an error detection and correction code,A specific algorithm used only for network packet verification,A system's total memory capacity,A technique to compress data before storage,B,The definition table defines 'checksum' as: 'General term for an error detection and correction code.'
"How do checksums compute, store, and compare values?",By using cryptographic keys for secure verification,By employing modular arithmetic on fixed-length words,By converting data into a graphical representation,By performing a byte-by-byte comparison with a master copy,By physically checking the integrity of storage media,B,"The text states: 'Checksums: use modular arithmetic to compute, store, compare values on fixed-length words.'"
What is a 'cyclic redundancy check (CRC)'?,A method for encrypting data streams,An error-detection method using a hash function to detect multiple-bit errors,A technique to recover lost data from damaged storage drives,A process to optimize disk space by eliminating redundant files,A software utility for checking system file versions,B,The definition table defines 'cyclic redundancy check (CRCs)' as: 'Error-detection method using a hash function to detect multiple-bit errors.'
Which type of errors are CRCs particularly effective at detecting?,Only single-bit errors,Errors caused by physical shock to the device,Multiple-bit errors,Software bugs in the operating system,User input mistakes,C,The text states: 'CRCs: use hash function to detect multiple-bit errors.'
What is the primary function of an 'Error-Correction Code (ECC)'?,"To detect errors only, without the ability to correct them",To encrypt sensitive data for secure transmission,To compress data before storing it on a drive,To detect and correct problems in data,To perform routine system diagnostics,D,The text defines ECC as detecting and correcting problems. The definition table also states 'can correct errors.'
How does ECC achieve its error correction capability?,By requiring manual user intervention for every error,By simply re-reading the data until it's correct,By using algorithms and extra storage to identify and calculate correct values,By comparing the data with a remote server's copy,By disabling the faulty memory or storage sector entirely,C,The text states: 'Correction: uses algorithms and extra storage.' It further explains that ECC 'contains enough info to identify changed bits and calculate correct values (if few bits corrupted).'
What factors cause Error-Correction Code (ECC) codes to vary?,The color of the storage device and its manufacturer,The operating system version and the amount of available RAM,The extra storage needed and the number of errors correctable,The current power consumption and ambient temperature,The user's preference settings and security protocols,C,"The text states: 'Codes vary: based on extra storage needed, number of errors correctable.'"
On which type of storage device do disk drives typically use ECC?,Per-file ECC,Per-block ECC,Per-sector ECC,Per-track ECC,Per-platter ECC,C,The text specifies: 'Disk drives: use per-sector ECC.'
On which type of storage device do flash drives typically use ECC?,Per-sector ECC,Per-cluster ECC,Per-block ECC,Per-page ECC,Per-chip ECC,D,The text specifies: 'Flash drives: use per-page ECC.'
What happens during a read operation if the recalculated ECC value does not match the stored ECC value?,The system automatically encrypts the data,"The data is confirmed as corrupted, and the storage media may be bad",The read operation is immediately aborted without further action,The stored ECC value is updated to match the recalculated one,The data is compressed to save space,B,"The text states: 'Sector/page read: ECC recalculated, compared with stored value. Mismatch: data corrupted, storage media may be bad.'"
What is a 'soft error' in the context of ECC?,An error that leads to permanent data loss,An error that can be recovered by retrying the operation,"An error in software logic, not data integrity",An error that requires manual user intervention to fix,An error that corrupts the operating system files,B,The definition table defines 'soft error' as: 'Recoverable error by retrying the operation.' The text also says ECC 'Reports recoverable soft error.'
What is signaled when an ECC system encounters too many changes to correct?,A recoverable soft error,A non-correctable hard error,A parity mismatch error,A cyclic redundancy check failure,A checksum validation success,B,"The text states: 'Too many changes, ECC cannot correct: non-correctable hard error signaled.'"
What is a 'hard error' according to the provided text?,An error that can be fixed by simply refreshing the memory,An error that is easily recoverable by software algorithms,"An unrecoverable error, possibly resulting in data loss","An error that only affects system performance, not data integrity","An error related to a faulty power supply, not data",C,"The definition table defines 'hard error' as: 'Unrecoverable error, possibly resulting in data loss.'"
Who or what automatically performs ECC processing during read/write operations?,The user through a diagnostic tool,The operating system software,The storage device controller,The CPU's arithmetic logic unit,Network interface card,C,The text states: 'Controller automatically performs ECC processing on read/write.'
Error detection and correction capabilities are frequently differentiators between which product categories?,Desktop and laptop computers,Consumer and enterprise products,Hardware and software components,Open-source and proprietary systems,Analog and digital devices,B,The text mentions: 'Error detection/correction: frequently differentiators between consumer and enterprise products.'
"Beyond storage drives, ECC is also used in some systems for what other purposes?",User interface responsiveness and graphical rendering,Network routing and packet prioritization,DRAM error correction and data path protection,CPU clock speed regulation and power management,Sound card audio processing,C,The text notes: 'ECC: used in some systems for DRAM error correction and data path protection.'
Which of the following are key responsibilities of the Operating System (OS) regarding storage device management?,"Drive initialization, network protocol configuration, and user account management.","Booting from drive, bad-block recovery, and application software development.","Drive initialization, booting from drive, and bad-block recovery.","CPU scheduling, memory allocation, and drive initialization.","File system backup, driver signing, and power management.",C,"The OS is responsible for drive initialization, booting from the drive, and bad-block recovery, among other aspects of storage device management."
"What is the initial state of a new storage device, such as a magnetic platter or uninitialized semiconductor cells, before data can be stored?",Partially formatted with a basic file system.,Pre-configured with a master boot record.,"A blank slate, requiring specific preparation.",Ready for direct data storage without any prior steps.,Filled with default operating system files.,C,A new storage device is described as a 'blank slate' that needs to be prepared before data can be stored.
"What is the process called that divides a storage device into sectors or initializes NVM pages and creates an FTL, preparing it for data storage?",Logical formatting.,Partitioning.,Volume creation.,Low-level formatting.,File system mounting.,D,The process of dividing a device into sectors or initializing NVM pages and creating an FTL is called low-level formatting (or physical formatting).
What specialized data structure does low-level formatting fill each storage location (sector/page) with?,User data and application headers.,File system allocation tables.,"A header, a data area, and a trailer.",Directory entries and metadata.,Volume labels and partition tables.,C,"Low-level formatting fills the device with a special data structure for each storage location, consisting of a header, data area, and trailer."
What kind of information is typically contained within the header and trailer of a storage sector or NVM page?,User data checksums and file names.,"Controller information, such as sector/page number and error detection/correction code.",Operating system boot code and partition details.,Application-specific metadata and timestamps.,File permissions and access control lists.,B,Headers and trailers contain controller information like sector/page number and error detection/correction code.
At what stage are most storage drives typically low-level formatted?,During operating system installation.,When a new file system is created by the user.,At the factory during the manufacturing process.,Immediately before the first data write operation.,Only when bad blocks are detected after extensive use.,C,Most drives are low-level formatted at the factory as part of the manufacturing process.
What is a key benefit for the manufacturer of low-level formatting drives at the factory?,It allows the end-user to select custom sector sizes.,It enables testing the device and initializing the mapping from logical block numbers to defect-free sectors/pages.,It pre-installs the operating system's bootloader.,It encrypts the entire drive for security.,It prepares the drive for immediate raw I/O access.,B,Factory low-level formatting enables the manufacturer to test the device and initialize the mapping from logical block numbers to defect-free sectors/pages.
Which of the following are the two common sector sizes mentioned for storage devices?,256 bytes and 2KB.,512 bytes and 4KB.,1KB and 8KB.,2KB and 16KB.,512 bytes and 1MB.,B,The common sector sizes mentioned are 512 bytes and 4KB.
What is an advantage of using a larger sector size on a storage device?,It always allows for more efficient random access.,"It requires more headers/trailers, increasing redundancy.","It results in fewer sectors per track, fewer headers/trailers, and more space for user data.",It simplifies the low-level formatting process significantly.,It enables the OS to handle multiple sector sizes simultaneously.,C,"A larger sector size leads to fewer sectors per track, fewer headers/trailers, and thus more space available for user data."
Which of the following describes the first step an OS takes to record its own data structures on a storage device?,Logical formatting.,Volume creation.,Partitioning.,Boot block writing.,Low-level formatting.,C,"The first step is Partitioning, where the device is divided into one or more groups of blocks/pages."
What is the primary way an OS treats each partition created on a storage device?,"As a single, continuous array of raw data.","As a separate, independent device.",As a temporary cache for system files.,As a redundant backup for other partitions.,As a network-attached storage unit.,B,"The OS can treat each partition as a separate device, allowing for different uses or file systems on each."
Which Linux command is specifically used for managing partitions on a storage device?,mkfs,mount,fdisk,lsblk,df,C,The Linux `fdisk` command is used to manage partitions.
"After reading partition information, what does the OS typically create in locations like `/dev` in Linux?",Backup copies of the partition table.,Hidden system files for each partition.,Device entries corresponding to the partitions.,Temporary swap files.,User home directories.,C,"Once partition information is read, the OS creates device entries (e.g., `/dev` in Linux) for each partition."
What is the purpose of the `/etc/fstab` configuration file in Linux?,To store user passwords and permissions.,To manage network interface settings.,To tell the OS to mount each partition containing a file system at a specified location with mount options.,To log system errors and warnings.,To configure hardware device drivers.,C,The `/etc/fstab` file is used to configure how and where file systems should be mounted automatically by the OS.
Which of the following best defines 'mounting' a file system?,Erasing all data on a partition.,Making a file system available for use by logically attaching it to the root file system.,Creating a new partition on a storage device.,Performing a low-level format on a volume.,Encrypting the contents of a storage volume.,B,"Mounting a file system means making it available for use, typically by logically attaching it to the root file system hierarchy."
"When a file system is placed directly within a partition, what is the resulting entity ready to be mounted implicitly referred to as?",A raw disk.,A cluster.,A volume.,A boot block.,A sector.,C,"When a file system is placed directly within a partition, it is implicitly considered a volume ready to be mounted."
Which of the following is an example of explicit volume creation and management?,Formatting a single partition with a file system.,Using multiple partitions or devices as a RAID set with one or more file systems spread across them.,Directly accessing a disk as a raw array of blocks.,Mounting a CD image file to a directory.,Creating an empty directory on an existing file system.,B,"Explicit volume creation includes scenarios like using multiple partitions/devices as a RAID set, allowing file systems to spread across them."
Which of the following is an example of a system where volume management and file system are integrated?,LVM2 in Linux.,Traditional Windows NTFS.,ZFS.,FAT32 on older systems.,Standard UNIX file systems.,C,ZFS is noted for its integrated volume management and file system capabilities.
"What is the third step an OS takes to record its own data structures on a device, following partitioning and volume creation?",Bad-block recovery.,Device driver installation.,Logical formatting (creation of a file system).,Firmware update.,Master Boot Record (MBR) writing.,C,"The third step is logical formatting, which involves the creation of a file system by storing initial file-system data structures."
What initial data structures does the OS store on a device during logical formatting?,User files and application data.,Operating system executable code.,Maps of free/allocated space and an initial empty directory.,Hardware configuration settings.,Network access logs.,C,"During logical formatting, the OS stores initial file-system data structures such as maps of free/allocated space and an initial empty directory."
How does a partition labeled for boot contribute to the overall computer's file system structure?,It solely contains user data and applications.,It serves as a temporary storage for system logs.,It is used to establish the root of the file system.,It acts as a backup for other partitions.,It bypasses the need for any other partitions.,C,"The partition labeled for boot is crucial as it is used to establish the root of the file system, from which all other mounted volumes are accessed."
What constitutes a computer's 'file system' once all necessary volumes are mounted?,Only the physical storage devices themselves.,"A single, unchangeable system partition.","All mounted volumes, collectively forming the accessible storage hierarchy.",Only the swap space partition.,A network-attached storage device.,C,"The computer's 'file system' consists of all mounted volumes, providing a unified view of the storage."
How do Windows and Linux typically differ in how they name or structure access to separately mounted file systems?,Windows uses a single tree structure; Linux uses separately named letters.,"Windows separately names them via letters (e.g., C:, D:); Linux mounts them within a tree structure.","Both use only a single, unified tree structure.",Both use only separately named drive letters.,Windows has no concept of mounted file systems; Linux treats everything as raw disk.,B,"Windows typically uses separate drive letters (C:, D:, etc.), while Linux mounts file systems into a single hierarchical tree structure, usually rooted at '/'. "
"In the context of storage management, what is a 'cluster'?",A single physical sector on a disk.,A logical group of CPU cores.,"In Windows storage, a power-of-2 number of disk sectors collected for I/O optimization.",A type of network storage device.,A specialized partition for swap space.,C,"A cluster is defined as a power-of-2 number of disk sectors collected for I/O optimization, particularly in Windows storage."
What is the primary difference in unit of I/O between device I/O and file system I/O?,"Device I/O uses bytes, file system I/O uses bits.","Device I/O uses sectors, file system I/O uses pages.","Device I/O uses blocks, file system I/O uses clusters.","Device I/O uses tracks, file system I/O uses cylinders.","Device I/O uses files, file system I/O uses directories.",C,"Device I/O operates via blocks, while file system I/O operates via clusters, which are larger chunks of blocks."
What is the benefit of file systems grouping blocks into larger chunks called clusters?,It increases the number of random-access operations.,It assures more sequential-access and fewer random-access characteristics.,It reduces the overall storage capacity of the disk.,It makes disk defragmentation impossible.,It removes the need for error detection codes.,B,"Grouping blocks into clusters assures more sequential-access and fewer random-access characteristics, improving I/O efficiency."
How do file systems typically optimize for reducing HDD head seeks?,By distributing file contents randomly across the disk.,By grouping file contents near their metadata.,By always placing new files at the very beginning of the disk.,By using smaller sector sizes for all operations.,By never using a buffer cache.,B,"File systems group file contents near their metadata to reduce HDD head seeks, improving performance."
"Which term describes direct access to a secondary storage device as an array of logical blocks, bypassing file-system data structures?",Mounted volume.,Logical partition.,Raw disk.,Bootable media.,Clustered storage.,C,"A 'raw disk' refers to using a partition as a large sequential array of logical blocks, without file-system data structures."
For what purposes are raw disk access and 'raw I/O' typically used?,Standard user file storage and retrieval.,Operating system kernel loading.,Swap space and some database systems that control exact record location.,Buffering and caching of frequently accessed data.,Network file sharing.,C,"Raw I/O is used for specific purposes like swap space or by certain database systems that require precise control over record placement, bypassing file system services."
Which of the following file-system services are bypassed when an application uses raw I/O?,Hardware error detection and correction.,Physical sector allocation by the controller.,"Buffer cache, file locking, and space allocation.",Basic read and write operations.,Power management and device initialization.,C,"Raw I/O bypasses file-system services such as buffer cache, file locking, prefetching, space allocation, file names, and directories."
"How can applications in Linux achieve functionality similar to raw I/O, even though direct raw I/O is generally not allowed?",By using the `chmod` command to change device permissions.,By mounting the device with the `noatime` option.,By utilizing the `DIRECT` flag with the `open()` system call.,By enabling transparent huge pages.,By disabling the kernel's virtual memory subsystem.,C,"In Linux, similar access to raw I/O can be achieved using the `DIRECT` flag with the `open()` system call."
What is the initial program a computer must run when it starts (powered up or rebooted)?,The user interface.,An application program.,An initial bootstrap loader.,The full operating system kernel.,A network discovery tool.,C,"When a computer starts, it must have an initial program to run, which is typically a simple bootstrap loader."
"Where is the initial, simple bootstrap loader typically stored?",On the hard disk's user data partition.,In the system's RAM.,"In NVM flash memory firmware on the motherboard, mapped to a known memory location.",On a connected USB drive.,In the CPU's registers.,C,"The initial bootstrap loader is stored in NVM flash memory firmware on the motherboard, mapped to a known memory location."
What are the primary functions of the tiny initial bootstrap loader during the computer startup process?,Loading device drivers and launching user applications.,"Initializing CPU registers, device controllers, and main memory contents.",Connecting to the internet and updating software.,Formatting the hard drive and creating partitions.,Performing a comprehensive diagnostic check of all hardware.,B,"The tiny initial bootstrap loader initializes CPU registers, device controllers, and main memory contents."
"After the initial bootstrap loader, where is the full bootstrap program typically stored?",In a temporary file on the root file system.,In 'boot blocks' at a fixed location on secondary storage.,In the CPU's L1 cache.,On a remote server accessed via network.,Within the operating system's kernel itself.,B,"The tiny bootstrap loader brings in the full bootstrap program, which is stored in 'boot blocks' at a fixed location on secondary storage."
What is a 'boot disk' or 'system disk'?,Any storage device used for data backup.,A storage device with a boot partition and kernel to load for booting.,A removable storage device like a USB drive.,A disk used exclusively for swap space.,A disk that only contains application software.,B,A 'boot disk' or 'system disk' is a device with a boot partition containing the OS kernel to load for booting.
What action does the Bootstrap NVM code perform early in the boot process?,It loads the entire operating system directly into RAM.,It instructs the storage controller to read boot blocks into memory and then executes that code.,It initializes all network interfaces and connects to the internet.,It performs a full scan for bad blocks on the hard drive.,It launches the graphical user interface.,B,The Bootstrap NVM code instructs the storage controller to read the full bootstrap program from boot blocks into memory and then executes that code.
How is the full bootstrap program more sophisticated than the initial bootstrap loader?,It can format an entire disk from scratch.,It includes a complete web browser.,It loads the entire OS from a non-fixed location and starts the OS.,It can repair hardware failures.,It bypasses the need for any device drivers.,C,The full bootstrap program is more sophisticated because it can load the entire operating system from a non-fixed location on disk and then start the OS.
"In the Windows boot process, what is the 'Master Boot Record (MBR)'?",The main directory of the user's files.,The primary configuration file for all hardware.,"The Windows boot code, stored in the first logical block/page of the hard disk/NVM device.",A log file of all boot attempts.,A utility for disk defragmentation.,C,"The Master Boot Record (MBR) is the Windows boot code, typically found in the first logical block or page of the boot device."
What information does the Master Boot Record (MBR) contain in the Windows boot process?,Detailed user preferences and network settings.,Only the version number of the operating system.,"Boot code, a table listing partitions, and a flag for the boot partition.",A complete copy of the operating system kernel.,Device drivers for all peripherals.,C,"The MBR contains boot code, a table listing the partitions, and a flag indicating which partition is the boot partition."
What is the 'boot sector' in the Windows boot process?,Any sector that holds a user file.,The last sector on a hard drive.,"The first sector/page of the identified boot partition, which directs to the kernel.",A sector specifically for storing error logs.,A sector containing only random data for security.,C,"The boot sector is the first sector/page of the boot partition, containing code that directs the system to the kernel."
Which type of disk failure is more frequent than a complete disk failure?,Power supply unit malfunction.,Entire system memory corruption.,One or more sectors becoming defective (bad blocks).,Processor overheating.,Network interface card failure.,C,It is more frequent for one or more sectors to become defective (bad blocks) than for a complete disk failure.
What is true about bad blocks regarding new disks from the factory?,New disks are always completely free of bad blocks.,Most disks come from the factory with some bad blocks.,Bad blocks only develop after extensive use.,Factory bad blocks are immediately visible to the OS.,Only refurbished disks have factory bad blocks.,B,The text states that 'Most disks come from factory with bad blocks.'
"How were bad blocks typically handled on older disks (e.g., those with IDE controllers)?","Automatically remapped by the disk controller, invisible to the OS.","Through sector slipping, shifting all subsequent logical blocks.","Manually, often by scanning the disk during formatting and flagging blocks as unusable, or running special programs.","By duplicating all data on a separate, fault-tolerant partition.","They were simply ignored, leading to data corruption.",C,"Older disks required manual handling of bad blocks, often involving scanning during formatting or running special utilities like Linux `badblocks` to flag them."
What happens to data located on a bad block that goes bad during operation on older disk systems?,It is automatically moved to a spare sector.,It is usually lost.,It is immediately restored from a cloud backup.,The file system reconstructs it from parity information.,The OS reboots and attempts a full disk recovery.,B,"On older systems, data on bad blocks that occur during operation is usually lost, requiring manual recovery from backups if available."
Which mechanism do more sophisticated disks use for bad-block recovery?,Requiring manual user intervention for every bad sector.,A simple list of bad blocks maintained by the OS.,The controller maintaining a list of bad blocks and replacing them logically with spare sectors (sector sparing/forwarding).,Completely ignoring bad blocks to maximize storage space.,Shredding the entire disk when a single bad block is found.,C,"More sophisticated disks use sector sparing (or forwarding), where the controller maintains a list of bad blocks and logically replaces them with spare sectors."
What is a potential downside of the controller-based redirection (sector sparing) for bad blocks?,It significantly increases the drive's storage capacity.,It can invalidate OS disk-scheduling optimizations.,It requires the user to manually intervene for every bad block.,It prevents the disk from being partitioned.,It makes the disk incompatible with older operating systems.,B,"Redirection by the controller, while effective for bad block recovery, could invalidate OS disk-scheduling optimizations because the physical location of data is no longer predictable by the OS scheduler."
"When a bad block is remapped using sector sparing, where does the controller ideally try to find a spare sector?",From a remote network location.,From the very end of the disk.,From the same cylinder as the bad block.,From a different physical drive.,From the operating system's RAM.,C,"Most disks are formatted with few spare sectors in each cylinder, and the controller tries to use a spare sector from the same cylinder if possible, to minimize head movement."
"Which bad-block recovery scheme involves remapping all sectors from a defective one onwards, moving them down one spot, to free up space for the bad sector to be mapped to?",Sector sparing.,Logical formatting.,Sector slipping.,Physical formatting.,Raw I/O.,C,"Sector slipping is the alternative scheme where sectors are remapped (shifted down) to avoid a bad sector, effectively 'slipping' the bad sector out of the sequence."
What action might recoverable soft errors on a disk trigger?,Immediate shutdown of the system.,Manual replacement of the entire disk.,Device activity like copying block data or sparing/slipping the block.,Automatic deletion of all files on the affected sector.,A full low-level format of the entire drive.,C,Recoverable soft errors may trigger device activity such as copying block data or initiating sector sparing/slipping to preserve data integrity.
What is the consequence of an unrecoverable hard error on a storage device?,The data on the affected block is automatically restored from the spare area.,The disk can continue operating normally without any intervention.,"The data on the affected block is lost, and the file using it must be repaired, often from a backup, requiring manual intervention.",The operating system automatically fixes the error and notifies the user.,"Only temporary system files are affected, and they are regenerated.",C,"An unrecoverable hard error means the data on the block is lost, and the file must be repaired, typically from a backup, and requires manual intervention."
Why is bad block management simpler for NVM (Non-Volatile Memory) devices compared to HDDs?,NVM devices are immune to bad blocks.,NVM devices do not store user data.,There is no seek time performance loss in NVM devices due to bad block remapping.,NVM devices use a different type of magnetic recording.,NVM devices rely entirely on software for bad block handling.,C,"NVM bad block management is simpler because there is no mechanical seek time performance loss when remapping bad pages, unlike HDDs."
How do NVM devices manage bad pages?,They rely on the operating system to manage a list of bad pages.,They physically remove the bad pages from the device.,"The controller maintains a table of bad pages and never sets them as available to write to, using multiple pages as replacement locations or space from over-provisioning.",They use sector sparing and sector slipping mechanisms identical to HDDs.,They halt all operations until the bad pages are manually repaired.,C,"NVM device controllers maintain a table of bad pages, preventing them from being used, and utilize spare pages or over-provisioned space for replacements."
What is the definition of 'low-level formatting' or 'physical formatting'?,The process of organizing files into directories.,The creation of a file system in a volume.,The initialization of a storage medium for computer storage.,The logical segregation of storage space into multiple areas.,The process of defragmenting a hard drive.,C,"Low-level formatting (or physical formatting) is the initialization of a storage medium for computer storage, preparing it for data by defining sectors/pages."
What is the definition of a 'partition' in storage management?,A physical division within a single hard drive platter.,A logical segregation of storage space into multiple areas.,A temporary storage area for volatile data.,A network drive for shared access.,A dedicated space for virtual memory.,B,"A partition is the logical segregation of storage space into multiple distinct areas, which the OS can treat as separate devices."
"Which term describes a container of storage, often a device with a mountable file system?",Sector.,Block.,Volume.,Cluster.,Partition table.,C,"A 'volume' is defined as a container of storage, often a device that has a mountable file system."
What is 'logical formatting'?,The process of physically dividing a disk into sectors.,The initial setup of a new hard drive at the factory.,The creation of a file system in a volume to ready it for use.,The manual flagging of bad blocks on a disk.,The process of merging multiple partitions into one.,C,"Logical formatting is the creation of a file system within a volume, which involves writing the initial file-system data structures to make it ready for use."
What does the term 'bootstrap' refer to in computing?,A method of securing network connections.,Steps taken at computer power-on to bring the system to full operation.,A type of software development framework.,The process of backing up system files.,A tool for recovering lost data.,B,"Bootstrap refers to the sequence of steps taken when a computer is powered on to bring the system to full operational status, starting with a small initial loader."
What is a 'boot partition'?,A partition exclusively for storing user documents.,A storage device partition containing an executable operating system.,A temporary partition used during software installation.,A partition that stores hardware drivers only.,A partition reserved for disk diagnostics.,B,"A 'boot partition' is a storage device partition that contains an executable operating system, allowing the computer to boot from it."
Which term describes the replacement of an unusable HDD sector with another sector elsewhere on the device?,Sector slipping.,Logical formatting.,Partitioning.,Sector sparing.,Volume creation.,D,"Sector sparing (or forwarding) is the process of replacing a bad sector with a spare sector from another location on the drive, managed by the controller."
What is 'sector slipping'?,A method for securely erasing data on a disk.,The process of making sectors available for use after a low-level format.,"The renaming of sectors to avoid using a bad sector, shifting subsequent sectors.",A technique to increase the density of data storage on a disk.,The automatic detection and reporting of bad sectors to the OS.,C,Sector slipping is a bad-block recovery method that involves renaming or remapping sectors to effectively bypass a bad sector by shifting the logical addresses of subsequent sectors.
"What is the primary definition of 'swapping' in the context of operating systems, as initially described?",Moving individual data blocks between cache and main memory.,Transferring entire processes between secondary storage and main memory.,Copying executable code from a file system into memory.,Reallocating physical memory pages within a process's address space.,Managing the flow of network packets between devices.,B,The text defines swapping as 'moving entire processes between secondary storage and main memory'.
Under what specific condition does swapping typically occur to free up main memory?,When a new process is created.,When physical memory is critically low.,During regular system startup.,When a user requests a file transfer.,At the end of a process's execution.,B,"Swapping 'occurs when physical memory critically low, processes moved to swap space to free memory'."
How do modern operating systems typically implement 'swapping' compared to its original definition?,They no longer use swapping at all.,They solely rely on transferring entire processes.,"They combine it with virtual memory, swapping individual pages rather than entire processes.",They exclusively use main memory for all process storage.,They use network-attached storage as the primary swap space.,C,"Modern OS 'combine swapping with virtual memory, swap pages, not entire processes'."
"In modern operating system terminology, how are the terms 'swapping' and 'paging' generally used?",They describe entirely distinct and unrelated operations.,"'Swapping' refers to disk-to-memory transfers, while 'paging' refers to memory-to-disk.",They are often used interchangeably.,"'Paging' is an older term, replaced by 'swapping'.",Only 'paging' is relevant in virtual memory systems.,C,"The text states, 'Terms ""swapping"" and ""paging"" used interchangeably'."
What is the nature of 'swap-space management' as a task within an operating system?,A high-level application programming interface (API).,A user-level utility for managing disk partitions.,A low-level OS task.,A network protocol for distributed memory.,A process scheduling algorithm.,C,The text explicitly defines 'swap-space management' as a 'low-level OS task'.
How does virtual memory utilize secondary storage?,As a temporary backup for critical system files.,As a permanent storage location for all user data.,As an extension of main memory.,Solely for storing hibernation files.,To accelerate CPU processing.,C,Virtual memory 'uses secondary storage as extension of main memory'.
What is the primary impact of using swap space on overall system performance?,It significantly increases system performance.,It has no measurable effect on performance.,It significantly decreases system performance due to slower drive access.,It only impacts performance when the system is idle.,It improves CPU utilization but degrades I/O.,C,The text indicates 'Drive access much slower than memory access implies swap space significantly decreases system performance'.
What is the main design and implementation goal for swap space in a virtual memory system?,To minimize the amount of secondary storage used.,To maximize data redundancy.,To provide the best throughput for the virtual memory system.,To ensure maximum storage efficiency.,To primarily store application installers.,C,The 'main goal for swap space design/implementation' is to 'provide best throughput for virtual memory system'.
How does the use of swap space differ between traditional 'swapping systems' and 'paging systems'?,"Swapping systems store individual pages, while paging systems store entire process images.","Swapping systems hold entire process images, while paging systems store pages pushed out of main memory.",Both systems store only anonymous memory pages.,"Swapping systems use it for temporary files, paging systems for permanent data.",Paging systems do not use swap space; only swapping systems do.,B,"Swapping systems 'may hold entire process image', while paging systems 'store pages pushed out of main memory'."
Which of the following factors does NOT directly influence the amount of swap space needed by an operating system?,Physical memory available.,Virtual memory backing requirements.,Virtual memory usage patterns.,The number of CPU cores.,All of the above directly influence it.,D,"The text lists 'physical memory, virtual memory backing, virtual memory usage' as factors influencing swap space amount, but not the number of CPU cores."
What is the potential consequence of underestimating the amount of swap space needed?,Increased system performance.,Wasted secondary storage space.,Aborting processes or system crash.,Reduced power consumption.,Slower boot times.,C,The text warns that 'Running out of swap space: may abort processes or crash'.
What is the primary negative consequence of overestimating the amount of swap space required?,System crashes.,Aborted processes.,Wasted secondary storage space.,Decreased physical memory availability.,Increased internal fragmentation in main memory.,C,The text states that 'Overestimation: wastes secondary storage space (no other harm)'.
How did Solaris typically determine the recommended amount of swap space?,It was fixed at double the physical memory.,It matched the total size of the hard drive.,It was equal to the virtual memory exceeding pageable physical memory.,It was always a static 1GB.,It depended solely on the number of active user sessions.,C,Solaris recommended 'swap space = virtual memory exceeding pageable physical memory'.
"Why do some operating systems, like Linux, allow for multiple swap spaces, often on separate storage devices?",To provide redundancy in case one swap area fails.,To simplify disk partitioning.,To consolidate all I/O onto a single device.,To spread the I/O load from paging/swapping over the system's I/O bandwidth.,To allow different file systems to use different swap policies.,D,The purpose of multiple swap spaces is to 'spread I/O load from paging/swapping over system's I/O bandwidth'.
What are the two primary locations where swap space can reside on a storage device?,In CPU cache or GPU memory.,In RAM disk or network share.,Carved out of a normal file system (as a large file) or in a separate raw partition.,Within the kernel's protected memory or user space.,In ROM or on a floppy disk.,C,Swap space can reside in 'Carved out of normal file system (large file)' or 'In a separate raw partition'.
What is a 'raw partition' in the context of swap space?,A partition primarily used for user data storage.,A partition that contains a dedicated file system for swap files.,A partition within a storage device that does not contain a file system.,A partition accessible only by the system administrator.,A virtual partition created in main memory.,C,A 'raw partition' is defined as a 'Partition within a storage device not containing a file system'.
