Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
What is a significant problem that arises from allowing cycles in a general graph directory structure?,Increased storage requirements for directory entries.,The inability to rename files.,Infinite loops during search/traversal operations.,Reduced performance for simple file creation.,Mandatory encryption for all directory data.,C,The text lists 'Infinite loops during search/traversal' as a problem with cycles.
"Why might 'garbage collection' be required in a general graph directory system, unlike acyclic-graph directories which might use reference counts?",To speed up normal file access.,To prevent unauthorized users from accessing files.,Because reference counts may not reach 0 even if a file/directory is inaccessible due to cycles.,To ensure all files are backed up regularly.,To defragment the disk after file deletions.,C,"The text states, 'Reference count may not be 0 even if file/directory is inaccessible. Requires garbage collection to determine when space can be reallocated'."
Detecting cycles in a general graph directory structure is described as what?,Computationally inexpensive.,A core feature of modern file systems.,Computationally expensive.,Only necessary during system boot-up.,Impossible to do automatically.,C,"The text mentions, 'Avoiding cycles: computationally expensive to detect'."
"What is a simpler approach mentioned to handle cycles in a general graph directory structure, rather than detecting and avoiding them?",Disallow the creation of any new links.,Prompt the user to manually resolve cycles.,Bypass links during directory traversal.,Store all linked files in a separate partition.,Implement a maximum depth for directory traversal.,C,"The text states, 'Simpler: bypass links during directory traversal'."
"According to the glossary, what is a 'user file directory (UFD)'?",The main index of all files on the system.,A directory used exclusively for system-level files.,A per-user directory of files in a two-level directory implementation.,A temporary directory for storing deleted files.,A directory used for shared network resources.,C,The glossary defines UFD as 'Per-user directory of files in two-level directory implementation'.
"Which term refers to the file-system name for a file, containing mount-point and directory-entry info to locate it, as exemplified by 'C:/foo/bar.txt'?",File Control Block,Directory Entry,Path name,File Identifier,Symbolic Link,C,"The glossary defines 'path name' as 'File-system name for a file, containing mount-point and directory-entry info to locate it (e.g., ""C:/foo/bar.txt"")'."
What is defined as the 'sequence of directories searched for an executable file when a command is executed'?,Current directory,Search path,Root directory,User file directory,Main file directory,B,The glossary defines 'search path' as 'Sequence of directories searched for an executable file when a command is executed'.
A 'path name starting at the top of the file system hierarchy' is known as what?,Relative path name,Local path name,Absolute path name,Universal path name,Hierarchical path name,C,The glossary defines 'absolute path name' as 'Path name starting at the top of the file system hierarchy'.
"In the context of directory structures, what does 'acyclic graph' refer to?",A structure where all files are stored flat.,A directory structure implementation that contains no cycles (loops).,A graph that allows infinite loops for directory traversal.,A system for managing network file shares.,A structure primarily used for database indexing.,B,The glossary defines 'acyclic graph' as 'Directory structure implementation that contains no cycles (loops)'.
What is a 'hard link' defined as in the provided glossary?,A link that requires administrator privileges to create.,A file-system link where a file has two or more names pointing to the same inode.,"A link that points to a directory, not a file.",A link used exclusively for network file sharing.,A link that contains an encrypted path to the target file.,B,The glossary defines 'hard links' as 'File-system links where a file has two or more names pointing to the same inode'.
The recovery of space containing no-longer-valid data is referred to by which term in the glossary?,Defragmentation,Data compression,Garbage collection,File synchronization,Disk partitioning,C,The glossary defines 'garbage collection' as 'Recovery of space containing no-longer-valid data'.
What aspect of information safety primarily addresses physical damage?,Protection,Encryption,Reliability,Firewalling,Access control,C,"The text states ""Physical damage: reliability (duplicate copies, backups)."""
What concept is primarily concerned with preventing improper access to information?,Reliability,Redundancy,Backups,Protection,Data integrity,D,"The text states ""Improper access: protection."""
Which of the following is listed as a common protection mechanism?,Anonymous FTP access,Guest user accounts,User name/password authentication,Public key infrastructure,Biometric scanning,C,"""User name/password authentication"" is explicitly listed as a protection mechanism."
What is a protection mechanism often employed for secondary storage to enhance information safety?,Data compression,Disk defragmentation,Encrypting secondary storage,RAID mirroring,File indexing,C,"""Encrypting secondary storage"" is listed as a protection mechanism."
How is network access commonly protected as described in the text?,Through antivirus software,By firewalling network access,Using virtual private networks,Via intrusion detection systems,With network segmentation,B,"""Firewalling network access"" is listed as a protection mechanism."
"In multiuser systems, what kind of mechanisms are needed for valid data access?",Basic security protocols,Simple user authentication,Advanced mechanisms,Single-factor authentication,Limited access controls,C,"The text mentions ""Multiuser systems: advanced mechanisms for valid data access."""
Why is controlled access necessary for files?,To improve system performance,To limit the types of file access allowed,To reduce storage consumption,To simplify file naming conventions,To enhance network bandwidth,B,"The text states ""Protection limits types of file access,"" implying the necessity of controlled access to enforce these limits."
Which file operation specifically allows a user to retrieve content from a file?,Write,Execute,Read,List,Append,C,"The definition for 'Read' is ""Read from file."""
The file operation that permits modifying or overwriting existing content within a file is called:,Append,Execute,Read,Write,Attribute change,D,"The definition for 'Write' is ""Write or rewrite file."""
"To load a file into memory and run it, which type of access is required?",Read,Write,Execute,List,Delete,C,"The definition for 'Execute' is ""Load and execute file."""
Which file operation allows adding new information only at the end of an existing file?,Write,Rewrite,Insert,Append,Update,D,"The definition for 'Append' is ""Write new info at end of file."""
The operation that removes a file and frees up its associated storage space is called:,List,Archive,Delete,Truncate,Erase,C,"The definition for 'Delete' is ""Delete file, free space."""
Which file operation is used to view a file's name and its various attributes?,Read,Execute,List,Inspect,Discover,C,"The definition for 'List' is ""List name and attributes."""
"To modify properties such as permissions or ownership of a file, which access type is necessary?",Write,Execute,Attribute change,List,Append,C,"The definition for 'Attribute change' is ""Change file attributes."""
"Where is protection typically implemented for higher-level functions like 'rename' or 'copy', which often use lower-level calls?",At the user interface level,At the application level,At the higher-level function itself,At the lower-level calls,At the network protocol level,D,"The text states: ""Protection at lower level."""
"Upon what factor does file access primarily depend, according to the text on access control?",File size,User identity,File creation date,Network speed,Disk space availability,B,"The text states: ""Access dependent on user identity."""
What is considered the most general scheme for access control?,UNIX permissions,Password protection,Encryption keys,Access-control list (ACL),Biometric authentication,D,"The text identifies the ""access-control list (ACL)"" as the ""Most general scheme."""
What information does an Access-Control List (ACL) specify?,File sizes and creation dates,User names and allowed access types,Network addresses and port numbers,Encryption algorithms and keys,System logs and error messages,B,"The text explicitly states: ""ACL specifies user names and allowed access types."""
How does the Operating System (OS) handle access requests when an ACL is in place?,It prompts the user for a password,It consults an external server for validation,"It checks the ACL and allows access if listed, denies otherwise",It automatically grants read-only access,It encrypts the file before allowing access,C,"The text explains: ""OS checks ACL; allows if listed, denies otherwise."""
What is an advantage of using Access-Control Lists (ACLs)?,They are simple to construct for many users.,They require minimal storage space for directory entries.,They support complex access methodologies.,They provide all-or-none protection.,They eliminate the need for user authentication.,C,"The text lists ""Advantages: complex access methodologies."""
"A disadvantage of using Access-Control Lists (ACLs) is that they can be lengthy, making them tedious to construct. When is this particularly true?","When dealing with a small, fixed number of users.",When users are already known and categorized.,Especially if users are unknown.,When access permissions are very simple.,For single-user systems.,C,"The text states: ""Lengthy lists (tedious to construct, especially if users unknown)."""
Another disadvantage of Access-Control Lists (ACLs) relates to directory entry management. What is this issue?,They require fixed-size directory entries.,They complicate space management due to variable-size directory entries.,They lead to fragmentation of disk space.,They increase the overhead of file indexing.,They prevent efficient caching of directory information.,B,"The text mentions: ""Variable-size directory entries (complicated space management)."""
"In a condensed ACL scheme, who is classified as the ""Owner""?",Any user who can read the file.,The user who accessed the file most recently.,The user who created the file.,The system administrator.,Any user with write permissions.,C,"The text defines 'Owner' as: ""User who created file."""
"In a condensed ACL scheme, what defines a ""Group""?",A set of users with administrative privileges.,All users on the system.,"A set of users sharing a file, needing similar access.",Users who only have read access to the file.,Users who are part of a specific network domain.,C,"The text defines 'Group' as: ""Set of users sharing file, needing similar access."""
"In the three user classifications for a condensed ACL, who falls under the ""Other"" category?",Users outside the local network.,All users not classified as Owner or Group.,Users with guest accounts.,Users with read-only access.,Users who created the file on a different system.,B,"The text defines 'Other' as: ""All other users."""
"What is a common approach for combining access control mechanisms, as exemplified by Solaris?",Using only a single password per file.,Relying solely on basic UNIX permissions.,Encrypting all files and partitions.,"Combining ACLs with owner, group, and universe schemes.",Implementing mandatory access control.,D,"The text states: ""Common approach: combine ACLs with owner, group, universe scheme (e.g., Solaris)."""
How many fields are used in UNIX permissions to define access rights?,One,Two,Three,Four,Five,C,"UNIX permissions are described as having ""Three fields: owner, group, universe."""
Each field in UNIX permissions uses how many bits to represent `rwx`?,One,Two,Three,Four,Eight,C,"The text specifies: ""Each field: three bits rwx (read, write, execute)."""
"In UNIX permissions, what character represents read access?",`w`,`x`,`r`,`a`,`l`,C,"The text states: ""`r` for read."""
"In UNIX permissions, what character signifies write access?",`r`,`x`,`w`,`c`,`s`,C,"The text states: ""`w` for write."""
"In UNIX permissions, which character denotes execution access?",`r`,`w`,`e`,`x`,`f`,D,"The text states: ""`x` for execution."""
"In the UNIX permission example `rwx` for owner, `rw-` for group, and `r--` for others, what does `rw-` indicate for the group?",Read and execute only,Read and write only,Write and execute only,"Read, write, and execute",No access,B,"`r` stands for read, `w` for write, and `-` indicates the absence of execute permission."
"In a UNIX file listing, what does `d` as the first character indicate?",A regular file,A symbolic link,A device file,A subdirectory,An executable file,D,"The text states: ""`d` as first character indicates subdirectory."""
What is a user interface challenge when combining ACLs with regular permissions?,How to store ACL data efficiently.,How to process ACL checks quickly.,How to show optional ACLs to users.,How to synchronize ACLs across multiple servers.,How to prevent unauthorized modification of ACLs.,C,"The text identifies the ""User interface challenge: how to show optional ACLs."""
How does Solaris indicate that optional ACLs are present on a file in its permission string?,By prefixing `acl` to the permissions.,By using a specific color in the listing.,By appending `+` to the regular permissions.,By displaying a separate ACL column.,By using `acl(on)` in the output.,C,"The text explains: ""Solaris: ""+"" appended to regular permissions (e.g., `-rw-r--r--+`)."""
Which commands are mentioned for managing ACLs in UNIX-like systems?,`chmod` and `chown`,`setfacl` and `getfacl`,`ls` and `cd`,`mkdir` and `rmdir`,`useradd` and `usermod`,B,"The text explicitly mentions: ""Commands like `setfacl` and `getfacl` manage ACLs."""
How are ACLs typically managed in Windows operating systems?,Through command-line utilities only.,Using a graphical user interface (GUI).,By editing configuration files.,Via network scripts.,Through BIOS settings.,B,"The text states: ""Windows: GUI for ACL management."""
"When both ACLs and group permissions are present, which typically takes precedence?",Group permissions,Owner permissions,ACLs,The most restrictive permission,The least restrictive permission,C,"The text specifies: ""Precedence: ACLs typically take precedence over group permissions (specificity priority)."""
When is the approach of using a password with each file considered effective?,When passwords are short and simple.,If passwords are random and changed often.,When all files share the same password.,If users are not required to remember them.,Only for read-only files.,B,"The text states: ""Effective if passwords random and changed often."""
What is a significant disadvantage of implementing password protection for each individual file?,Increased network traffic.,Many passwords to remember for the user.,Slower file access times.,Higher CPU utilization.,Incompatibility with various file types.,B,"The text lists: ""Disadvantages: many passwords to remember."""
"What type of protection results if a single password is used for all files in a system, as a disadvantage of the password-per-file approach?",Multi-factor authentication,Granular access control,All-or-none protection,Role-based access,Time-based access,C,"The text states: ""single password for all files (all-or-none protection)."""
"Instead of a password with each file, what is a more common modern approach for protection involving passwords?",Using a master password for all user accounts.,Password protection at the directory level only.,"Encryption of partition/files, with key password management.",Employing hardware security modules.,Relying on biometric authentication for file access.,C,"The text notes: ""More commonly: encryption of partition/files, with key password management."""
"In multilevel directory structures, what can directory protection control regarding files within that directory?",The size of files,The content of files,The creation/deletion of files,The backup schedule of files,The compression level of files,C,"The text states: ""Control creation/deletion of files in directory."""
"Beyond file creation/deletion, what else can directory protection control regarding a user's interaction with files?",User's ability to modify file attributes.,User's ability to determine file existence (listing directory contents).,User's ability to execute files.,User's ability to append to files.,User's ability to rename files.,B,"The text states: ""Control user's ability to determine file existence (listing directory contents)."""
"If a path name refers to a file in a multilevel directory structure, what access is required for the user?",Only access to the file.,Only access to the directory.,Access to both the directory and the file.,Read-only access to the directory.,Execute access to the directory.,C,"The text clarifies: ""If path name refers to file, user needs access to both directory and file."""
"In acyclic or general graph directory structures, how might access rights vary for a file?",They are always identical regardless of the path.,They depend on the file's content.,They depend on the path name used to refer to the file.,They are determined by the system administrator only.,They are inherited from the root directory.,C,"The text indicates: ""Different access rights depending on path name in acyclic/general graphs."""
"According to the provided glossary, what is the definition of an ""access-control list""?",A log of all user access attempts.,A list of network devices allowed to connect to a system.,A list of user names allowed to access a file.,A set of rules for encrypting data.,A database of system users and their roles.,C,"The glossary defines ""access-control list"" as ""A list of user names allowed to access a file."""
Which of the following best describes 'memory mapping' as an alternative file access method?,A method that exclusively uses `read()` and `write()` system calls for performance.,A technique to directly access secondary storage without involving the CPU.,Treating file I/O as routine memory accesses using virtual memory techniques.,A way to cache entire files in RAM permanently.,A proprietary method specific to the Windows operating system for file management.,C,"Memory mapping treats file I/O as routine memory accesses by mapping disk blocks to pages in memory, leveraging virtual memory techniques."
What is a primary benefit of using memory-mapped files?,It guarantees immediate persistence of all changes to secondary storage.,It always reduces the amount of physical memory required for file operations.,It can lead to significant performance increases.,It eliminates the need for any form of synchronization between processes.,"It restricts file access to a single process at a time, enhancing security.",C,The text explicitly states that memory mapping 'Can lead to significant performance increases' due to avoiding system call overhead.
"In the basic mechanism of memory-mapped files, what typically happens upon the initial access to a mapped file?",The entire file is loaded into physical memory.,A `read()` system call is immediately executed.,A demand paging operation and a page fault occur.,The file is converted into a temporary swap file.,The operating system prevents access until the file is closed and reopened.,C,Initial access to a memory-mapped file triggers 'demand paging' and a 'page fault' to bring the relevant portion into memory.
"When a page fault occurs during the initial access to a memory-mapped file, what unit of the file is typically read into a physical page?",The entire file.,A byte at a time.,A kilobyte portion.,A page-sized portion.,Only the first block of the file.,D,"Upon a page fault, a 'page-sized portion of file' is read into a physical page."
How are subsequent reads and writes to a memory-mapped file handled after the initial access?,Through continuous `read()` and `write()` system calls.,As routine memory accesses.,By always swapping data to secondary storage first.,Only by specialized hardware accelerators.,They require re-mapping the file for each operation.,B,"After the initial page-in, 'subsequent reads/writes: handled as routine memory accesses'."
What specific overhead does memory mapping file access help to avoid?,Virtual memory management overhead.,The overhead of context switching between user and kernel mode.,The overhead associated with `read()` and `write()` system calls.,The overhead of disk block allocation.,The overhead of inter-process communication (IPC) mechanisms.,C,Memory mapping 'Simplifies and speeds up file access by avoiding `read()` and `write()` system call overhead'.
When are updates to a memory-mapped file generally written back to secondary storage?,Immediately after every write operation.,Only when the operating system shuts down.,When the file is explicitly closed.,"Never, unless a special 'flush' command is issued.","After a fixed time interval, regardless of file state.",C,"The text states: 'Generally, updates written back when file closed'."
What happens to intermediate changes in a memory-mapped file under conditions of 'memory pressure'?,They are immediately discarded to free up memory.,They are forced to be written back to secondary storage immediately.,They may be moved to swap space.,They cause a system crash due to resource exhaustion.,They are buffered indefinitely in a dedicated high-priority queue.,C,"'Under memory pressure, intermediate changes may go to swap space'."
"Which operating system is mentioned as an example of one that memory-maps all file I/O, even standard calls, to kernel address space?",Linux,Windows,macOS,Solaris,FreeBSD,D,"The text provides Solaris as an example: 'Some OS (e.g., Solaris) memory-map all file I/O, even with standard calls, to kernel address space'."
What is a key benefit of multiple processes mapping the same file concurrently?,It automatically provides transaction-level atomicity.,It enables efficient data sharing between them.,It isolates each process's view of the file completely.,It prevents any process from writing to the file.,It forces all processes to use `read()` and `write()` system calls.,B,'Multiple processes can map same file concurrently for data sharing'.
"When multiple processes map the same section of a file, what is the visibility characteristic of writes made by one process?",Writes are only visible to the process that performed them.,Writes are visible to others only after the file is closed and reopened.,Writes are immediately visible to other processes mapping the same section.,Writes require explicit flushing to be visible to other processes.,Writes are buffered and never directly visible to other processes.,C,'Writes by one process visible to others mapping same section'.
How is shared access to a memory-mapped file typically implemented at a lower level?,By duplicating the file for each process.,By assigning each process a unique set of physical pages.,By a virtual memory map pointing to the same physical page.,By using a network file system for synchronization.,By requiring kernel intervention for every memory access.,C,Shared access 'Implemented by virtual memory map pointing to same physical page'.
What memory management feature do memory-mapped files support that allows processes to share read-only data but get their own copies for modification?,Demand paging.,Page replacement algorithms.,Copy-on-write.,Pre-fetching.,Memory defragmentation.,C,"Memory-mapped files 'Supports copy-on-write: processes share read-only, get own copies for modification'."
"When multiple processes share data via memory-mapped files, what mechanism should they use for coordination?",Remote procedure calls (RPC).,Message passing.,Pipes.,Mutual exclusion.,Broadcast messages.,D,'Processes use mutual exclusion for shared data coordination'.
What is a common way for shared memory mechanisms to be implemented in operating systems?,Using dedicated hardware registers.,Through network sockets.,By memory mapping files.,Via inter-process queues.,"As a separate, unpaged memory region.",C,'Shared memory often implemented by memory mapping files'.
"According to the Windows API outline, what is the first step when creating shared memory using memory-mapped files?",Establish a view of the mapped file.,Create a file mapping for the file.,Open the file using `CreateFile()`.,Call `UnmapViewOfFile()`.,Define a named shared-memory object.,B,The outline lists 'Create a file mapping for the file' as the first step.
"In the Windows API for shared memory using memory-mapped files, what is the second step after creating a file mapping?",Opening the file.,Closing the file handle.,Establishing a view of the mapped file in the process's virtual address space.,Calling `CreateFileMapping()` again.,Writing data directly to the file.,C,The outline lists 'Establish a view of the mapped file in process's virtual address space' as the second step.
"In the context of the Windows API, what role does a mapped file play when used for inter-process communication?",It acts as a temporary buffer for non-shared data.,It serves as a shared-memory object.,It functions as a secure network conduit.,It dictates the operating system's paging policy.,It only allows read-only access for multiple processes.,B,'Mapped file acts as shared-memory object for inter-process communication'.
Which Windows API function is used to open the file that will be memory-mapped?,`CreateFileMapping()`,`MapViewOfFile()`,`CreateFile()`,`OpenFile()`,`GetFileHandle()`,C,The steps explicitly state: 'Open file with `CreateFile()` (returns `HANDLE`)'.
Which Windows API function is responsible for creating a file mapping object using a file `HANDLE`?,`MapViewOfFile()`,`CreateFile()`,`UnmapViewOfFile()`,`CreateFileMapping()`,`GetMappedObject()`,D,The steps state: 'Create file mapping with `CreateFileMapping()` (uses file `HANDLE`)'.
"Which Windows API function is used to establish a 'view' of a mapped file, typically using a mapped object `HANDLE`?",`CreateFile()`,`UnmapViewOfFile()`,`CreateFileMapping()`,`MapViewOfFile()`,`GetViewHandle()`,D,The steps state: 'Establish view with `MapViewOfFile()` (uses mapped object `HANDLE`)'.
What specifically does `CreateFileMapping()` create in the Windows API for shared memory?,A physical file on disk.,A temporary buffer in kernel space.,A named shared-memory object.,A pointer to the file's content.,An event for synchronization.,C,`CreateFileMapping()` creates a 'named shared-memory object'.
"What does `MapViewOfFile()` return, and what do accesses to this returned value signify?",It returns a file handle; accesses signify direct disk operations.,It returns a process ID; accesses signify inter-process messaging.,It returns a pointer to the shared-memory object; accesses to this memory are accesses to the file.,It returns a boolean indicating success; accesses signify a network connection.,It returns an error code; accesses signify a corrupted memory region.,C,`MapViewOfFile()` 'returns pointer to shared-memory object; accesses to this memory are accesses to the file'.
"When mapping a file in the Windows API, what extent of the file can be mapped?",Only the first page of the file.,Only a fixed 64KB portion.,Only the last section of the file.,The entire file or a specific portion of it.,Only files smaller than 1MB.,D,'Entire file or portion can be mapped'.
Which Windows API function is used by processes to remove their 'view' of a memory-mapped file?,`CloseHandle()`,`DeleteFileMapping()`,`UnmapViewOfFile()`,`ReleaseFile()`,`DetachMemory()`,C,'Both processes remove view with `UnmapViewOfFile()`'.
"According to the glossary, what is the definition of 'memory mapping'?",A technique for compressing files on disk.,A method to encrypt data stored in files.,A file-access method where a file is mapped into process memory space for direct memory access.,A system call specifically for network file transfers.,A hardware component that manages RAM allocation.,C,The glossary defines 'memory mapping' as 'File-access method where file is mapped into process memory space for direct memory access'.
"In the Windows context, what does the term 'file mapping' refer to?",The process of indexing files in a directory.,"The second step in memory-mapping a file, where an address range is defined.",The first step in memory-mapping a file.,A diagram illustrating the layout of a file on disk.,A network protocol for sharing files.,C,"The glossary defines 'file mapping' as 'In Windows, the first step in memory-mapping a file'."
What is the definition of a 'view' in the context of Windows memory-mapped files?,A graphical representation of the file's content.,A security permission level for file access.,An address range mapped in shared memory; the second step in memory-mapping a file.,A read-only copy of the entire file.,The internal data structure representing the file system.,C,"The glossary defines 'view' as 'In Windows, an address range mapped in shared memory; second step in memory-mapping a file'."
What is a 'named shared-memory object' in the Windows API?,A special type of file that only allows named access.,A section of a memory-mapped file accessible by name from multiple processes.,A hardware component for memory sharing.,A data structure used to track process names.,A cryptographic key for securing shared memory.,B,"The glossary defines 'named shared-memory object' as 'In Windows API, a section of a memory-mapped file accessible by name from multiple processes'."
"According to the text, how is a file primarily defined in the context of an operating system?",A physical block on a storage device,A sequence of physical records,"An abstract data type, sequence of logical records",A directory entry pointing to an inode,A program's executable code loaded into memory,C,"The text defines a file as an 'abstract data type, sequence of logical records'."
Which of the following are explicitly mentioned as examples of logical record types a file can consist of?,"CPU registers, cache lines, memory pages","Network packets, protocol headers, routing tables","Byte, line, or complex data","Interrupt vectors, system calls, process IDs","Disk sectors, disk blocks, cylinder groups",C,"The text states that logical records can be 'byte, line, complex data'."
What is a primary task of the Operating System concerning the file concept?,To design new file formats for applications,To manage network connectivity for remote files,To map the logical file concept to physical storage,To automatically compress all files to save space,To provide a graphical user interface for file management,C,The text identifies 'OS task: map logical file concept to physical storage' as a key responsibility.
The Operating System's role in file management may include ordering logical records into which of the following?,Virtual memory pages,Network buffers,User-defined data structures,Physical records,Application program interfaces (APIs),D,The text states that the OS 'May order logical records into physical records'.
What is the fundamental purpose of directories in a file system?,To execute applications directly,To store backup copies of files,To organize files,To manage user authentication,To control network access permissions,C,"The text explicitly states, 'Directories: organize files'."
"What is a significant drawback of a single-level directory system, especially in multiuser environments?",Limited storage capacity for files,Slow file access times,Naming problems requiring unique names for all files,Inability to support various file types,High overhead for directory operations,C,The text notes 'Single-level directory: naming problems in multiuser systems (unique names required)'.
How does a two-level directory system solve the naming problems encountered in single-level directories?,By allowing duplicate file names within the same directory,By assigning a separate directory for each user,By using numerical identifiers instead of names for files,By limiting the total number of files in the system,By requiring all file names to be encrypted,B,"The text explains, 'Two-level directory: separate directory for each user, solves naming problems'."
Which of the following attributes are listed as being typically found in a two-level directory entry?,"Processor type, memory size, operating system version","Network address, MAC address, connection status","File name, location, length, type, owner, times","Application license key, installation date, developer name","Hardware serial number, warranty expiration, service history",C,"The text states that a two-level directory 'Lists file name, location, length, type, owner, times'."
A tree-structured directory is described as a generalization of which other directory organization?,Single-level directory,Acyclic-graph directory,General graph structure,Two-level directory,Flat directory,D,"The text specifies, 'Tree-structured directory: generalization of two-level'."
What key organizational feature is enabled by a tree-structured directory?,Complete flexibility in sharing files without restrictions,Simplification of all file deletion processes,The allowance for subdirectories to organize files hierarchically,The automatic resolution of all naming conflicts,The ability to integrate remote file systems seamlessly,C,The text states that a tree-structured directory 'allows subdirectories for organization'.
What is a characteristic advantage of an acyclic-graph directory structure?,It strictly prevents any form of file sharing.,It simplifies the process of searching and deletion.,It allows sharing of subdirectories/files.,"It mandates a single, central directory for all users.",It eliminates the need for any form of file protection.,C,"The text notes, 'Acyclic-graph directory: allows sharing of subdirectories/files'."
"Despite its advantages, what operations does an acyclic-graph directory complicate?",File creation and modification,Directory creation and renaming,Mounting and unmounting of file systems,Searching and deletion,Changing file ownership and permissions,D,"The text explicitly states, 'Acyclic-graph directory... complicates searching/deletion'."
Which directory structure offers complete flexibility in sharing files and subdirectories?,Single-level directory,Two-level directory,Tree-structured directory,Acyclic-graph directory,General graph structure,E,The text describes 'General graph structure: complete flexibility in sharing'.
What potential maintenance requirement is associated with a general graph structure directory due to its high flexibility in sharing?,Regular manual indexing of all files,Mandatory data defragmentation,The need for garbage collection for unused space,Frequent reinstallation of the operating system,Constant manual auditing of file permissions,C,The text mentions that a general graph structure 'may require garbage collection for unused space'.
What are the three main challenges identified for remote file systems?,"Cost, complexity, and compatibility","Reliability, performance, and security","Scalability, portability, and maintainability","Bandwidth, latency, and throughput","Encryption, compression, and deduplication",B,"The text explicitly lists 'challenges in reliability, performance, security' for remote file systems."
"In the context of remote file systems, what kind of information do distributed information systems manage for shared state?",Network hardware specifications,Application source code and binaries,"User, host, and access information",Database schema definitions,Printer queue status and job logs,C,"The text states, 'Distributed information systems manage user, host, access info for shared state'."
File protection is primarily required in which type of system environment?,"Single-user, offline systems",Systems with limited storage capacity,Multiuser systems,Embedded systems without network access,Systems with only read-only files,C,"The text states, 'File protection: needed on multiuser systems'."
Which of the following are listed as specific types of access controlled by file protection?,"Copy, paste, cut, rename, print","Login, logout, suspend, hibernate","Read, write, execute, append, delete, list directory","Install, uninstall, update, roll back","Compress, encrypt, decrypt, decompress",C,"The text lists 'read, write, execute, append, delete, list directory' as controlled access types."
What methods are explicitly mentioned for providing file protection?,Firewalls and antivirus software,Data encryption and digital signatures,"Access lists, passwords, and other techniques",Backup and recovery procedures,Network segmentation and intrusion detection systems,C,"The text specifies 'Protection via access lists, passwords, other techniques'."
