Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
What are the typical storage capacities for modern magnetic tapes?,Less than 1 gigabyte.,Hundreds of megabytes.,Several gigabytes.,Exceed several terabytes.,Only a few kilobytes.,D,Modern magnetic tapes often have capacities that exceed several terabytes.
What feature can some magnetic tapes offer to effectively double their storage capacity?,Dual-layer recording.,Built-in compression.,Faster winding speed.,Increased track density.,Error correction codes.,B,"Some tapes include built-in compression, which can effectively double their storage capacity."
How are secondary storage devices physically connected to a computer system?,Only via wireless connections.,Directly to the CPU's pins.,By the system bus or an I/O bus.,Exclusively through the power supply unit.,Via a dedicated sound card.,C,Secondary storage devices are attached to a computer by the system bus or an I/O bus.
Which of the following is NOT a type of I/O bus used for secondary storage connection mentioned in the text?,SATA,USB,HDMI,SAS,Fibre Channel,C,"HDMI is a video/audio interface, not an I/O bus for secondary storage. SATA, USB, SAS, and Fibre Channel are listed as examples."
What is currently the most common I/O bus for connecting secondary storage devices?,ATA,SCSI,SATA,USB,Fibre Channel,C,SATA (Serial ATA) is cited as the most common I/O bus for secondary storage.
"What specialized high-speed interface is designed for NVM devices, particularly due to their speed advantage over HDDs?",ATA,eSATA,NVM express (NVMe),Serial Attached SCSI (SAS),Universal Serial Bus (USB),C,NVM express (NVMe) is a special fast interface designed for NVM devices to leverage their speed.
How does NVMe improve performance for NVM devices?,"By connecting them through a slower, more common bus.",By using a mechanical arm to access data.,"By directly connecting the device to the system PCI bus, increasing throughput and decreasing latency.",By encrypting all data transfers for security.,By introducing an additional buffering layer in software.,C,"NVMe directly connects the NVM device to the system PCI bus, which significantly increases throughput and decreases latency."
What specialized processors handle data transfers on a bus for secondary storage?,Central Processing Units (CPUs),Graphics Processing Units (GPUs),Controllers or Host-Bus Adapters (HBAs),Network Interface Cards (NICs),Memory Management Units (MMUs),C,Data transfers on the bus are managed by special electronic processors called controllers or host-bus adapters (HBAs).
Where is the 'host controller' located in a secondary storage connection setup?,Built into the storage device itself.,At the computer end of the bus.,In the external power supply.,Integrated within the read-write head.,Inside the hard disk platter.,B,The host controller is the controller located at the computer end of the bus.
Where is the 'device controller' typically found?,As a separate component plugged into the motherboard.,Built into each storage device.,Within the operating system kernel as software.,In a centralized network server.,As part of the computer's power management unit.,B,The device controller is a processor built directly into each storage device.
How does a computer initiate a mass storage I/O operation?,By sending electrical impulses directly to the drive motor.,"By placing a command into the host controller, often via memory-mapped I/O ports.",By physically moving the disk arm with mechanical force.,By broadcasting a request over the network.,By sending a specific audio signal to the device.,B,"A mass storage I/O operation is initiated by the computer placing a command into the host controller, typically through memory-mapped I/O ports."
"After receiving a command from the computer, what does the host controller do?",It directly accesses the storage media to perform the operation.,It sends the command via messages to the device controller.,It writes the command to a log file for later processing.,It signals the operating system for manual approval.,It sends the command to the CPU for execution.,B,The host controller sends the received command via messages to the device controller.
What is the role of the device controller in a storage operation?,To act as an interface for the user.,To operate the drive hardware and manage data transfer to/from media.,To provide power to the entire storage system.,To compress and decompress all data.,To determine which applications can access the storage.,B,The device controller's role is to operate the drive hardware and manage the actual data transfer with the storage media.
What performance-enhancing component do device controllers often include?,A built-in speaker,A small fan for cooling,A built-in cache (DRAM buffer),An external power adapter,A separate operating system,C,Device controllers usually have a built-in cache (DRAM buffers) to improve performance by temporarily storing data.
Where does the initial data transfer occur at the drive level during a storage operation?,Directly between the host CPU and the storage media.,Between the device controller's cache and the storage media.,Between the host controller and the system RAM.,Between external network storage and the device.,Between the operating system and the device's firmware.,B,"At the drive level, data transfer occurs between the device controller's built-in cache and the storage media."
How is data typically transferred from the device controller's cache to the host's DRAM?,"Through slow, sequential access.",Via physical removal and re-insertion of media.,"At fast electronic speeds, often via DMA (Direct Memory Access).",By converting data to optical signals.,By manual copying by the user.,C,"Data transfer from the device controller's cache to the host's DRAM occurs at fast electronic speeds, often utilizing Direct Memory Access (DMA)."
How are storage devices logically addressed by the operating system?,As individual physical platters.,"As a single, unformatted raw data stream.",As large one-dimensional arrays of logical blocks.,As a complex network of interconnected nodes.,As a collection of independent files and folders.,C,Storage devices are addressed by the operating system as large one-dimensional arrays of logical blocks for simplified management.
What is the 'logical block' in the context of storage device addressing?,The largest unit of data transfer.,A volatile memory area.,The smallest unit of transfer.,A physical component of the drive.,A software-defined partition.,C,A logical block is defined as the smallest unit of transfer when addressing storage devices.
To what physical unit does each logical block in a storage device typically map?,A single byte or character.,A physical track or cylinder.,A physical sector or semiconductor page.,A read-write head.,The entire storage device.,C,Each logical block maps to a physical sector (in HDDs) or a semiconductor page (in NVM devices).
Describe the traditional logical block mapping for HDDs starting from Sector 0.,It maps randomly across the entire drive.,"It proceeds through all sectors on a single platter, then moves to the next platter.","It starts at the innermost cylinder, then moves outwards.","Sector 0 is the first sector of the first track on the outermost cylinder, proceeding sequentially through the track, then rest of tracks on the cylinder, then rest of cylinders (outermost to innermost).",It maps sectors based on their physical size.,D,"Traditionally, Sector 0 is the first sector of the first track on the outermost cylinder, with logical blocks proceeding sequentially through the track, then rest of tracks on the cylinder, then rest of cylinders (outermost to innermost)."
How are logical blocks mapped to physical locations in NVM devices?,"Using cylinder, track, and sector tuples.","Using a tuple of (chip, block, page) to an array of logical blocks.",Through a direct 1:1 byte-level mapping.,By assigning random physical addresses to logical blocks.,Strictly sequentially from the beginning of the memory.,B,"In NVM devices, logical blocks are mapped to physical locations using a tuple of (chip, block, page) to an array of logical blocks, managed by the FTL."
What is the advantage of using Logical Block Addresses (LBA) for storage access?,It directly exposes the physical geometry of the disk.,It is more complex for algorithms to manage.,"It is easier for algorithms to use than complex physical tuples (cylinder, track, sector).",It allows direct control over the read-write head's movement.,It is primarily used for volatile memory only.,C,"LBA (Logical Block Address) provides a simplified, one-dimensional addressing scheme that is much easier for algorithms to use than the complex physical tuples of cylinder, track, and sector or chip, block, and page."
"Why is converting an LBA to a physical cylinder, track, and sector address difficult in modern HDDs?","LBA is only used for NVM devices, not HDDs.",Because disk drives have stopped using platters.,"Due to factors like defective sector substitution and variable sectors per track, leading to little direct LBA-physical relationship.",The conversion is handled manually by the user.,It requires an internet connection for real-time lookup.,C,"Converting LBA to physical addresses is difficult in practice due to factors such as defective sectors being hidden by spare ones and the number of sectors per track not being constant, meaning there's little direct relationship between LBA and physical sectors."
What feature of some disk drives makes LBA to physical address conversion complex regarding sectors?,The fixed sector size.,The constant number of sectors per track.,The variable number of sectors per track.,The absence of sectors on the disk.,The linear arrangement of sectors.,C,The fact that the number of sectors per track is not constant on some drives makes the conversion from LBA to physical addresses complex.
"Who primarily manages the LBA to physical address mapping in modern disk drives, and what is the implication for their relationship?","The operating system; it maintains a direct, transparent relationship.",The user; requiring manual configuration for optimal performance.,Disk manufacturers internally; resulting in little direct relationship between LBA and physical sectors.,Network administrators; managing it remotely for security.,Application software; defining custom mappings per program.,C,"Disk manufacturers manage the LBA to physical address mapping internally within the drive, meaning there is often little direct relationship between a given LBA and its precise physical sector location."
What assumption do algorithms dealing with HDDs typically make about the relationship between logical and physical addresses?,They are completely random and unpredictable.,Ascending logical addresses imply a random physical layout.,Ascending logical addresses imply ascending physical addresses (relatively).,Logical addresses are only for NVM devices.,There is no functional relationship between them.,C,"Algorithms dealing with HDDs typically assume that ascending logical addresses are relatively related to ascending physical addresses, which allows for optimization techniques like reordering requests."
What is the characteristic of bit density in a Constant Linear Velocity (CLV) recording method?,It decreases from inner to outer tracks.,It is uniform (constant) per track.,It increases from inner to outer tracks.,It varies randomly across the disk.,It is not applicable to CLV drives.,B,"In Constant Linear Velocity (CLV) recording, the bit density is uniform per track."
"In CLV, how does the number of sectors vary with the distance of a track from the center?",It decreases for tracks farther from the center.,It remains constant regardless of distance.,Tracks farther from the center have greater length and thus more sectors.,It is inversely proportional to track length.,The number of sectors is only determined by the material composition.,C,"In CLV, tracks farther from the center have greater length and therefore contain more sectors to maintain uniform bit density."
How does a CLV drive maintain a constant data rate as the head moves from outer to inner tracks?,By keeping the disk rotation speed constant.,By increasing the bit density on inner tracks.,By increasing the drive's rotation speed as the head moves from outer to inner tracks.,By decreasing the read/write head's speed.,By physically adjusting the platter's diameter.,C,A CLV drive increases its rotation speed as the head moves from outer to inner tracks to maintain the same data rate under the head.
What types of drives commonly use the Constant Linear Velocity (CLV) recording method?,Hard Disk Drives (HDDs),Solid-State Disks (SSDs),CD-ROM and DVD-ROM drives,Magnetic Tape drives,USB flash drives,C,Constant Linear Velocity (CLV) is commonly used in CD-ROM and DVD-ROM drives.
"In a recording method where disk rotation speed is constant, how is a consistent data rate maintained across tracks?",By increasing bit density from inner to outer tracks.,By keeping bit density uniform across all tracks.,By decreasing bit density from inner to outer tracks.,By rapidly starting and stopping the disk.,By physically altering the track size.,C,"If disk rotation speed is constant, a consistent data rate is maintained by decreasing the bit density from inner to outer tracks (Constant Angular Velocity)."
What recording method is primarily used in hard disks?,Constant Linear Velocity (CLV),Constant Angular Velocity (CAV),Variable Linear Velocity (VLV),Dynamic Angular Velocity (DAV),Static Linear Density (SLD),B,"Hard disks primarily use the Constant Angular Velocity (CAV) recording method, where the disk spins at a constant velocity."
"Why might newer, alternative storage devices (like SMR HDDs or NVM/HDD combinations) require different caching and scheduling algorithms?",They are purely software-based and have no hardware characteristics.,They are significantly slower than traditional devices.,They operate identically to traditional HDDs.,They have different characteristics and performance profiles.,"They are only used in niche, specialized systems.",D,"Newer storage devices like SMR HDDs or combination NVM/HDD devices have different characteristics and performance profiles, necessitating different caching and scheduling algorithms for optimal performance."
Which of the following best describes a Hard Disk Drive (HDD)?,A volatile memory device used for system RAM.,A persistent storage device based on circuits and electric charges.,A secondary storage device based on mechanical components like spinning magnetic media platters and moving read-write heads.,A type of optical disk used for data archiving.,A network device for shared file storage.,C,"A hard disk drive (HDD) is a secondary storage device that relies on mechanical components, including spinning magnetic platters and moving read-write heads."
"Which term refers to persistent storage based on circuits and electric charges, typically without moving parts?",RAM (Random Access Memory),CPU Cache,Nonvolatile Memory (NVM),Magnetic Tape,Floppy Disk,C,"Nonvolatile memory (NVM) is persistent storage based on circuits and electric charges, exemplified by flash memory."
What component of an HDD is a flat circular shape covered with magnetic material for holding data charges?,Disk arm,Read-write head,Platter,Spindle motor,Sector,C,The platter is the HDD component that is a flat circular shape covered with magnetic media for storing data magnetically.
"In an HDD, what component holds the read-write heads and moves them over the cylinders of platters?",Spindle motor,Disk arm,Head assembly,Controller board,Data cable,B,"The disk arm is the HDD component holding the read-write heads, moving them as a unit over the cylinders of platters."
"On an HDD platter, what is the circular path under the read-write head during platter rotation?",Sector,Cylinder,Track,Block,Page,C,A track on an HDD platter is the circular medium located under the read-write head as the platter rotates.
What are the fixed-size sections that tracks on an HDD platter are subdivided into?,Platters,Cylinders,Sectors,Arms,Heads,C,"Tracks are subdivided into sectors, which are fixed-size sections and the smallest unit of transfer."
"In an HDD, what is defined as the set of tracks that are at the same radial position on all platters?",Sector,Track,Cylinder,Block,Page,C,A cylinder in an HDD is defined as the set of tracks under the read-write heads on all platters when the disk arm is in a given position.
What is the term for the rate at which data flows between a storage drive and the computer?,Seek time,Rotational latency,Transfer rate,Positioning time,Access time,C,Transfer rate is the rate at which data flows between the drive and the computer.
"For an HDD, what is the total time required for the read-write head to move to and settle over the desired track?",Seek time,Rotational latency,Transfer rate,Positioning time,Effective transfer rate,D,"Positioning time (or random-access time) refers to the total time for the read-write head to position over the desired track, comprising seek time and rotational latency."
What specific part of HDD positioning time involves moving the disk arm to the desired cylinder?,Rotational latency,Transfer rate,Seek time,Access latency,Effective transfer rate,C,Seek time is the component of positioning time that involves moving the disk arm to the desired cylinder.
"After the disk arm is positioned over the correct cylinder, what is the time it takes for the desired sector to rotate under the read-write head called?",Seek time,Rotational latency,Transfer time,Spin-up time,Read time,B,Rotational latency is the time for the desired sector to rotate to the disk head once the arm is positioned over the correct cylinder.
What severe mechanical problem in an HDD occurs when the read-write head makes contact with the platter surface?,Disk defragmentation,Buffer overflow,Head crash,Spindle failure,Sector reallocation,C,"A head crash occurs when the read-write head makes physical contact with the disk surface, typically causing irreparable damage."
"What is the term for the actual, measured transfer rate of data between two devices, often lower than stated in specifications?",Stated transfer rate,Theoretical maximum rate,Effective transfer rate,Peak transfer rate,Burst transfer rate,C,"Effective transfer rate is the actual, measured transfer rate of data between two devices, which is often lower than the published or stated transfer rates."
What is a storage device that uses flash-memory-based nonvolatile memory and is often housed in a disk-drive-like container?,Hard Disk Drive (HDD),Magnetic Tape,Solid-State Disk (SSD),RAM Drive,Optical Disk,C,A solid-state disk (SSD) is a disk-drive-like storage device that utilizes flash-memory-based nonvolatile memory.
"What is a common form of nonvolatile memory designed to plug into a USB port, also known as a thumb drive or flash drive?",Floppy disk,CD-ROM,USB drive,External HDD,SD Card,C,"A USB drive is a common form of nonvolatile memory designed to plug into a USB port, also known as a thumb drive or flash drive."
"In nonvolatile memory, what is the table that maps physical pages to currently valid logical blocks?",Page Table Entry (PTE),File Allocation Table (FAT),Flash Translation Layer (FTL),Logical Block Address (LBA) table,Wear Leveling Table (WLT),C,The Flash Translation Layer (FTL) in nonvolatile memory is a table that tracks and maps physical pages to currently valid logical blocks.
"What process in NVM devices involves recovering space that contains no-longer-valid data, typically by moving valid data and then erasing the block?",Defragmentation,Formatting,Garbage collection,Error correction,Over-provisioning,C,Garbage collection is the process in nonvolatile memory devices that recovers space containing no-longer-valid data by moving valid pages and then erasing the old block.
"What NVM technique involves setting aside a portion of the device's total capacity as always available write area, not counted in device free space, to improve write performance?",Data compression,Dynamic caching,Over-provisioning,Under-utilization,Hot swapping,C,"Over-provisioning in nonvolatile memory devices involves setting aside a dedicated space for data writes that is not exposed as free space to the OS, which helps improve write performance and facilitate wear leveling."
What NVM algorithm aims to distribute write operations across all NAND cells over time to prevent premature media failure of frequently erased blocks?,Error-correcting code (ECC),Garbage collection,Flash translation layer (FTL),Wear leveling,Data deduplication,D,Wear leveling is an algorithm in nonvolatile memory that seeks to evenly distribute erase cycles across all NAND cells to extend the device's lifespan and prevent premature failure of specific blocks.
What are sections of a system's DRAM that are configured by device drivers to appear as secondary storage devices?,Solid-state disks,Virtual memory pages,RAM drives (RAM disks),Swap space partitions,Persistent memory modules,C,"RAM drives (or RAM disks) are sections of a system's DRAM that are carved out by device drivers and presented to the operating system as secondary storage devices, despite their volatility."
"Which storage medium, often used for backups, involves a tape spooled on reels, passing over a read-write head for sequential data access?",Hard Disk Drive,Solid-State Disk,Magnetic tape,CD-ROM,USB drive,C,"Magnetic tape is a storage medium that involves tape spooled on reels, passed over a read-write head, primarily used for backups due to its high capacity and sequential access."
What is the physical connection that attaches an I/O device to a computer system?,Operating system kernel,Application software,I/O bus,CPU socket,Power supply unit,C,"An I/O bus is the physical connection method for attaching an I/O device to a computer system, enabling data transfer."
"Which of these is an older-generation I/O bus for storage devices, now largely superseded by Serial ATA?",SATA,NVMe,Advanced Technology Attachment (ATA),USB,Fibre Channel,C,"Advanced Technology Attachment (ATA) is an older-generation I/O bus for storage, which has been largely superseded by Serial ATA (SATA)."
What is a type of I/O bus that is an external version of SATA?,PATA,eSATA,SCSI,NVMe,PCIe,B,eSATA is a type of I/O bus that provides an external connection for SATA devices.
Which common type of I/O bus is known for its robustness and use in enterprise environments for connecting storage devices?,USB,SATA,Serial-Attached SCSI (SAS),ATA,IDE,C,Serial-Attached SCSI (SAS) is a common type of I/O bus favored in enterprise settings for its reliability and performance.
"Which general-purpose I/O bus is widely used for connecting various peripherals, including external storage devices?",Fibre Channel,PCIe,Universal Serial Bus (USB),ATA,SAS,C,"Universal Serial Bus (USB) is a widely adopted general-purpose I/O bus used for connecting a broad range of peripherals, including external storage devices."
"What type of storage I/O bus is commonly used in data centers to connect computers to storage arrays, known for its high performance and scalability?",USB,SATA,Fibre Channel (FC),IDE,eSATA,C,"Fibre Channel (FC) is a type of storage I/O bus frequently employed in data centers to connect computers to storage arrays, offering high performance and scalability."
"Which high-speed I/O bus is specifically designed for NVM storage, allowing direct connection to the system's PCI bus?",SATA Express,SCSI-3,NVM Express (NVMe),Parallel ATA,FireWire,C,"NVM Express (NVMe) is a high-speed I/O bus specifically designed for nonvolatile memory storage, enabling direct connection to the system's PCI bus for optimized performance."
"What is the general term for a special electronic processor that manages I/O devices, often referred to as a host-bus adapter?",Central Processing Unit (CPU),Graphics Processing Unit (GPU),Controller,Network Interface Card (NIC),Random Access Memory (RAM),C,"A controller is the general term for a special electronic processor that manages I/O devices, often implemented as a host-bus adapter (HBA)."
"What component is installed in a host bus port to allow a device connection to the host, often referred to as a controller?",Motherboard BIOS,Device driver,Host bus adapter (HBA),Power supply unit,Data transfer cable,C,A Host Bus Adapter (HBA) is a device controller installed in a host bus port to allow a device connection to the host.
"In the context of I/O, what is the term for the I/O-managing processor located at the computer end of the bus?",Device controller,Host controller,External processor,Bus master,Peripheral processor,B,"The host controller is the I/O-managing processor located at the computer end of the bus, coordinating communication with storage devices."
Where is the I/O managing processor within a storage device itself located?,On the motherboard of the computer.,Within the operating system kernel.,"Built into the storage device, known as the device controller.",In the external power supply unit.,As a separate expansion card in the computer.,C,"The I/O managing processor within a storage device is called the device controller, and it is built directly into the device."
"What are the logical addresses used by the operating system to access blocks on storage devices, representing the smallest unit of transfer?",Physical addresses,Memory addresses,Logical blocks,Sector addresses,Track addresses,C,"Logical blocks are the logical addresses used to access blocks on storage devices, acting as the smallest unit of transfer for the OS."
Which device-recording method maintains a constant bit density per track by adjusting the rotational speed of the media?,Constant Angular Velocity (CAV),Constant Linear Velocity (CLV),Variable Angular Velocity (VAV),Static Linear Velocity (SLV),Dynamic Bit Density (DBD),B,"Constant Linear Velocity (CLV) is a device-recording method where bit density is uniform per track, achieved by varying the rotational speed of the media as the head moves."
"Which device-recording method maintains a constant rotational speed, resulting in decreasing bit density from inner to outer tracks to achieve a constant data rate?",Constant Linear Velocity (CLV),Constant Angular Velocity (CAV),Variable Linear Velocity (VLV),Dynamic Angular Velocity (DAV),Uniform Bit Density (UBD),B,"Constant Angular Velocity (CAV) is a device-recording method where the medium spins at a constant velocity, and bit density decreases from inner to outer tracks to maintain a constant data rate."
