Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
Where does the initial data transfer occur at the drive level during a storage operation?,Directly between the host CPU and the storage media.,Between the device controller's cache and the storage media.,Between the host controller and the system RAM.,Between external network storage and the device.,Between the operating system and the device's firmware.,B,"At the drive level, data transfer occurs between the device controller's built-in cache and the storage media."
How is data typically transferred from the device controller's cache to the host's DRAM?,"Through slow, sequential access.",Via physical removal and re-insertion of media.,"At fast electronic speeds, often via DMA (Direct Memory Access).",By converting data to optical signals.,By manual copying by the user.,C,"Data transfer from the device controller's cache to the host's DRAM occurs at fast electronic speeds, often utilizing Direct Memory Access (DMA)."
How are storage devices logically addressed by the operating system?,As individual physical platters.,"As a single, unformatted raw data stream.",As large one-dimensional arrays of logical blocks.,As a complex network of interconnected nodes.,As a collection of independent files and folders.,C,Storage devices are addressed by the operating system as large one-dimensional arrays of logical blocks for simplified management.
What is the 'logical block' in the context of storage device addressing?,The largest unit of data transfer.,A volatile memory area.,The smallest unit of transfer.,A physical component of the drive.,A software-defined partition.,C,A logical block is defined as the smallest unit of transfer when addressing storage devices.
To what physical unit does each logical block in a storage device typically map?,A single byte or character.,A physical track or cylinder.,A physical sector or semiconductor page.,A read-write head.,The entire storage device.,C,Each logical block maps to a physical sector (in HDDs) or a semiconductor page (in NVM devices).
Describe the traditional logical block mapping for HDDs starting from Sector 0.,It maps randomly across the entire drive.,"It proceeds through all sectors on a single platter, then moves to the next platter.","It starts at the innermost cylinder, then moves outwards.","Sector 0 is the first sector of the first track on the outermost cylinder, proceeding sequentially through the track, then rest of tracks on the cylinder, then rest of cylinders (outermost to innermost).",It maps sectors based on their physical size.,D,"Traditionally, Sector 0 is the first sector of the first track on the outermost cylinder, with logical blocks proceeding sequentially through the track, then rest of tracks on the cylinder, then rest of cylinders (outermost to innermost)."
How are logical blocks mapped to physical locations in NVM devices?,"Using cylinder, track, and sector tuples.","Using a tuple of (chip, block, page) to an array of logical blocks.",Through a direct 1:1 byte-level mapping.,By assigning random physical addresses to logical blocks.,Strictly sequentially from the beginning of the memory.,B,"In NVM devices, logical blocks are mapped to physical locations using a tuple of (chip, block, page) to an array of logical blocks, managed by the FTL."
What is the advantage of using Logical Block Addresses (LBA) for storage access?,It directly exposes the physical geometry of the disk.,It is more complex for algorithms to manage.,"It is easier for algorithms to use than complex physical tuples (cylinder, track, sector).",It allows direct control over the read-write head's movement.,It is primarily used for volatile memory only.,C,"LBA (Logical Block Address) provides a simplified, one-dimensional addressing scheme that is much easier for algorithms to use than the complex physical tuples of cylinder, track, and sector or chip, block, and page."
"Why is converting an LBA to a physical cylinder, track, and sector address difficult in modern HDDs?","LBA is only used for NVM devices, not HDDs.",Because disk drives have stopped using platters.,"Due to factors like defective sector substitution and variable sectors per track, leading to little direct LBA-physical relationship.",The conversion is handled manually by the user.,It requires an internet connection for real-time lookup.,C,"Converting LBA to physical addresses is difficult in practice due to factors such as defective sectors being hidden by spare ones and the number of sectors per track not being constant, meaning there's little direct relationship between LBA and physical sectors."
What feature of some disk drives makes LBA to physical address conversion complex regarding sectors?,The fixed sector size.,The constant number of sectors per track.,The variable number of sectors per track.,The absence of sectors on the disk.,The linear arrangement of sectors.,C,The fact that the number of sectors per track is not constant on some drives makes the conversion from LBA to physical addresses complex.
"Who primarily manages the LBA to physical address mapping in modern disk drives, and what is the implication for their relationship?","The operating system; it maintains a direct, transparent relationship.",The user; requiring manual configuration for optimal performance.,Disk manufacturers internally; resulting in little direct relationship between LBA and physical sectors.,Network administrators; managing it remotely for security.,Application software; defining custom mappings per program.,C,"Disk manufacturers manage the LBA to physical address mapping internally within the drive, meaning there is often little direct relationship between a given LBA and its precise physical sector location."
What assumption do algorithms dealing with HDDs typically make about the relationship between logical and physical addresses?,They are completely random and unpredictable.,Ascending logical addresses imply a random physical layout.,Ascending logical addresses imply ascending physical addresses (relatively).,Logical addresses are only for NVM devices.,There is no functional relationship between them.,C,"Algorithms dealing with HDDs typically assume that ascending logical addresses are relatively related to ascending physical addresses, which allows for optimization techniques like reordering requests."
What is the characteristic of bit density in a Constant Linear Velocity (CLV) recording method?,It decreases from inner to outer tracks.,It is uniform (constant) per track.,It increases from inner to outer tracks.,It varies randomly across the disk.,It is not applicable to CLV drives.,B,"In Constant Linear Velocity (CLV) recording, the bit density is uniform per track."
"In CLV, how does the number of sectors vary with the distance of a track from the center?",It decreases for tracks farther from the center.,It remains constant regardless of distance.,Tracks farther from the center have greater length and thus more sectors.,It is inversely proportional to track length.,The number of sectors is only determined by the material composition.,C,"In CLV, tracks farther from the center have greater length and therefore contain more sectors to maintain uniform bit density."
How does a CLV drive maintain a constant data rate as the head moves from outer to inner tracks?,By keeping the disk rotation speed constant.,By increasing the bit density on inner tracks.,By increasing the drive's rotation speed as the head moves from outer to inner tracks.,By decreasing the read/write head's speed.,By physically adjusting the platter's diameter.,C,A CLV drive increases its rotation speed as the head moves from outer to inner tracks to maintain the same data rate under the head.
What types of drives commonly use the Constant Linear Velocity (CLV) recording method?,Hard Disk Drives (HDDs),Solid-State Disks (SSDs),CD-ROM and DVD-ROM drives,Magnetic Tape drives,USB flash drives,C,Constant Linear Velocity (CLV) is commonly used in CD-ROM and DVD-ROM drives.
"In a recording method where disk rotation speed is constant, how is a consistent data rate maintained across tracks?",By increasing bit density from inner to outer tracks.,By keeping bit density uniform across all tracks.,By decreasing bit density from inner to outer tracks.,By rapidly starting and stopping the disk.,By physically altering the track size.,C,"If disk rotation speed is constant, a consistent data rate is maintained by decreasing the bit density from inner to outer tracks (Constant Angular Velocity)."
What recording method is primarily used in hard disks?,Constant Linear Velocity (CLV),Constant Angular Velocity (CAV),Variable Linear Velocity (VLV),Dynamic Angular Velocity (DAV),Static Linear Density (SLD),B,"Hard disks primarily use the Constant Angular Velocity (CAV) recording method, where the disk spins at a constant velocity."
"Why might newer, alternative storage devices (like SMR HDDs or NVM/HDD combinations) require different caching and scheduling algorithms?",They are purely software-based and have no hardware characteristics.,They are significantly slower than traditional devices.,They operate identically to traditional HDDs.,They have different characteristics and performance profiles.,"They are only used in niche, specialized systems.",D,"Newer storage devices like SMR HDDs or combination NVM/HDD devices have different characteristics and performance profiles, necessitating different caching and scheduling algorithms for optimal performance."
Which of the following best describes a Hard Disk Drive (HDD)?,A volatile memory device used for system RAM.,A persistent storage device based on circuits and electric charges.,A secondary storage device based on mechanical components like spinning magnetic media platters and moving read-write heads.,A type of optical disk used for data archiving.,A network device for shared file storage.,C,"A hard disk drive (HDD) is a secondary storage device that relies on mechanical components, including spinning magnetic platters and moving read-write heads."
"Which term refers to persistent storage based on circuits and electric charges, typically without moving parts?",RAM (Random Access Memory),CPU Cache,Nonvolatile Memory (NVM),Magnetic Tape,Floppy Disk,C,"Nonvolatile memory (NVM) is persistent storage based on circuits and electric charges, exemplified by flash memory."
What component of an HDD is a flat circular shape covered with magnetic material for holding data charges?,Disk arm,Read-write head,Platter,Spindle motor,Sector,C,The platter is the HDD component that is a flat circular shape covered with magnetic media for storing data magnetically.
"In an HDD, what component holds the read-write heads and moves them over the cylinders of platters?",Spindle motor,Disk arm,Head assembly,Controller board,Data cable,B,"The disk arm is the HDD component holding the read-write heads, moving them as a unit over the cylinders of platters."
"On an HDD platter, what is the circular path under the read-write head during platter rotation?",Sector,Cylinder,Track,Block,Page,C,A track on an HDD platter is the circular medium located under the read-write head as the platter rotates.
What are the fixed-size sections that tracks on an HDD platter are subdivided into?,Platters,Cylinders,Sectors,Arms,Heads,C,"Tracks are subdivided into sectors, which are fixed-size sections and the smallest unit of transfer."
"In an HDD, what is defined as the set of tracks that are at the same radial position on all platters?",Sector,Track,Cylinder,Block,Page,C,A cylinder in an HDD is defined as the set of tracks under the read-write heads on all platters when the disk arm is in a given position.
What is the term for the rate at which data flows between a storage drive and the computer?,Seek time,Rotational latency,Transfer rate,Positioning time,Access time,C,Transfer rate is the rate at which data flows between the drive and the computer.
"For an HDD, what is the total time required for the read-write head to move to and settle over the desired track?",Seek time,Rotational latency,Transfer rate,Positioning time,Effective transfer rate,D,"Positioning time (or random-access time) refers to the total time for the read-write head to position over the desired track, comprising seek time and rotational latency."
What specific part of HDD positioning time involves moving the disk arm to the desired cylinder?,Rotational latency,Transfer rate,Seek time,Access latency,Effective transfer rate,C,Seek time is the component of positioning time that involves moving the disk arm to the desired cylinder.
"After the disk arm is positioned over the correct cylinder, what is the time it takes for the desired sector to rotate under the read-write head called?",Seek time,Rotational latency,Transfer time,Spin-up time,Read time,B,Rotational latency is the time for the desired sector to rotate to the disk head once the arm is positioned over the correct cylinder.
What severe mechanical problem in an HDD occurs when the read-write head makes contact with the platter surface?,Disk defragmentation,Buffer overflow,Head crash,Spindle failure,Sector reallocation,C,"A head crash occurs when the read-write head makes physical contact with the disk surface, typically causing irreparable damage."
"What is the term for the actual, measured transfer rate of data between two devices, often lower than stated in specifications?",Stated transfer rate,Theoretical maximum rate,Effective transfer rate,Peak transfer rate,Burst transfer rate,C,"Effective transfer rate is the actual, measured transfer rate of data between two devices, which is often lower than the published or stated transfer rates."
What is a storage device that uses flash-memory-based nonvolatile memory and is often housed in a disk-drive-like container?,Hard Disk Drive (HDD),Magnetic Tape,Solid-State Disk (SSD),RAM Drive,Optical Disk,C,A solid-state disk (SSD) is a disk-drive-like storage device that utilizes flash-memory-based nonvolatile memory.
"What is a common form of nonvolatile memory designed to plug into a USB port, also known as a thumb drive or flash drive?",Floppy disk,CD-ROM,USB drive,External HDD,SD Card,C,"A USB drive is a common form of nonvolatile memory designed to plug into a USB port, also known as a thumb drive or flash drive."
"In nonvolatile memory, what is the table that maps physical pages to currently valid logical blocks?",Page Table Entry (PTE),File Allocation Table (FAT),Flash Translation Layer (FTL),Logical Block Address (LBA) table,Wear Leveling Table (WLT),C,The Flash Translation Layer (FTL) in nonvolatile memory is a table that tracks and maps physical pages to currently valid logical blocks.
"What process in NVM devices involves recovering space that contains no-longer-valid data, typically by moving valid data and then erasing the block?",Defragmentation,Formatting,Garbage collection,Error correction,Over-provisioning,C,Garbage collection is the process in nonvolatile memory devices that recovers space containing no-longer-valid data by moving valid pages and then erasing the old block.
"What NVM technique involves setting aside a portion of the device's total capacity as always available write area, not counted in device free space, to improve write performance?",Data compression,Dynamic caching,Over-provisioning,Under-utilization,Hot swapping,C,"Over-provisioning in nonvolatile memory devices involves setting aside a dedicated space for data writes that is not exposed as free space to the OS, which helps improve write performance and facilitate wear leveling."
What NVM algorithm aims to distribute write operations across all NAND cells over time to prevent premature media failure of frequently erased blocks?,Error-correcting code (ECC),Garbage collection,Flash translation layer (FTL),Wear leveling,Data deduplication,D,Wear leveling is an algorithm in nonvolatile memory that seeks to evenly distribute erase cycles across all NAND cells to extend the device's lifespan and prevent premature failure of specific blocks.
What are sections of a system's DRAM that are configured by device drivers to appear as secondary storage devices?,Solid-state disks,Virtual memory pages,RAM drives (RAM disks),Swap space partitions,Persistent memory modules,C,"RAM drives (or RAM disks) are sections of a system's DRAM that are carved out by device drivers and presented to the operating system as secondary storage devices, despite their volatility."
"Which storage medium, often used for backups, involves a tape spooled on reels, passing over a read-write head for sequential data access?",Hard Disk Drive,Solid-State Disk,Magnetic tape,CD-ROM,USB drive,C,"Magnetic tape is a storage medium that involves tape spooled on reels, passed over a read-write head, primarily used for backups due to its high capacity and sequential access."
What is the physical connection that attaches an I/O device to a computer system?,Operating system kernel,Application software,I/O bus,CPU socket,Power supply unit,C,"An I/O bus is the physical connection method for attaching an I/O device to a computer system, enabling data transfer."
"Which of these is an older-generation I/O bus for storage devices, now largely superseded by Serial ATA?",SATA,NVMe,Advanced Technology Attachment (ATA),USB,Fibre Channel,C,"Advanced Technology Attachment (ATA) is an older-generation I/O bus for storage, which has been largely superseded by Serial ATA (SATA)."
What is a type of I/O bus that is an external version of SATA?,PATA,eSATA,SCSI,NVMe,PCIe,B,eSATA is a type of I/O bus that provides an external connection for SATA devices.
Which common type of I/O bus is known for its robustness and use in enterprise environments for connecting storage devices?,USB,SATA,Serial-Attached SCSI (SAS),ATA,IDE,C,Serial-Attached SCSI (SAS) is a common type of I/O bus favored in enterprise settings for its reliability and performance.
"Which general-purpose I/O bus is widely used for connecting various peripherals, including external storage devices?",Fibre Channel,PCIe,Universal Serial Bus (USB),ATA,SAS,C,"Universal Serial Bus (USB) is a widely adopted general-purpose I/O bus used for connecting a broad range of peripherals, including external storage devices."
"What type of storage I/O bus is commonly used in data centers to connect computers to storage arrays, known for its high performance and scalability?",USB,SATA,Fibre Channel (FC),IDE,eSATA,C,"Fibre Channel (FC) is a type of storage I/O bus frequently employed in data centers to connect computers to storage arrays, offering high performance and scalability."
"Which high-speed I/O bus is specifically designed for NVM storage, allowing direct connection to the system's PCI bus?",SATA Express,SCSI-3,NVM Express (NVMe),Parallel ATA,FireWire,C,"NVM Express (NVMe) is a high-speed I/O bus specifically designed for nonvolatile memory storage, enabling direct connection to the system's PCI bus for optimized performance."
"What is the general term for a special electronic processor that manages I/O devices, often referred to as a host-bus adapter?",Central Processing Unit (CPU),Graphics Processing Unit (GPU),Controller,Network Interface Card (NIC),Random Access Memory (RAM),C,"A controller is the general term for a special electronic processor that manages I/O devices, often implemented as a host-bus adapter (HBA)."
"What component is installed in a host bus port to allow a device connection to the host, often referred to as a controller?",Motherboard BIOS,Device driver,Host bus adapter (HBA),Power supply unit,Data transfer cable,C,A Host Bus Adapter (HBA) is a device controller installed in a host bus port to allow a device connection to the host.
"In the context of I/O, what is the term for the I/O-managing processor located at the computer end of the bus?",Device controller,Host controller,External processor,Bus master,Peripheral processor,B,"The host controller is the I/O-managing processor located at the computer end of the bus, coordinating communication with storage devices."
Where is the I/O managing processor within a storage device itself located?,On the motherboard of the computer.,Within the operating system kernel.,"Built into the storage device, known as the device controller.",In the external power supply unit.,As a separate expansion card in the computer.,C,"The I/O managing processor within a storage device is called the device controller, and it is built directly into the device."
"What are the logical addresses used by the operating system to access blocks on storage devices, representing the smallest unit of transfer?",Physical addresses,Memory addresses,Logical blocks,Sector addresses,Track addresses,C,"Logical blocks are the logical addresses used to access blocks on storage devices, acting as the smallest unit of transfer for the OS."
Which device-recording method maintains a constant bit density per track by adjusting the rotational speed of the media?,Constant Angular Velocity (CAV),Constant Linear Velocity (CLV),Variable Angular Velocity (VAV),Static Linear Velocity (SLV),Dynamic Bit Density (DBD),B,"Constant Linear Velocity (CLV) is a device-recording method where bit density is uniform per track, achieved by varying the rotational speed of the media as the head moves."
"Which device-recording method maintains a constant rotational speed, resulting in decreasing bit density from inner to outer tracks to achieve a constant data rate?",Constant Linear Velocity (CLV),Constant Angular Velocity (CAV),Variable Linear Velocity (VLV),Dynamic Angular Velocity (DAV),Uniform Bit Density (UBD),B,"Constant Angular Velocity (CAV) is a device-recording method where the medium spins at a constant velocity, and bit density decreases from inner to outer tracks to maintain a constant data rate."
What is a primary responsibility of the operating system concerning hardware?,To maximize hardware cost.,To minimize hardware usage.,To use hardware efficiently.,To replace hardware frequently.,To ignore hardware interactions.,C,The text states that an OS responsibility is to 'use hardware efficiently'.
Which two primary goals are pursued by the operating system for managing Hard Disk Drives (HDDs)?,Maximize access time and minimize data transfer bandwidth.,Minimize access time and minimize data transfer bandwidth.,Maximize data transfer bandwidth and maximize access time.,Minimize access time and maximize data transfer bandwidth.,Standardize drive interfaces and increase seek time.,D,"For HDDs, the OS aims to 'minimize access time, maximize data transfer bandwidth'."
What is 'seek time' in the context of HDD access time?,The time it takes for the platter to rotate to the desired sector.,The total time from the first request to the last transfer completion.,The time for the device arm to move heads to the desired cylinder.,The time required to read data from a sector.,The time spent waiting for an I/O request to be processed.,C,Seek time is defined as 'time for device arm to move heads to desired cylinder'.
What is 'rotational latency' in the context of HDD access time?,The time for the device arm to move heads to the desired cylinder.,The time taken for data to be transferred from the disk to memory.,The additional time for the platter to rotate the desired sector to the head.,The delay caused by disk scheduling algorithms.,The time it takes for the disk to spin up from a stopped state.,C,Rotational latency is defined as 'additional time for platter to rotate desired sector to head'.
What are the two main components that constitute access time for HDDs?,Read time and write time.,Seek time and transfer time.,Seek time and rotational latency.,Rotational latency and caching time.,Bandwidth and throughput.,C,Access time for HDDs is composed of 'seek time' and 'rotational latency'.
How is 'device bandwidth' defined in the context of HDD performance?,The number of I/O requests processed per second.,The maximum data transfer rate of the disk interface.,Total bytes transferred divided by total time (first request to last transfer completion).,The capacity of the storage device in bytes.,The time it takes to move the head from one end of the disk to the other.,C,Device bandwidth is defined as 'total bytes transferred / total time (first request to last transfer completion)'.
How can the OS improve HDD access time and bandwidth?,By increasing the disk's rotational speed.,By reducing the size of I/O requests.,By managing the order of storage I/O requests.,By adding more memory to the system.,By disabling disk caching.,C,The text states that 'Improve access time and bandwidth: manage order of storage I/O requests'.
What action does a process take when it needs I/O from a storage device?,It directly accesses the hardware.,It issues a system call to the OS.,It sends a signal to another process.,It waits for the device to become available.,It terminates itself.,B,"When a process needs I/O, it 'issues system call to OS'."
What information does an I/O request typically specify to the OS?,Only the memory address and amount of data.,Only the open file handle and input/output type.,"Input/output type, open file handle, memory address, and amount of data.",The physical sector number and track number.,The desired rotational speed and seek time.,C,"A request specifies: 'input/output, open file handle, memory address, amount of data'."
What happens to an I/O request if the drive or controller is immediately available?,It is placed in a queue for later processing.,It is immediately serviced.,It is rejected by the OS.,It is converted to a different format.,It triggers a system error.,B,If the 'Drive/controller available: request serviced immediately'.
Where are new I/O requests placed if the drive or controller is busy?,They are discarded.,They are sent to another drive.,They are placed in a queue.,They cause a system crash.,They are processed out of order.,C,If the 'Drive/controller busy: new requests placed in queue'.
"In a multiprogramming system, what is commonly found in the device queue?",Only completed requests.,Only system errors.,Pending requests.,Configuration settings.,Hardware drivers.,C,"In a multiprogramming system, the 'device queue often has pending requests'."
What is a key benefit of allowing device drivers to manage a queue of I/O requests?,It simplifies hardware design.,It completely eliminates all seek time.,"It allows drivers to improve performance via ordering, avoiding head seeks.",It ensures that all requests are processed simultaneously.,It transfers all scheduling responsibility to the user.,C,A 'Queue of requests: allows device drivers to improve performance via ordering (avoiding head seeks)'.
How did past HDD interfaces typically handle physical addressing for I/O requests?,They used Logical Block Addressing (LBA) internally.,The host specified track and head locations.,They relied solely on operating system scheduling.,They automatically mapped requests to optimal physical locations.,They exposed no controls to the host.,B,In 'Past HDD interfaces: host specified track/head; much effort on disk scheduling'.
How do modern drives typically handle the mapping of Logical Block Addresses (LBA) to physical addresses?,They expose physical controls directly to the host OS.,The host OS directly specifies track/head/sector.,They map LBA to physical addresses internally and do not expose controls.,"They use a fixed, unchangeable mapping from LBA to physical addresses.",They rely on the OS to perform all physical addressing calculations.,C,"Modern drives 'do not expose these controls, map LBA to physical addresses internally'."
Which of the following are current goals for disk scheduling?,"Maximizing seek time, minimizing bandwidth.","Fairness, timeliness, and optimizations like bunching sequential I/O.","Eliminating rotational latency, ignoring fairness.","Ensuring optimal ordering for all request types, regardless of computational cost.",Supporting only random I/O patterns.,B,"Current disk scheduling goals include 'fairness, timeliness, optimizations (e.g., bunching sequential reads/writes)'."
What type of I/O do drives typically perform best with?,Random I/O.,Sequential I/O.,"Small, fragmented I/O.",Concurrent I/O from many processes.,Write-heavy I/O.,B,"The text states, 'Drives perform best with sequential I/O'."
"Is it generally possible to have absolute knowledge of head, physical block, or cylinder locations on modern drives?","Yes, this information is fully exposed to the OS.","No, it is generally not possible.",Only for Solid State Drives (SSDs).,Only if the drive is directly connected via IDE.,"Yes, through advanced debugging tools.",B,Absolute knowledge of head/physical block/cylinder locations is 'generally not possible on modern drives'.
How do modern systems approximate physical proximity on HDDs using Logical Block Addresses (LBAs)?,They assume increasing LBAs always mean decreasing physical addresses.,"They assume that close LBAs equate to physical proximity, and increasing LBAs mean increasing physical addresses.",They randomly assign LBAs to physical addresses.,They do not use LBAs to infer physical proximity.,They require the user to provide physical mapping tables.,B,The approximation is that 'increasing LBAs mean increasing physical addresses; close LBAs equate to physical proximity'.
Which disk scheduling algorithm is described as the simplest?,SCAN.,C-SCAN.,"First-Come, First-Served (FCFS).",Shortest Seek Time First (SSTF).,Deadline scheduler.,C,"The text states that 'Simplest disk scheduling: First-Come, First-Served (FCFS) or FIFO'."
"What is a characteristic of the First-Come, First-Served (FCFS) disk scheduling algorithm in terms of fairness?",It is intrinsically unfair.,"It prioritizes short requests, leading to unfairness.",It ensures starvation for some requests.,It is intrinsically fair.,Fairness depends on the disk load.,D,FCFS is described as 'Intrinsically fair'.
"How does First-Come, First-Served (FCFS) generally perform regarding service speed?",It always provides the fastest service.,It generally does not provide the fastest service.,It provides the fastest service only for sequential requests.,Its speed is unpredictable.,It is only fast for very heavy disk loads.,B,FCFS 'Generally does not provide fastest service'.
"Given the FCFS example with requests for cylinders 98, 183, 37, 122, 14, 124, 65, 67 and an initial head position at 53, what is the total head movement?",300 cylinders.,450 cylinders.,640 cylinders.,720 cylinders.,510 cylinders.,C,The example explicitly states the 'Total head movement: 640 cylinders'.
What is the primary problem highlighted by the FCFS scheduling example (53 -> 98 -> 183 -> 37 -> ...)?,Requests are unfairly prioritized.,The head remains stationary for too long.,"It involves 'wild swings' of the disk head, leading to inefficient movement.",It fails to service any requests.,It only services requests moving in one direction.,C,"The problem is described as 'wild swing (e.g., 122 to 14 then back to 124)', indicating inefficient movement."
"Based on the FCFS example provided, what action would decrease head movement and improve performance?",Servicing requests for 122 and 124 before 37 and 14.,Servicing requests for 37 and 14 together (before/after 122/124).,Ignoring requests for cylinders greater than 100.,Increasing the initial head position.,Processing requests in reverse order.,B,"The text suggests that 'Servicing requests for 37 and 14 together (before/after 122/124) would decrease head movement, improve performance'."
How does the SCAN algorithm typically operate?,"It services requests in the order they arrive, regardless of cylinder location.","The disk arm starts at one end, moves to the other servicing requests, then reverses direction.",The disk arm always services the closest request next.,"It services requests only while moving in one direction, then immediately returns to the beginning.",It prioritizes read requests over write requests.,B,"The SCAN algorithm: 'disk arm starts at one end, moves to other, servicing requests. Reaches other end: direction reversed, servicing continues'."
What happens when the disk arm reaches one end of the disk in the SCAN algorithm?,It stops and waits for new requests.,It immediately returns to the beginning without servicing.,"Its direction is reversed, and servicing continues.",It switches to FCFS mode.,It jumps to the other end without moving through cylinders.,C,"In SCAN, when it 'Reaches other end: direction reversed, servicing continues'."
Which of the following is another common name for the SCAN algorithm?,FIFO algorithm.,Shortest Seek Time First (SSTF).,Elevator algorithm.,C-LOOK algorithm.,Deadline algorithm.,C,The SCAN algorithm is 'Also called elevator algorithm'.
"Given an initial head at 53 moving toward 0, and requests at 98, 183, 37, 122, 14, 124, 65, 67, what is the correct servicing order for the SCAN algorithm, starting from 53?",53 -> 65 -> 67 -> 98 -> 122 -> 124 -> 183 -> 14 -> 37 -> 0.,53 -> 37 -> 14 -> 0 -> 65 -> 67 -> 98 -> 122 -> 124 -> 183.,53 -> 98 -> 183 -> 37 -> 122 -> 14 -> 124 -> 65 -> 67.,53 -> 14 -> 37 -> 65 -> 67 -> 98 -> 122 -> 124 -> 183 -> 0.,53 -> 0 -> 14 -> 37 -> 65 -> 67 -> 98 -> 122 -> 124 -> 183.,B,The example states the SCAN servicing order for these parameters as: '53 -> 37 -> 14 -> 0 (reverse) -> 65 -> 67 -> 98 -> 122 -> 124 -> 183'.
"In the SCAN algorithm, how quickly are requests that are just in front of the disk head serviced?",They wait until the arm reaches the end and reverses.,They are serviced almost immediately.,They are only serviced after all requests behind the head are completed.,Their service time depends on the disk's rotational latency.,They are prioritized only if they are read requests.,B,A 'Request just in front of head: serviced almost immediately'.
"In the SCAN algorithm, how long might a request located just behind the disk head wait to be serviced?",It is serviced immediately.,"It waits until the arm moves to the end, reverses, and comes back.",It is serviced after all requests in front of the head are done.,It is never serviced if new requests keep arriving.,Its wait time is negligible.,B,"A 'Request just behind head: waits until arm moves to end, reverses, comes back'."
"After a reversal of direction in the SCAN algorithm, with a uniform distribution of requests, what is observed about the density of requests immediately in front of the head?",There is a heavy density of new requests.,There are many requests that waited the longest.,"There are few requests, as they were recently serviced.",The density remains uniform.,All requests are immediately serviced.,C,"With uniform distribution, there are 'few requests immediately in front of head after reversal (recently serviced)'."
"Where is the heaviest density of requests typically found in the SCAN algorithm, due to requests waiting the longest?",Immediately in front of the head.,At the beginning of the disk.,At the middle of the disk.,At the other end of the disk.,Uniformly distributed across the disk.,D,The 'Heaviest density of requests: at other end of disk (waited longest)'.
"What is Circular SCAN (C-SCAN) scheduling, and what is its primary goal?","It's a variant of FCFS, aiming for fastest service.","It's a variant of SCAN, designed for more uniform wait time.","It's an older algorithm, used only for magnetic tapes.","It's a method to prioritize write requests, ensuring minimal seek time.",It's an algorithm that services requests only while returning to the start.,B,C-SCAN is a 'variant of SCAN for more uniform wait time'.
What is a key difference in how C-SCAN handles reaching the end of the disk compared to SCAN?,C-SCAN reverses direction and services requests on the return trip.,C-SCAN stops at the end until new requests arrive.,C-SCAN immediately returns to the beginning of the disk without servicing requests on the return trip.,C-SCAN jumps to the middle of the disk.,C-SCAN switches to FCFS mode.,C,"C-SCAN 'Reaches other end: immediately returns to beginning of disk, no servicing on return trip'."
Does the C-SCAN algorithm service requests on its return trip from one end of the disk to the beginning?,"Yes, always.","No, it returns without servicing requests.",Only if there are urgent requests.,Only if the disk is idle.,It depends on the specific implementation.,B,"C-SCAN 'immediately returns to beginning of disk, no servicing on return trip'."
How does Circular SCAN (C-SCAN) conceptually treat the cylinders of the disk?,As a linear list where the head moves back and forth.,As a random access memory space.,"As a circular list, moving in one direction and wrapping around.",As an unordered collection of sectors.,As a stack where requests are popped off the top.,C,C-SCAN 'Essentially treats cylinders as circular list'.
"Given an initial head at 53, moving from 0 to 199, and requests at 98, 183, 37, 122, 14, 124, 65, 67, what is the next cylinder serviced after 183 in the C-SCAN algorithm?",37,14,"199 (return to 0, then 14)",67,98,C,"The example shows the C-SCAN servicing order: '53 -> 65 -> 67 -> 98 -> 122 -> 124 -> 183 -> 199 (return to 0) -> 14 -> 37'. So, after 183, the head moves to 199 (end), then 'returns to 0' and picks up 14 and 37."
Are many complex disk-scheduling algorithms commonly used in practice?,"Yes, they are all widely adopted.","No, many exist but are rarely used.",Only in highly specialized systems.,They are preferred over simpler algorithms in most scenarios.,Their usage depends on the disk type.,B,"The text states: 'Many disk-scheduling algorithms exist, rarely used'."
Is the computation of an optimal disk scheduling order always justified by the savings it provides?,"Yes, an optimal order always provides significant savings.","No, the computation may not justify savings over simpler algorithms like SCAN.",Only for very small request lists.,It depends on the type of disk being used.,Optimal order is impossible to define.,B,Optimal order: 'computation may not justify savings over SCAN'.
What factors heavily influence the performance of a disk scheduling algorithm?,The color of the disk drive.,The age of the operating system.,The number and types of requests.,The CPU speed only.,The amount of available RAM.,C,Performance depends heavily on 'number and types of requests'.
Under what specific condition will all disk scheduling algorithms behave like FCFS?,When the disk load is very heavy.,When the disk head is continuously moving.,When the queue has only one outstanding request.,When the system is CPU-bound.,When the operating system is Linux.,C,Example: 'queue with one outstanding request => all algorithms behave like FCFS'.
Which two disk scheduling algorithms are generally better for heavy disk loads and less likely to cause starvation?,FCFS and SSTF.,FCFS and C-SCAN.,SCAN and C-SCAN.,NOOP and CFQ.,Deadline and FCFS.,C,"SCAN and C-SCAN are 'better for heavy disk load, less likely to cause starvation'."
Why was the Linux 'deadline' scheduler created?,To be the simplest possible scheduler.,To ensure starvation for some processes.,Because starvation was still possible with SCAN/C-SCAN.,To only prioritize write requests.,To eliminate the need for queues.,C,Starvation 'still possible: Linux created deadline scheduler'.
What type of queues does the Linux 'deadline' scheduler maintain?,A single FCFS queue for all requests.,Separate read and write queues.,Queues based on process ID.,Only queues for kernel I/O.,"Two queues: one for LBA, one for FCFS, for both reads and writes combined.",B,The Deadline scheduler 'Maintains separate read and write queues'.
