Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
What does the term 'escape' or 'back door' refer to in the context of I/O interfaces?,A security vulnerability that allows unauthorized access to devices.,A method of passing arbitrary commands to a device driver when the standard interface is insufficient.,A debugging port used during hardware development.,A fallback mechanism for network communication during failures.,A way to restore device settings to factory defaults.,B,From the glossary: 'Method of passing arbitrary commands when interface lacks standard method'.
Which definition correctly describes 'raw I/O'?,Access to a device through a standardized file system interface.,"Direct access to secondary storage as a linear array of blocks, bypassing the file system.",Character-by-character input/output operations.,Input/output operations managed exclusively by the CPU.,Network communication without using sockets.,B,"From the glossary: 'Direct access to secondary storage as array of blocks, no file system'."
What is the primary characteristic of 'direct I/O'?,It ensures that all I/O is routed through the main CPU cache.,It is a block I/O method that bypasses OS block features like buffering and locking.,It allows direct memory access without involving the kernel.,It is an interface specifically for network devices.,It refers to I/O operations that are always synchronous.,B,"From the glossary: 'Block I/O bypassing OS block features (buffering, locking)'."
What is a 'socket' in the context of network I/O?,A physical connector for network cables.,A software library for encrypting network data.,An endpoint for communication and an interface for network I/O.,A type of network protocol used for file sharing.,A hardware device that manages network addresses.,C,From the glossary: 'Endpoint for communication; interface for network I/O'.
What is a 'programmable interval timer'?,A software application for scheduling tasks.,A hardware timer provided by many CPUs for measuring elapsed time and triggering operations.,A network device used for time synchronization.,A component that controls the speed of data transfer.,A type of memory used to store timing information.,B,From the glossary: 'Hardware timer provided by many CPUs'.
How is 'blocking' I/O defined?,An I/O request that completes instantly without any delay.,An I/O request that allows the calling thread to continue executing immediately.,An I/O request that suspends the calling thread until the I/O operation completes.,An I/O request that processes multiple data locations in one call.,An I/O request that only reads data and does not write.,C,From the glossary: 'I/O request that suspends calling thread until I/O completes'.
What is the definition of 'nonblocking' I/O?,An I/O request that waits for a specified timeout period before returning.,An I/O request that is only used for network communications.,"An I/O request that returns immediately with available data, allowing the thread to continue.",An I/O request that guarantees the full amount of data will be transferred later.,An I/O request that requires explicit polling by the application.,C,"From the glossary: 'I/O request that returns immediately with available data, allowing thread to continue'."
What is the purpose of 'Network Time Protocol (NTP)'?,To provide high-speed data transfer over networks.,To securely encrypt network communications.,To synchronize system clocks across a network.,To manage network device drivers.,To allocate network addresses to devices.,C,From the glossary: 'Network protocol for synchronizing system clocks'.
Which of the following best describes the 'character-stream interface'?,An interface for block-oriented devices like hard drives.,"An interface for I/O to devices that transfer bytes one by one, such as keyboards or modems.",An interface that manages network packets.,An interface that maps files directly into memory.,"An interface used for high-speed, random-access data transfers.",B,"From the glossary: 'Interface for I/O to character devices (e.g., keyboards)' combined with the characteristic 'transfers bytes one by one'."
Which of the following is a primary role of the kernel's I/O subsystem?,Managing user application logic,Providing I/O-related services such as scheduling and buffering,Direct hardware instruction execution by user processes,Bypassing device drivers for efficiency,Handling graphical user interface rendering,B,"The kernel's I/O subsystem primarily provides various I/O-related services to applications and the system, including scheduling, buffering, caching, spooling, device reservation, and error handling."
"All of the following are services commonly provided by the kernel's I/O subsystem, EXCEPT:",Buffering,Spooling,Process scheduling (for CPU time),Error handling,Device reservation,C,"Process scheduling for the CPU is a broader operating system service, distinct from the I/O-specific services listed for the kernel's I/O subsystem."
What critical responsibility does the I/O subsystem hold regarding system integrity?,Managing CPU core allocation,Protecting itself from errant processes and malicious users,Ensuring network connectivity for all applications,Designing new hardware interfaces,Compiling user applications,B,The I/O subsystem is responsible for protecting itself from errant processes and malicious users to maintain system stability and security.
The kernel's I/O subsystem builds upon which underlying components?,User-level application libraries,Web browsers and network protocols,Hardware and device-driver infrastructure,Cloud-based virtual machines,Relational databases,C,The text states that the I/O subsystem 'Builds on hardware and device-driver infrastructure'.
What is the primary purpose of I/O scheduling in an operating system?,To allow applications to directly control device hardware,To determine a good execution order for I/O requests,To minimize the number of I/O requests,To guarantee immediate execution of all I/O system calls,To prevent any form of I/O buffering,B,"I/O scheduling determines an efficient execution order for I/O requests, which is often different from the application's system call order."
Which of the following is NOT a benefit of I/O scheduling?,Improved overall system performance,Reduced average waiting time,Fair device access,Guaranteed sequential execution of application I/O calls,Increased computer efficiency,D,"I/O scheduling often reorders requests for efficiency, meaning the sequential order of application I/O calls is rarely maintained if it's not optimal."
How does the operating system typically implement I/O scheduling for a device?,By giving direct control of the device to the requesting application,By immediately executing every I/O system call in the order it arrives,By maintaining a wait queue for each device and rearranging requests,By relying solely on hardware to order requests,By converting all I/O requests into network packets,C,I/O schedulers maintain a wait queue for each device and rearrange the requests within that queue for efficiency.
"In I/O scheduling, which type of request might an OS prioritize over a standard application request?",Low-priority batch job requests,Delay-sensitive requests from the virtual memory subsystem,Requests from legacy applications,Requests that are already buffered,Requests that are part of a spooling operation,B,"Operating systems may prioritize delay-sensitive requests, such as those from the virtual memory subsystem, over less time-critical application requests."
What is the purpose of the `device-status table` used by the kernel in asynchronous I/O?,To store historical error logs for all devices,To list all installed device drivers,To track the status and queues of operations for each I/O device,To provide a mapping of logical addresses to physical memory,To manage network firewall rules,C,"The device-status table is a kernel data structure with an entry for each I/O device, tracking its type, address, state (idle, busy, not functioning), and parameters for current or pending requests."
Which of the following pieces of information is typically found in a `device-status table` entry for an I/O device?,The manufacturer's contact information,The device's current temperature,"The device type, address, and state (e.g., busy, idle)",The estimated remaining lifespan of the device,The full source code of the device driver,C,"A device-status table entry typically includes the device type, its address, and its current state (e.g., not functioning, idle, busy)."
"Beyond scheduling I/O operations, how else does the kernel I/O subsystem improve computer efficiency, especially concerning storage space?",By directly writing all data to permanent storage without temporary copies,By eliminating the need for main memory,"By using storage space in main memory/storage hierarchy via buffering, caching, and spooling",By compressing all data transfers on the fly without dedicated buffers,By restricting the number of concurrent I/O requests,C,"The text states that the I/O subsystem 'Also uses storage space in main memory/storage hierarchy via buffering, caching, spooling' to improve efficiency."
What is a `buffer` in the context of I/O?,A region of fast memory holding copies of data for performance improvement,A memory area specifically for CPU instruction caching,A memory area storing data being transferred between devices or between a device and an application,A file on secondary storage used for temporary output,A process control block,C,A buffer is defined as a memory area storing data transferred between devices or between a device and an application.
One primary reason for using buffering in the kernel's I/O subsystem is to:,Increase the CPU's clock speed,Cope with speed mismatches between producer and consumer devices,Reduce the total amount of data transferred,Directly execute privileged I/O instructions from user space,Eliminate the need for device drivers,B,"Buffering helps to manage differences in data transfer rates between a producer (e.g., slow network) and a consumer (e.g., fast SSD), allowing data to accumulate before being written in larger chunks."
What is the main advantage of `double buffering`?,It reduces the total memory required for I/O operations,It eliminates the need for any data copying,It allows producers and consumers to be decoupled and relax their timing constraints,It ensures data is always written to disk immediately,It prevents all types of I/O errors,C,"Double buffering uses two buffers, allowing one to be filled by the producer while the other is being emptied by the consumer, thereby decoupling their timing and improving efficiency."
"Besides coping with speed mismatches, what other reason is cited for using buffering?",To encrypt all data transfers,To enforce strict real-time deadlines,To provide adaptations for different data-transfer sizes,To perform file system defragmentation,To allow direct memory access for user applications,C,"Buffering also helps adapt to different data-transfer sizes, such as managing network fragmentation and reassembly."
"In the context of I/O, what does `copy semantics` guarantee?","That data is written to disk exactly as it appears in the application's buffer at the moment the system call is made, independent of subsequent changes",That all data is automatically compressed before writing,That the operating system retains a permanent copy of all data written,"That an application can modify its buffer immediately after a write call, and the changes will affect the disk write",That data is transferred directly from application memory to device without any intermediate copies,A,"Copy semantics ensure that the data written to disk is the version that existed at the time of the system call, independent of any subsequent changes the application might make to its original buffer."
How does the OS typically guarantee `copy semantics` for an application's `write()` system call?,By preventing the application from modifying its buffer until the disk write is complete,By writing data directly from the application's buffer to the disk hardware,"By copying application data to a kernel buffer before returning to the application, then writing from the kernel buffer",By using a direct memory access (DMA) controller without involving the CPU,By encrypting the data before it leaves the application buffer,C,"To guarantee copy semantics, the OS typically copies the application's data to a kernel buffer (e.g., a buffer cache) before the `write()` system call returns, and then the disk write occurs from this kernel buffer."
"Despite the overhead, why is copying data between kernel and application space common for I/O operations?",It is the only way to perform I/O,It guarantees maximum speed,"Due to clean semantics (e.g., copy semantics)",It is a legacy practice that cannot be changed,It prevents the kernel from accessing user data,C,"The text mentions that copying data between kernel/application space is common 'despite overhead, due to clean semantics' like copy semantics."
What more efficient alternative to direct data copying is mentioned for handling `copy semantics`?,Direct memory access (DMA) without CPU involvement,Virtual memory mapping and copy-on-write page protection,Eliminating the need for a kernel buffer,Writing data directly to the disk from the application buffer,Using a specialized hardware accelerator for data transfer,B,The text states 'More efficient: virtual memory mapping and copy-on-write page protection' as an alternative for copy semantics.
What is a `cache` in the context of computer systems?,"A dedicated region of slow, persistent storage for long-term data archiving",A region of fast memory holding temporary copies of data that exist elsewhere,A permanent record of all system events,A software component responsible for translating network protocols,A mechanism for preventing I/O operations from occurring,B,"A cache is a region of fast memory designed to hold temporary copies of data that originates from a slower, original location, thereby improving access efficiency."
What is the fundamental difference between a `buffer` and a `cache` as described in the text?,Buffers are always larger than caches,"Caches are used for write operations only, while buffers are for reads","A buffer may hold the only copy of data during transfer, whereas a cache holds a copy of an item residing elsewhere","Buffers are hardware components, while caches are software components","Caches are volatile memory, and buffers are non-volatile",C,"The text states that a buffer may hold the only copy of data during transfer, while a cache holds a copy of an item that primarily resides elsewhere (the original data)."
How can OS main memory buffers also act as a cache for disk data?,They periodically delete data that has been written to disk,They improve I/O efficiency for shared files or rapid write/reread by storing copies,They directly replace physical disk storage,They are used exclusively for network communication,They convert data formats for different applications,B,"OS main memory buffers, while serving for copy semantics and scheduling, can also act as a cache by storing copies of data that can be quickly accessed for shared files or repeated read/write operations, thus avoiding physical disk I/O."
"When a kernel receives a file I/O request, how does it use the buffer cache to improve efficiency?","It immediately writes the data to the disk, bypassing the cache","It checks the buffer cache first; if the data is available, it avoids or defers physical disk I/O",It copies the data from the disk directly to the application,It discards the request if the data is already in the cache,It requests the user to manually clear the cache,B,"The kernel checks the buffer cache for a file I/O request. If the requested data is already in the cache, it can satisfy the request from memory, avoiding or deferring slower physical disk I/O."
How does the buffer cache facilitate efficient write schedules for disk writes?,By immediately writing every byte to disk as it arrives,By accumulating disk writes in the buffer cache for seconds before writing them physically,By delegating all write operations to the application,"By only caching read operations, not writes",By preventing any writes from occurring until the system is shut down,B,The text mentions that 'Disk writes accumulated in buffer cache for seconds: allows efficient write schedules.' This describes a write-back caching strategy.
What is a `spool`?,A special type of high-speed network interface,A buffer holding output for a device that cannot accept interleaved data streams,A dedicated memory region for storing kernel code,A mechanism for direct memory access (DMA) in user applications,A file system journaling mechanism,B,A spool is defined as a buffer holding output for a device (like a printer) that cannot accept interleaved data streams from multiple sources concurrently.
Why is spooling necessary for devices like printers?,To allow multiple applications to print concurrently even though the printer serves only one job at a time,To permanently store print jobs in case of system failure,To encrypt print data before it reaches the printer,To accelerate the physical printing process,To bypass the operating system's I/O subsystem,A,"Spooling allows multiple applications to seem to print concurrently by intercepting their output and storing it in separate files, which are then queued and sent to the printer one at a time."
Which statement accurately describes how spooling handles concurrent output requests for a device like a printer?,The OS forces applications to wait for the printer to become idle before generating output,"The OS intercepts each application's output, spools it to a separate secondary storage file, and queues it for the printer",The OS sends parts of each application's output to the printer in an interleaved fashion,The OS copies all application output directly to the printer's internal memory,"Applications communicate directly with the printer, bypassing the OS",B,"The OS intercepts output from concurrent applications, spools (stores) it to separate files on secondary storage, and then the spooling system copies these queued files to the printer one at a time."
How is a spooling system typically managed in an operating system?,Exclusively by user applications,Manually by the system administrator for each print job,By a system daemon process or an in-kernel thread,By a dedicated hardware chip,By the network router,C,The text states spooling is 'Managed by system daemon process or in-kernel thread'.
"For devices that cannot multiplex I/O requests (e.g., tape drives), what mechanism does the OS provide besides spooling to coordinate access?",Automatic device sharing among all applications,Explicit coordination facilities for exclusive device access,Conversion of I/O requests into parallel streams,Mandatory buffering for all requests,Disabling the device when multiple requests are pending,B,"For devices that cannot multiplex I/O, the OS provides explicit coordination facilities, such as exclusive device access, to ensure only one process uses the device at a time."
"When an OS provides functions for processes to coordinate exclusive device access, what responsibility falls upon the applications using these functions?",To directly configure device hardware,To implement their own device drivers,To avoid deadlock,To bypass OS protection mechanisms,To manage the global device-status table,C,"Even with OS-provided functions for exclusive access, applications are responsible for coordinating their use of devices to avoid deadlocks."
"In I/O error handling, what is the distinction between a transient failure and a permanent failure?","Transient failures occur in hardware, permanent failures in software","Transient failures are often recoverable (e.g., network overloaded), while permanent failures are typically unrecoverable (e.g., defective controller)","Transient failures happen during reads, permanent failures during writes","Transient failures affect only one application, permanent failures affect the whole system","Transient failures require a reboot, permanent failures do not",B,"Transient failures (like a network overload) can often be compensated for by the OS (e.g., retries), whereas permanent failures (like a defective controller) are typically unrecoverable."
How does an OS typically compensate for `transient` I/O failures?,By immediately shutting down the system,"By attempting retries (e.g., disk read retry, network send resend)",By permanently disabling the device,By notifying the user to replace the hardware,By converting the I/O operation into a different type,B,"The OS compensates for transient failures by retrying the operation, such as reattempting a disk read or resending a network packet."
"In UNIX-like operating systems, what is the common mechanism for an I/O system call to return an error code to the application?",A graphical pop-up error message,Writing an error message directly to the console,Setting an integer variable named `errno` to a specific value,Sending an email to the system administrator,Initiating a system reboot,C,UNIX systems use an integer variable `errno` to communicate error codes (like 'argument out of range' or 'file not open') back to the application from an I/O system call.
"Regarding detailed hardware error information, what is a common issue with many operating systems?",They always convey all detailed information to the application,They often don't convey the detailed hardware error information to the application,They only provide detailed error information for network devices,"They store all detailed error information in a public, accessible file",They require hardware manufacturers to implement their own error reporting,B,"The text notes: 'Some hardware provides detailed error info, but many OS don't convey to application.'"
"According to the SCSI protocol error reporting, what does the `sense key` convey?",Detailed information about the exact byte that failed,"The general nature of the failure (e.g., hardware error, illegal request)",The time and date of the error,The firmware version of the device,The serial number of the failing component,B,"The SCSI sense key indicates the general nature of a failure, such as a hardware error or an illegal request."
What is the primary method used by operating systems to prevent user processes from disrupting the system with illegal I/O instructions?,By allowing users direct access to all I/O instructions but monitoring their usage,"By making all I/O instructions privileged, meaning users must use the OS for I/O",By requiring all I/O requests to be signed digitally,By implementing a firewall directly on the device hardware,By eliminating all I/O instructions from the processor's instruction set,B,"All I/O instructions are privileged, meaning user processes cannot execute them directly and must instead make system calls to the OS to perform I/O."
"When a user program executes a system call for I/O, what is the role of the OS?",To allow the user program to directly access hardware registers,To immediately deny the request for security reasons,"To check the request validity, perform the I/O in monitor mode, and return to the user",To convert the I/O request into a network packet for remote execution,To log the request and forward it to another user process,C,"The OS (running in monitor mode) checks the validity of the I/O request, performs the operation, and then returns control to the user process."
How are memory-mapped I/O port locations protected from user access?,"They are not protected, allowing direct user access",Through the memory-protection system,By encrypting all data stored at these locations,By requiring a special password for each access,By physically disconnecting them from the CPU,B,Memory-mapped and I/O port memory locations are protected from unauthorized user access by the system's memory-protection mechanism.
Why might the kernel NOT deny all user access to memory-mapped I/O?,Because users need direct access for basic text processing,"Because some applications, like graphics games, require direct access to memory-mapped graphics memory for performance",Because it simplifies kernel development,Because memory-mapped I/O is inherently safe,Because all I/O must pass through the network interface,B,"The text mentions that 'Kernel cannot deny all user access (e.g., graphics games need direct access to memory-mapped graphics memory).'"
What is the primary purpose of in-kernel data structures in the I/O subsystem?,To store user application data,To manage the CPU's internal caches,To keep state information on I/O components and activities,To provide a graphical interface for I/O debugging,To define new programming languages,C,"The kernel maintains various in-kernel data structures to track state information for I/O components, network connections, device communications, and other I/O activities."
"How does UNIX encapsulate the differing `read()` semantics for various entities (user files, raw devices, process address spaces)?",By requiring each application to implement its own `read()` function for each entity type,By using a global `read()` function that takes entity type as a parameter,By using an object-oriented technique with dispatch tables in open-file records,By limiting `read()` operations to only one entity type,By converting all `read()` operations into `write()` operations,C,"UNIX uses an object-oriented technique where an open-file record contains a dispatch table with pointers to appropriate routines (like `read()`) based on the specific file type, encapsulating these differences."
"Which operating system model uses `message-passing` for I/O requests, converting requests into messages sent through the kernel?",UNIX-like systems,Embedded real-time operating systems,Windows (as an example given in text),Mainframe batch processing systems,Directly programmed microcontrollers,C,"The text mentions Windows as an example of an OS that uses message-passing for I/O, where requests are converted to messages and sent through the kernel."
What are the stated benefits of using message-passing for I/O compared to procedural techniques with shared data structures?,Higher performance due to less overhead,Simplifies I/O system structure/design and adds flexibility,Reduces memory footprint,Eliminates the need for device drivers,Guarantees real-time performance,B,"Despite potential overhead, message-passing for I/O simplifies system structure and design, and adds flexibility."
"Why is power management a significant concern for data centers, according to the text?",To ensure data integrity during power outages,"Due to high power costs, greenhouse gas emissions, and significant heat generation requiring costly cooling",To facilitate faster data transfer speeds,To prevent unauthorized access to server racks,To increase the overall processing power of the servers,B,"Data centers face significant challenges from high power costs, greenhouse gas emissions, and the substantial heat generated, which requires cooling that consumes twice as much electricity as powering the equipment."
"In cloud computing environments, what is a key role of the OS related to power management?",To continuously run all components at full power,To solely focus on maximizing individual CPU performance,"To adjust processing loads, evacuate user processes, and idle/power off systems",To manually switch power supplies,To ignore power consumption as it's handled by the cloud provider,C,"In cloud computing, the OS plays a role in power management by adjusting processing loads, evacuating user processes from systems, and idling or powering off systems when not needed."
What is the highest priority for power management in mobile computing?,Maximizing raw processing speed,Ensuring continuous network connectivity,Maximizing battery life,Reducing manufacturing costs,Supporting legacy applications,C,"For mobile computing, power management is a high priority to maximize battery life."
"Describe Android's ""power collapse"" feature.",A state where the phone is completely off and requires a manual restart,"A deep sleep state consuming marginally more power than off, responding to external stimuli, and allowing quick wake-up",A mode that triples the CPU clock speed for maximum performance,A diagnostic mode for detecting hardware failures,A feature that automatically uploads all user data to the cloud,B,"Power collapse is a deep sleep state in Android that uses marginally more power than being completely off, but allows the device to quickly wake up in response to external stimuli."
How does Android achieve its component-level power management?,By always keeping all components powered on to ensure readiness,By relying solely on external power sources,"By understanding component relationships (via a device tree) and tracking usage, turning off unused components",By requiring applications to explicitly power down hardware,By disabling all wireless communication when idle,C,"Android builds a device tree to understand component relationships and uses device drivers to track component usage. If a component is unused, it's turned off, and this propagates up the hierarchy to allow for deeper sleep states."
What is the purpose of `wakelocks` in Android power management?,To force the system into an immediate power collapse state,To allow applications to temporarily prevent the system from entering power collapse,To securely lock the device screen,To monitor battery temperature,To automatically turn off unused applications,B,"Wakelocks are a mechanism by which applications can temporarily prevent the kernel from allowing the system to enter a deep power collapse state, ensuring critical operations can complete."
"When is the device tree, representing physical-device topology, typically created in an Android system?",When an application requests it,At boot time by the firmware,Continuously updated by user input,Only when a new device is hot-plugged,It is hardcoded into the kernel,B,"The text states, 'Boot time: firmware analyzes hardware, creates device tree in RAM.'"
What is `ACPI` (Advanced Configuration and Power Interface)?,An application programming interface for graphics rendering,A network protocol for device discovery,An industry standard firmware that manages hardware aspects like power and device information,A database for storing user preferences,A software tool for virus detection,C,"ACPI is an industry standard firmware providing callable routines to the kernel for device state discovery, management, error handling, and power management."
How does the kernel interact with hardware components for power management using ACPI?,The kernel bypasses ACPI and directly controls hardware registers,"The kernel calls ACPI routines directly, which then interact with the device","The kernel calls device drivers, which in turn call ACPI routines to talk to the device",ACPI calls the kernel for power management decisions,Hardware components directly call ACPI routines without OS involvement,C,"The typical interaction flow is that the kernel calls device drivers, which then call ACPI routines, and these routines communicate with the actual device hardware."
Which of the following is NOT listed as a supervisory responsibility of the kernel I/O subsystem?,Management of name space for files/devices,Device-driver configuration and initialization,User interface design and visual rendering,Power management of I/O devices,Access control to files/devices,C,"User interface design and visual rendering are typically higher-level responsibilities of the operating system or desktop environment, not specifically the kernel I/O subsystem. All other options are explicitly listed."
How do upper levels of the I/O subsystem typically access devices?,By directly manipulating hardware registers,Via a uniform interface provided by device drivers,By sending messages directly over the network,By relying on user applications to manage device access,"Through a separate, dedicated processor",B,"The upper levels of the I/O subsystem access devices through a uniform interface provided by device drivers, abstracting away hardware specificities."
"Which example illustrates the ""Operation control"" responsibility of the I/O subsystem?",Allocating disk space for a new file,Granting a process exclusive access to a printer,Preventing a `seek()` operation on a modem,Buffering network data for a slow SSD,Handling a transient network error by retrying,C,"The text explicitly lists 'Operation control (e.g., modem cannot `seek()`)' as a responsibility."
What is the definition of a `device-status table`?,A table listing all network protocols,A kernel data structure tracking status and queues of operations for devices,A table detailing CPU performance metrics,A user-modifiable configuration file for I/O devices,A log of all user activities on the system,B,"As per the glossary, a device-status table is a 'Kernel data structure tracking status and queues of operations for devices.'"
"According to the glossary, what is a `buffer`?",A region of fast memory holding copies of data,A memory area storing data being transferred,A temporary file for spooling printer output,A software component that manages CPU scheduling,A hardware component that encrypts data,B,The glossary defines a buffer as a 'Memory area storing data being transferred.'
The glossary defines `double buffering` as:,Using two separate hard drives for data redundancy,Copying data twice or using two buffers to decouple producers/consumers,A technique to speed up single-threaded I/O,A method to compress data before transfer,Storing the same data in two different cache levels,B,The glossary defines double buffering as 'Copying data twice or using two buffers to decouple producers/consumers.'
"What does `copy semantics` refer to, based on the glossary?",The process of copying files between different file systems,"The meaning assigned to data copying (e.g., if data can be modified after write request)",The syntax rules for copying data using command-line tools,The act of backing up data to an external drive,A method to create duplicate processes,B,"The glossary defines copy semantics as the 'Meaning assigned to data copying (e.g., if data can be modified after write request).'"
What is the definition of a `cache` according to the provided text?,A buffer that holds exclusive data for a single process,A permanent storage device for critical system files,A temporary copy of data in fast memory to improve performance,A network component used for routing data,A mechanism for translating virtual addresses,C,The glossary defines a cache as a 'Temporary copy of data in fast memory to improve performance.'
How is a `spool` defined in the glossary?,A temporary network connection,A queue of processes waiting for CPU time,A buffer holding output for a device that cannot accept interleaved data streams,A hardware device for data encryption,A system call for memory allocation,C,The glossary defines a spool as a 'Buffer holding output for device that cannot accept interleaved data streams.'
"In the SCSI protocol, what is a `sense key`?",A cryptographic key for secure communication,Information in a status register indicating the general nature of an error,A unique identifier for a SCSI device,A command used to reformat a disk,A parameter for configuring SCSI bus speed,B,The glossary defines a sense key as 'SCSI protocol info in status register indicating error.'
What is the primary function of `ACPI` according to the glossary?,To manage network packet transmission,To control graphical display settings,Firmware managing hardware aspects such as power and device information,A file system for removable media,A debugger for device drivers,C,"The glossary defines ACPI as 'Firmware managing hardware aspects (power, device info).'"
"In the context of transforming I/O requests to hardware operations, how does an application primarily refer to data?",By a unique hardware address.,By a process ID.,By a file name.,By a memory-mapped register.,By a device driver's internal ID.,C,"Applications typically refer to data using logical file names, which are then translated by the operating system."
What is the primary role of the file system in connecting application requests to hardware for disk operations?,To directly send commands to the disk controller.,To manage network protocols for data transfer.,To map a file name through directories to space allocation on the disk.,To handle interrupt requests from hardware devices.,To perform kernel recompilation for new devices.,C,The file system is responsible for translating the logical file name into physical disk locations (space allocation).
"How does MS-DOS, particularly for FAT file systems, map a file name to disk blocks?",The file name directly indicates the sector address.,"The file name is mapped to an inode number, which contains allocation info.","The first part of the file name identifies the hardware device, then a table indicates blocks.","The name maps to a number, which indicates an entry in a file-access table, telling which disk blocks are allocated.",It uses a mount table to associate the name with a device.,D,"In MS-DOS with FAT, the file name maps to a numerical entry in a file-access table, which then points to the allocated disk blocks."
"In UNIX-like systems, what is the primary mechanism by which a file name is mapped to space allocation information?",The file name is directly translated into a physical disk address.,"It maps to a device number, which then leads to a port address.","The file name maps to an inode number, and the inode contains space-allocation information.",A global directory table directly lists disk block addresses for each file.,It uses a colon separator in the file name to identify the device and then the blocks.,C,"UNIX systems map file names to inode numbers, and the inode itself stores the space allocation details for the file."
What is the ultimate goal of the complex translation process from an application's file name request?,To recompile the kernel for specific hardware.,To associate extra functionality like spooling.,To connect the file name to the disk controller via a hardware port address or memory-mapped registers.,To place the process onto a wait queue.,To identify the correct device driver based on a major device number.,C,All the mapping and lookup stages aim to translate the logical file name into the physical addresses that the hardware controller understands to perform I/O.
"How does MS-DOS identify the hardware device within a file name for I/O requests, such as 'C:drive'?",By the entire file name as a unique device identifier.,Through an inode number associated with the device.,"The first part of the file name, before the colon, identifies the hardware device.",It uses a mount table to look up the device name.,The device is identified by its major and minor device numbers embedded in the file name.,C,"In MS-DOS, the part of the file name before the colon (e.g., 'C:') is used to identify the hardware device."
"In MS-DOS, what is 'C:' typically mapped to for I/O operations?",A unique inode number.,A specific process ID.,A network path.,A specific port address via a device table.,The root directory of the file system.,D,MS-DOS maps device identifiers like 'C:' to a specific port address using a device table.
"Which operating system typically maintains a separate name space for hardware devices from its regular file-system name space, often indicated by a colon separator?",UNIX,Linux,macOS,Windows NT,MS-DOS,E,"MS-DOS uses a colon separator (e.g., 'C:') to clearly separate the device name space from the file-system name space."
What advantage is cited for MS-DOS's approach of having a separate device name space?,It allows for faster file access.,It simplifies kernel recompilation.,It makes it easy to associate extra functionality like spooling for printer files.,It enables dynamic loading of device drivers.,It inherently supports multiple stages of lookup tables.,C,"The text states that MS-DOS's separate device name space makes it easy to associate extra functionality, such as spooling for printer files."
How does UNIX integrate device names into its file system structure?,It uses a dedicated partition for all device files.,Device names are incorporated into the regular file-system name space.,Each device has a unique network address.,Devices are identified by their hardware interrupt lines.,Device names are managed by a separate hardware abstraction layer outside the file system.,B,"UNIX incorporates device names directly into its regular file-system name space, often as special files in directories like /dev."
What data structure does UNIX use to associate path name prefixes with specific device names for I/O resolution?,An inode table.,A file-access table.,A device-control register.,A mount table.,An interrupt-vector table.,D,"UNIX uses a mount table to associate path name prefixes with specific device names, which are also part of the file-system name space."
"When resolving a path name in UNIX to find a device, what is the lookup process in the mount table?",It directly searches for the exact device name.,It looks up the shortest matching prefix.,It looks up the longest matching prefix.,It searches for an inode number first.,It queries the network for available devices.,C,UNIX resolves path names by looking up the longest matching prefix in the mount table.
What information does a mount table entry typically provide in UNIX when resolving a device name?,The physical disk block addresses.,The inode number of the device.,The device name (also in file-system name space).,The memory address of the I/O buffer cache.,The CPU core assigned to the device.,C,"A mount table entry provides the device name, which is itself integrated into the file-system name space."
"When a device name is looked up in UNIX, what is typically found instead of an inode number?",A process ID.,A major and minor device number.,A port address.,A memory-mapped register address.,A network interface card (NIC) MAC address.,B,"Lookup of a device name in UNIX results in finding a <major, minor> device number pair, not an inode."
What is the primary purpose of the 'major device number' in UNIX?,To index into the device table for port addresses.,To identify the specific instance of a device.,To identify the device driver responsible for handling I/O.,To specify the size of the kernel buffer.,To indicate whether a device supports DMA.,C,The major device number is used to identify which device driver is responsible for managing I/O operations for that type of device.
What is the function of the 'minor device number' in UNIX?,"It identifies the type of device (e.g., disk, printer).",It is passed to the device driver to index into a device table for specific device instances.,It indicates the priority of I/O requests.,It determines the interrupt line for the device.,"It specifies the file system type (e.g., ext4, XFS).",B,"The minor device number is passed to the device driver, allowing it to differentiate between multiple instances of the same type of device by indexing into a device-specific table."
What information is provided by a device-table entry when performing I/O?,The file's creation date.,The CPU utilization of the device.,The port address or memory-mapped address of the device controller.,The current I/O queue length.,The type of file system used on the device.,C,The device-table entry ultimately provides the physical address (port or memory-mapped) used to communicate directly with the device controller.
Which characteristic applies to modern operating systems in terms of how they handle device naming and lookup?,They primarily rely on direct hardware addressing.,"They use a single, flat lookup table for all devices.",They feature multiple stages of lookup tables for flexibility.,They require kernel recompilation for every new device.,They hardcode device drivers into the kernel at compile time.,C,"Modern operating systems are designed with flexibility, often employing multiple stages of lookup tables to manage devices."
A key advantage of the general mechanisms for passing requests between applications and drivers in modern OS is:,Reduced memory footprint for drivers.,Elimination of the need for device controllers.,The ability to introduce new devices and drivers without kernel recompilation.,Simplification of the boot process.,Direct access to hardware from user space applications.,C,The general nature of these mechanisms means that new devices and their drivers can be integrated into the system without requiring the kernel to be recompiled.
How do some operating systems manage the loading of device drivers to enhance flexibility?,They require all drivers to be statically linked into the kernel at compile time.,They load device drivers only during the initial system installation.,They load device drivers on demand.,They store drivers exclusively in ROM.,They always require manual intervention to load drivers.,C,"To improve flexibility and resource utilization, some operating systems load device drivers only when they are needed (on demand)."
