When is a system considered to be in a 'safe state'?,Only when no threads are currently executing.,If a safe sequence of threads exists.,If the current resource utilization is below 50%.,If no new resource requests have been made in the last minute.,If the system has sufficient memory to run all processes simultaneously.,B,A system is safe if a safe sequence exists.
"What defines a 'safe sequence' $<T_1, T_2, \dots, T_n>$?",Each $T_i$ finishes execution before $T_{i+1}$ begins.,"For each $T_i$, its resource requests can be met by currently available resources plus resources held by all $T_j$ where $j < i$.",All $T_i$ have exactly the same resource needs.,"The sequence is ordered by thread priority, from highest to lowest.",No thread in the sequence ever makes a resource request.,B,"A safe sequence is one where for each $T_i$, its resource requests can be met by currently available resources plus resources held by all $T_j$ where $j < i$."
"Which statement accurately describes the relationship between safe, unsafe, and deadlocked states?",All unsafe states are deadlocks.,A deadlocked state can be a safe state.,"A safe state is not deadlocked, and a deadlocked state is unsafe.",Unsafe states always lead to deadlock.,Only safe states can experience deadlocks.,C,"A safe state is not deadlocked; a deadlocked state is unsafe. While not all unsafe states are deadlocks, unsafe states may lead to deadlock."
"In an unsafe state, who or what controls whether a deadlock occurs?","The operating system, by enforcing strict resource limits.","The system administrator, by manually reallocating resources.","The thread behavior, as the OS cannot prevent deadlocks.",External hardware controllers.,"The resource-allocation-graph algorithm, which automatically resolves cycles.",C,"In an unsafe state, the OS cannot prevent deadlocks; thread behavior controls unsafe states."
The Resource-Allocation-Graph algorithm for deadlock avoidance is applicable to systems with:,Multiple instances of each resource type.,Only one instance of each resource type.,Only two resource types in total.,An unlimited number of resources.,Resources that are never released.,B,The Resource-Allocation-Graph algorithm is specifically for systems with only one instance of each resource type.
What does a 'claim edge' ($T_i 	o R_j$ dashed line) signify in a Resource-Allocation-Graph for deadlock avoidance?,Thread $T_i$ currently holds resource $R_j$.,Resource $R_j$ is currently available to $T_i$.,Thread $T_i$ may request resource $R_j$ in the future.,Resource $R_j$ is permanently assigned to $T_i$.,Thread $T_i$ has released resource $R_j$.,C,A claim edge ($T_i 	o R_j$ dashed line) indicates that $T_i$ may request $R_j$ in the future.
"In the Resource-Allocation-Graph algorithm, when does a claim edge $T_i 	o R_j$ get converted to a request edge?",When $T_i$ releases $R_j$.,When $R_j$ is allocated to $T_i$.,When $T_i$ requests $R_j$.,When $R_j$ becomes available.,When a new thread enters the system.,C,A claim edge $T_i 	o R_j$ is converted to a request edge when $T_i$ requests $R_j$.
"According to the Resource-Allocation-Graph algorithm, when is a resource request granted?","Always, as long as the resource is available.",Only if no other thread is waiting for the same resource.,Only if no cycle is formed in the graph after the hypothetical allocation.,If the requesting thread has the highest priority.,Only if the graph contains no claim edges.,C,"A request is granted only if no cycle is formed in the graph, which is checked by a cycle-detection algorithm."
What does the presence of a cycle in the Resource-Allocation-Graph indicate in the context of deadlock avoidance?,A safe state.,An efficient resource allocation.,"An unsafe state, potentially leading to deadlock.",That all resources are fully utilized.,That a thread has finished its execution.,C,"A cycle indicates an unsafe state, meaning that the system could potentially enter a deadlocked state."
What is the time complexity of the Resource-Allocation-Graph algorithm for deadlock avoidance?,$O(n)$ operations,$O(m 	imes n)$ operations,$O(n^2)$ operations,$O(m^2)$ operations,$O(log n)$ operations,C,"The algorithm complexity for the Resource-Allocation-Graph algorithm is $O(n^2)$ operations, where $n$ is the number of threads."
The Banker's algorithm is specifically designed for systems with:,Only one instance of each resource type.,Multiple instances of each resource type.,A fixed number of threads.,No resource sharing.,Resource types that cannot be claimed a priori.,B,The Banker's algorithm is applicable to systems with multiple instances of each resource type.
How does the efficiency of the Banker's algorithm compare to the Resource-Allocation-Graph scheme?,It is generally more efficient.,It is generally less efficient.,They have comparable efficiency.,Efficiency depends solely on the number of resource types.,Efficiency depends solely on the number of threads.,B,The Banker's algorithm is described as 'Less efficient than resource-allocation graph scheme'.
What information must a new thread declare when it enters a system using the Banker's algorithm?,Its current CPU usage.,Its maximum demand for instances of each resource type.,The total time it expects to run.,Its priority level.,Whether it will ever release resources.,B,"When a new thread enters, it declares the maximum instances of each resource type needed (which cannot exceed total system resources)."
"Under the Banker's algorithm, a resource request is granted only if:",The requested resources are immediately available.,The allocation leaves the system in a safe state.,The requesting thread has the highest priority.,No other thread is currently waiting for any resource.,The system's total resource utilization is below 80%.,B,A request is granted only if allocation leaves the system in a safe state.
"In the Banker's algorithm, what does the `Available` vector represent?",The maximum number of instances of each resource type in the system.,The number of resources of each type currently allocated to threads.,The number of available resources of each type.,The remaining resource need of each thread.,The total number of threads waiting for resources.,C,`Available` is a vector of length $m$ representing the number of available resources of each type.
Which data structure in the Banker's algorithm represents the maximum demand of each thread?,Allocation,Need,Work,Max,Available,D,`Max` is an $n 	imes m$ matrix representing the max demand of each thread.
"In the Banker's algorithm, the `Need` matrix is calculated as:",`Need[i][j] = Available[j] - Allocation[i][j]`,`Need[i][j] = Max[i][j] + Allocation[i][j]`,`Need[i][j] = Max[i][j] - Allocation[i][j]`,`Need[i][j] = Allocation[i][j] - Available[j]`,`Need[i][j] = Work[j] - Max[i][j]`,C,The `Need` matrix represents the remaining resource need of each thread and is calculated as `Need[i][j] = Max[i][j] - Allocation[i][j]`.
What is the first step in the Banker's Safety Algorithm?,Find an index `i` such that `Finish[i] == false`.,Initialize `Work = Available` and `Finish[i] = false` for all threads.,Check if `Request_i <= Need_i`.,Grant the resource request.,Restore the old state of resources.,B,"The first step of the Safety Algorithm is to 'Initialize Work = Available, Finish[i] = false for i = 0, 1, ..., n-1'."
"In the Banker's Safety Algorithm, if no index `i` can be found such that `Finish[i] == false` and `Need_i <= Work`, what happens next?",The system is declared safe.,The algorithm restarts from step 1.,The algorithm proceeds to check if `Finish[i] == true` for all `i`.,A deadlock is immediately declared.,The `Work` vector is reset to `Available`.,C,"If no such `i` is found, the algorithm proceeds to step 4: 'If Finish[i] == true for all i, system is in safe state.'."
What is the time complexity of the Banker's Safety Algorithm?,$O(n)$ operations,$O(m + n)$ operations,$O(n^2)$ operations,$O(m 	imes n^2)$ operations,$O(m^2 	imes n)$ operations,D,The algorithm complexity for the Banker's Safety Algorithm is $O(m 	imes n^2)$ operations.
"When a thread $T_i$ makes a resource request $Request_i$ in the Banker's Resource-request algorithm, what is the first condition checked?",If $Request_i \le Available$,If the resulting state is safe.,If $Request_i \le Need_i$,If $Allocation_i + Request_i \le Max_i$,If $Need_i$ is zero.,C,"The first step is: 'If $Request_i \le Need_i$, go to step 2. Else, error (thread exceeded max claim).'"
"In the Banker's Resource-request algorithm, if $Request_i \le Available$ is false, what happens to thread $T_i$?",$T_i$ is immediately terminated.,The request is granted without further checks.,$T_i$ must wait.,The system enters an unsafe state.,The resource matrices are updated with the request.,C,"If $Request_i \le Available$ is false, it means the resources are currently unavailable, so '$T_i$ must wait'."
What happens during the 'pretend allocation' step in the Banker's Resource-request algorithm?,The system calculates the maximum possible future requests.,"The `Available` resources are increased, and `Allocation_i` is decreased.","The `Available`, `Allocation_i`, and `Need_i` matrices are updated as if the request were granted.",The algorithm checks for cycles in the resource graph.,The system asks for user confirmation to proceed.,C,"Pretend allocation involves updating `Available = Available - Request_i`, `Allocation_i = Allocation_i + Request_i`, and `Need_i = Need_i - Request_i`."
"If the state resulting from a 'pretend allocation' in the Banker's Resource-request algorithm is found to be unsafe, what action is taken?","The request is granted, but a warning is issued.",The system immediately initiates a deadlock recovery process.,"The request is granted, and the system moves to an unsafe state.","$T_i$ waits, and the old state of the resource allocation is restored.",All other threads are temporarily suspended.,D,"If the resulting state is unsafe (using the Safety Algorithm), then '$T_i$ waits, restore old state'."
Under what circumstances is a deadlock detection algorithm typically employed in a system?,When the system uses aggressive deadlock prevention mechanisms.,When the system exclusively relies on deadlock avoidance strategies.,When the system does not implement deadlock-prevention or deadlock-avoidance techniques.,Only in real-time operating systems where deadlocks are strictly forbidden.,During system startup to identify potential resource conflicts.,C,"Deadlock detection algorithms are used in systems that do not employ deadlock-prevention or deadlock-avoidance, requiring an algorithm to determine if deadlock has occurred and another to recover from it."
What are the primary components involved when a system uses a deadlock detection approach?,A resource preemption mechanism and a rollback strategy.,An algorithm to detect deadlock and an algorithm to recover from it.,A method for safe sequence generation and a resource request denial mechanism.,A system for resource ordering and a method for breaking mutual exclusion.,A Banker's algorithm for resource allocation and a wait-for graph.,B,"If a system doesn't use deadlock-prevention or deadlock-avoidance, it needs both an algorithm to determine if a deadlock occurred and an algorithm to recover from it."
What is a significant overhead associated with deadlock detection and recovery?,Increased memory consumption for data structures.,Higher CPU utilization due to frequent context switching.,Run-time costs for detection and potential losses from recovery.,Complexity in implementing resource preemption.,The need for user intervention during recovery.,C,The text states that detection-and-recovery overhead includes run-time costs and potential losses from recovery.
Which graph is used for deadlock detection when there is a single instance of each resource type?,Resource-allocation graph.,Process-resource graph.,Wait-for graph.,Dependency graph.,Allocation matrix.,C,"For single instances of each resource type, the wait-for graph is used, which is a variant of the resource-allocation graph."
How is a wait-for graph obtained from a resource-allocation graph?,By adding resource nodes and new edges.,By removing resource nodes and collapsing edges.,By reversing all existing edges.,By adding a separate node for each available resource instance.,By only including threads that are currently holding resources.,B,A wait-for graph is obtained by removing resource nodes and collapsing edges from the resource-allocation graph.
"In a wait-for graph, what does an edge from thread $T_i$ to thread $T_j$ ($T_i 	o T_j$) signify?",$T_i$ has allocated a resource to $T_j$.,$T_j$ is waiting for a resource held by $T_i$.,$T_i$ is waiting for $T_j$ to release a resource $T_i$ needs.,$T_i$ and $T_j$ are in a safe state.,$T_j$ is a child process of $T_i$.,C,An edge $T_i 	o T_j$ in a wait-for graph implies thread $T_i$ is waiting for thread $T_j$ to release a resource $R_q$ that $T_i$ needs.
"When detecting deadlocks using a wait-for graph, what condition indicates the presence of a deadlock?",The graph is empty.,The graph contains a directed cycle.,All threads are connected to each other.,The graph is a tree structure.,There is a direct edge from every thread to itself.,B,Deadlock exists if the wait-for graph contains a cycle.
"What is the computational complexity of cycle detection in a wait-for graph, where $n$ is the number of vertices?",$O(n)$,$O(n \log n)$,$O(n^2)$,$O(n^3)$,$O(2^n)$,C,"Cycle detection in a wait-for graph has a complexity of $O(n^2)$ operations, where $n$ is the number of vertices."
Which tool from the BCC toolkit is mentioned for detecting deadlocks in Pthreads mutex locks on Linux?,`pthread_analyzer`,`mutex_monitor`,`deadlock_detector`,`resource_tracker`,`lock_debugger`,C,The `deadlock_detector` tool from the BCC toolkit is specifically mentioned for Pthreads mutex locks on Linux.
How does the `deadlock_detector` tool identify deadlocks?,By analyzing system call logs for mutex timeouts.,By simulating thread execution paths.,"By inserting probes to trace `pthread_mutex_lock()` and `pthread_mutex_unlock()` calls, constructing a wait-for graph, and detecting cycles.",By directly inspecting thread stack traces for blocked calls.,By monitoring CPU utilization patterns for anomalies.,C,"The `deadlock_detector` tool inserts probes to trace `pthread_mutex_lock()` and `pthread_mutex_unlock()`, constructs a wait-for graph, and reports deadlock if a cycle is detected."
"When a system has several instances of a resource type, why is the wait-for graph scheme not applicable for deadlock detection?",It becomes too complex to draw.,It only works for a single resource type.,The graph representation cannot effectively model multiple instances of a resource.,Resource nodes cannot be collapsed when multiple instances exist.,The cycle detection algorithm is not efficient for this scenario.,C,"The text states that the wait-for graph scheme is not applicable for several instances of a resource type, implying that its simplified representation is insufficient for the more complex resource allocation involving multiple instances."
"What are the three main data structures used in the deadlock detection algorithm for several instances of a resource type, similar to the Banker's algorithm?","Total, Max, Need.","Available, Allocation, Request.","Work, Finish, Safe.","Resources, Processes, States.","Graph, Cycle, Path.",B,"The algorithm uses `Available` (vector), `Allocation` (n x m matrix), and `Request` (n x m matrix)."
"In the deadlock detection algorithm for multiple resource instances, what does `Request[i][j] = k` signify?",Thread $T_i$ has $k$ instances of resource $R_j$ allocated.,Thread $T_i$ requests $k$ more instances of resource type $R_j$.,There are $k$ total instances of resource $R_j$ available.,Resource $R_j$ is needed by $k$ threads.,Thread $T_j$ requests $k$ instances of resource $R_i$.,B,`Request[i][j] = k` means thread $T_i$ requests $k$ more instances of resource type $R_j$.
What is the first step in the deadlock detection algorithm for several instances of a resource type?,Find an index $i$ such that `Finish[i] == false` and `Request_i <= Work`.,Update `Work` by adding `Allocation_i`.,Initialize `Work` = `Available` and `Finish` array based on `Allocation`.,Check if `Finish[i] == false` for any $i$.,Select a victim thread to terminate.,C,"Step 1 of the algorithm is to Initialize `Work` = `Available` and set `Finish[i]` to `false` if `Allocation_i` is not zero, or `true` otherwise."
"In the deadlock detection algorithm for multiple resource instances, if no index $i$ is found where `Finish[i] == false` and `Request_i <= Work`, what is the next action?",Assume the system is in a safe state.,Go back to Step 1 and reinitialize.,Proceed to the step that checks for deadlocked threads.,Grant the pending resource request to a thread.,Rollback the last transaction.,C,"If no such $i$ exists (in step 2), the algorithm proceeds to step 4, which is where it determines if any threads are deadlocked."
"According to the deadlock detection algorithm for multiple resource instances, how is a deadlocked thread identified?",A thread is deadlocked if its `Request` matrix is non-zero.,A thread is deadlocked if its `Allocation` is greater than `Available`.,A thread $T_i$ is deadlocked if `Finish[i] == false` after the algorithm completes.,A thread $T_i$ is deadlocked if it is found in a cycle in the wait-for graph.,A thread $T_i$ is deadlocked if its resources cannot be reclaimed by other threads.,C,"Step 4 states: 'If `Finish[i] == false` for some $i$, $0 \leq i < n$, then thread $T_i$ is deadlocked.'"
What is the computational complexity of the deadlock detection algorithm for several instances of a resource type?,$O(n+m)$,$O(n 	imes m)$,$O(m 	imes n^2)$,$O(n^2)$,$O(m^2 	imes n)$,C,The algorithm complexity is stated as $O(m 	imes n^2)$ operations.
What 'optimistic attitude' is assumed by the deadlock detection algorithm for multiple resource instances?,That all resource requests will eventually be granted.,"That if a thread's `Request` is less than or equal to `Work`, it will complete and return its resources.",That deadlocks are rare and can be ignored.,That all threads will eventually release their allocated resources.,That resources are infinite and always available.,B,"The algorithm assumes an optimistic attitude: if `Request_i <= Work`, it assumes $T_i$ will complete and return resources."
"Given the initial state in the example for multiple instances (5 threads, 3 resource types, specific allocations and requests), what sequence of threads leads to all `Finish[i]` being true, indicating no deadlock?","$<T_4, T_1, T_3, T_2, T_0>$","$<T_0, T_2, T_3, T_1, T_4>$","$<T_1, T_0, T_4, T_2, T_3>$","$<T_2, T_3, T_0, T_1, T_4>$","$<T_0, T_1, T_2, T_3, T_4>$",B,"The text explicitly states: 'Sequence $<T_0, T_2, T_3, T_1, T_4>$ results in Finish[i] == true for all i', indicating no initial deadlock."
"If thread $T_2$ requests 1 additional instance of resource C in the provided example, which threads become involved in the deadlock?","$T_0, T_1, T_2$","$T_1, T_2, T_3, T_4$","$T_0, T_3, T_4$","$T_0, T_1, T_2, T_3, T_4$",No deadlock occurs.,B,"The text states: 'New claim: system is deadlocked. Can reclaim $T_0$'s resources, but not enough for others. Deadlock involves $T_1, T_2, T_3, T_4$."
What two factors determine when a deadlock detection algorithm should be invoked?,System uptime and available memory.,The complexity of the algorithm and the number of resource types.,How often a deadlock is likely to occur and how many threads will be affected.,The current CPU utilization and disk I/O rate.,The size of the wait-for graph and the number of cycles detected previously.,C,The decision of when to invoke depends on 'How often is a deadlock likely to occur?' and 'How many threads will be affected by deadlock when it happens?'
What is a consequence of not frequently invoking a deadlock detection algorithm when deadlocks are likely to occur?,Increased system throughput.,Reduced computational overhead.,"Resources allocated to deadlocked threads become idle, and the number of threads in the deadlock cycle may grow.",Faster recovery times once a deadlock is eventually detected.,Improved responsiveness for non-deadlocked threads.,C,"If deadlocks are frequent and detection is not, 'Resources allocated to deadlocked threads become idle; number of threads in deadlock cycle may grow.'"
What is the main advantage of invoking a deadlock detection algorithm every time a resource request cannot be granted immediately?,It ensures the lowest possible computational overhead.,It allows for easier selection of a victim thread.,It identifies deadlocked threads and the specific thread that 'caused' the deadlock.,It guarantees that no deadlock will ever occur.,It is simpler to implement than periodic checks.,C,Invoking the algorithm every time a request cannot be granted 'Identifies deadlocked threads and the specific thread that 'caused' the deadlock.'
"What is a disadvantage of invoking a deadlock detection algorithm at defined intervals (e.g., hourly or when CPU utilization drops)?",It has very high computational overhead.,It might not identify the 'causing' thread.,It cannot detect deadlocks involving multiple resource types.,It requires manual intervention to start the detection process.,It prevents resources from becoming idle.,B,The text states that invoking at defined intervals 'May not identify the 'causing' thread.'
How do database systems typically manage deadlocks?,By preventing them entirely through careful transaction design.,By avoiding them using a strict ordering protocol.,By using deadlock detection and recovery mechanisms.,By preempting transactions that hold too many locks.,By limiting the number of concurrent transactions.,C,Database systems manage deadlock using detection and recovery.
"In database systems, what happens after a deadlock is detected?",All transactions involved in the deadlock are immediately terminated.,The system pauses until manual intervention resolves the deadlock.,"A victim transaction is selected, aborted, rolled back, and then reissued.",All locks held by deadlocked transactions are automatically released without rollback.,The database is put into a read-only state until the deadlock clears.,C,"When a deadlock is detected: a victim transaction is selected, aborted and rolled back (releasing its locks), remaining transactions are freed, and the aborted transaction is reissued."
"In the context of database deadlocks, what is a common criterion for selecting a victim transaction?",The transaction that has been running the longest.,The transaction that holds the most locks.,"The transaction that has modified the fewest rows (e.g., in MySQL).",The transaction with the highest priority.,The transaction that was started most recently.,C,"For victim choice, the text provides an example: 'e.g., MySQL minimizes rows inserted, updated, or deleted.'"
What is the definition of a 'wait-for graph' in the context of deadlock detection?,A graph showing which resources are currently available.,A graph illustrating the flow of data between threads.,"A variant of the resource-allocation graph with resource nodes removed, indicating a deadlock if it contains a cycle.","A graph used exclusively for deadlock avoidance, not detection.",A graph representing the historical usage of resources by threads.,C,"The glossary defines 'wait-for graph' as 'In deadlock detection, a variant of the resource-allocation graph with resource nodes removed; indicates a deadlock if the graph contains a cycle.'"
"What is a 'thread dump' and for what purpose is it useful, especially in Java?",A utility to delete inactive threads from memory.,A method to reorder thread execution for performance optimization.,"A snapshot of the state of all threads in an application, useful for debugging deadlocks.",A process of transferring threads between different CPU cores.,A tool for automatically resolving deadlocks without user intervention.,C,"The glossary defines 'thread dump' as 'In Java, a snapshot of the state of all threads in an application; a useful debugging tool for deadlocks.'"
"When a deadlock is detected in a system, what are the two primary high-level options for recovery?",Increase system resources or perform a system reboot.,Inform the operator for manual intervention or allow the system to recover automatically.,Implement a resource ordering scheme or decrease the number of active processes.,Initiate a full system backup or restart all services.,Isolate the deadlocked threads or implement a timeout mechanism.,B,"The text states that when deadlock is detected, the options are to 'Inform operator (manual recovery)' or for the 'System recovers automatically.'"
Which two specific methods are identified for actively breaking a detected deadlock?,Implementing a banker's algorithm and resource allocation graph.,Increasing process priorities and allowing threads to self-terminate.,"Aborting one or more threads, or preempting resources from deadlocked threads.",Rolling back all transactions and forcing a context switch.,Reducing the number of available resources and blocking new process creation.,C,The text explicitly lists 'Abort one or more threads (break circular wait)' and 'Preempt resources from deadlocked threads' as the two options for breaking deadlock.
"When a process or thread is aborted as a method to eliminate a deadlock, what happens to the resources it was holding?",They remain allocated to the aborted process for a grace period.,They are immediately reallocated to other waiting processes.,The system reclaims all resources held by the aborted entity.,They are put into a pending state until manual intervention.,They are transferred to a quarantine area to prevent further issues.,C,"The text states, 'System reclaims all resources' when a process/thread is aborted."
What is a significant drawback of choosing to 'abort all deadlocked processes' as a deadlock recovery method?,It may not break the deadlock cycle immediately.,It leads to low overhead as all processes are treated uniformly.,It is expensive due to discarded computations and the need for recomputation.,"It primarily affects only the resources, not the processes themselves.",It requires continuous deadlock detection after each abort.,C,"The text states that 'Abort all deadlocked processes' is 'expensive (discarded computations, recomputation needed).'"
Why does the method of 'abort one process at a time until deadlock eliminated' have high overhead?,It requires complex resource preemption strategies.,It involves discarding all system-wide computations.,It necessitates deadlock-detection after each individual abort.,It often results in file and shared data integrity issues.,It can lead to system-wide starvation of processes.,C,The text indicates that 'Abort one process at a time until deadlock eliminated' has 'High overhead (deadlock-detection after each abort).'
What issue can arise if a process that is currently updating a file is aborted during deadlock recovery?,The file will be permanently deleted from the system.,The file may remain in an incorrect or inconsistent state.,The system will automatically create a backup of the file.,The file's access permissions will be corrupted.,"The file will be locked indefinitely, preventing any further access.",B,The text lists 'File in incorrect state if updating' as an issue when aborting processes.
"If a process updating shared data while holding a mutex lock is aborted during deadlock recovery, what is a primary concern?",The mutex lock will be permanently lost.,Other processes will immediately gain access to the data.,"Shared data integrity issues may occur, and the lock status must be restored.",The system will automatically reinitialize all shared data.,It will trigger a complete system reboot.,C,The text notes 'Shared data integrity issues if updating while holding mutex lock (must restore lock status)' as a concern.
"In the context of partial termination for deadlock recovery, how is the specific process to be terminated typically determined?",Randomly selected by the system.,The process that has been running the longest.,"Based on a policy decision, often economic in nature.",The process that is holding the fewest resources.,The process with the lowest CPU utilization.,C,"The text states that determining which process to terminate is a 'policy decision, economic.'"
"Which of the following is explicitly listed as a factor for choosing a victim process to terminate during deadlock recovery, aiming to minimize cost?",The process's network bandwidth usage.,The process's input/output operations per second.,The process's priority.,The process's total memory footprint.,The process's average response time.,C,'Process priority' is explicitly listed as a factor for choosing a victim to minimize cost.
"When selecting a victim process to terminate, what aspect of 'computation time' is considered to minimize cost?",Only the future projected computation time.,Only the past historical average computation time.,How long the process has computed and how much longer it needs.,The peak computation time achieved by the process.,The time spent waiting for I/O operations.,C,"The text specifies 'Computation time (how long computed, how much longer)' as a factor for choosing a victim."
"Which characteristic of 'Resources used' is relevant when choosing a victim for deadlock termination, aiming for minimum cost?",The absolute monetary value of the resources.,The types of resources and their ease of preemption.,Whether the resources are shared or exclusive.,The total number of unique resources held.,The age of the resources allocated.,B,"The text lists 'Resources used (types, ease of preemption)' as a factor for choosing a victim."
"In the context of deadlock recovery, what does 'resource preemption' primarily involve?",Preventing processes from acquiring new resources.,Allowing processes to voluntarily release resources.,Successively taking resources from processes and giving them to others until the deadlock is broken.,Limiting the total number of resources available in the system.,Reordering resource requests to avoid circular wait.,C,"The text defines resource preemption as 'Successively preempt resources from processes, give to others until deadlock broken.'"
"When performing resource preemption, what is the primary objective when 'selecting a victim' process or resource?",To ensure the highest priority process is always selected.,"To minimize the cost, such as resources held or time consumed.",To select the process that has used the least amount of CPU time.,To always preempt resources that are easy to reclaim.,To avoid selecting any process that is performing I/O.,B,"The text states, 'Selecting a victim: Which resources/processes to preempt? Minimize cost (e.g., resources held, time consumed).'"
"If a process has its resources preempted during deadlock recovery, what is the immediate consequence regarding its execution?",It can continue normal execution but with reduced performance.,It must roll back to a safe state and restart its operation.,It is immediately terminated without any further action.,It waits indefinitely for the preempted resources to become available.,It enters a recovery mode where it can request new resources.,B,"The text states that a preempted process 'Cannot continue normal execution (missing resource)' and must 'Roll back to safe state, restart.'"
What is considered the simplest method for rollback when a process has its resources preempted?,Partial rollback to the last checkpoint.,Selective restoration of only critical resources.,"Total rollback, which involves aborting and restarting the process.",Waiting for the system to automatically restore the process state.,Initiating a recovery mode boot.,C,"The text describes 'Simplest: total rollback (abort, restart).'"
"For a more effective rollback strategy in resource preemption, what is generally required from the system?",Less system state information.,The ability to roll back only as necessary.,A simpler recovery mode.,Avoiding any form of process restart.,Preempting all resources from all processes.,B,"The text states, 'More effective: roll back only as necessary (requires more state info).'"
What is a common solution to prevent starvation when continuously preempting resources from processes during deadlock recovery?,Randomly selecting processes for preemption.,Setting a maximum limit on the number of resources a process can hold.,Including the number of rollbacks in the cost factor for victim selection.,"Implementing a first-come, first-served resource allocation policy.",Prioritizing processes that have never been preempted before.,C,"The text suggests, 'Common solution: include number of rollbacks in cost factor' to ensure a process is picked as a victim a finite number of times."
"According to the provided glossary, what is the primary purpose of 'recovery mode'?",To provide full system services for normal operation.,To allow users to create new system configurations.,To enable system administrators to repair system problems and debug system startup.,To automatically restore data from the last backup.,To monitor system performance under heavy load.,C,The glossary defines 'recovery mode' as 'A system boot state providing limited services and designed to enable the system admin to repair system problems and debug system startup.'
"In the context of operating systems, what is the definition of a deadlock?",A state where a process continuously acquires and releases resources without making progress.,A set of processes where each process is waiting for an event that can only be caused by another process within that same set.,An error state where a process terminates unexpectedly due to a resource conflict.,"A condition where a single process holds all available resources, preventing others from running.",A mechanism used by the operating system to prioritize important processes over less critical ones.,B,"The text defines a deadlock as a 'set of processes, each waiting for event caused by another process in set.'"
Which of the following is NOT listed as one of the four necessary conditions for a deadlock to occur?,Mutual exclusion,Hold and wait,Resource sharing,No preemption,Circular wait,C,"The four necessary conditions for deadlock are Mutual exclusion, Hold and wait, No preemption, and Circular wait. Resource sharing is not one of them."
"For a deadlock to be possible, which of the following statements must be true regarding the four necessary conditions?",At least one of the conditions must be present for a deadlock to initiate.,Only two of the four conditions are strictly required for a deadlock to form.,All four conditions must be present simultaneously for a deadlock to be possible.,"The conditions are only relevant for deadlock prevention, not for the occurrence itself.",The presence of any single condition is enough to guarantee a deadlock.,C,"The text explicitly states, 'Deadlock only possible if all four conditions present.'"
"How are deadlocks typically modeled, and what characteristic within this model indicates the presence of a deadlock?",Using process flowcharts; a linear progression without branches.,Using resource-allocation graphs; the presence of a cycle.,Using system call tables; a high number of repeated system calls.,Using memory usage diagrams; a significant spike in memory consumption.,Using CPU scheduling algorithms; a consistently low CPU utilization rate.,B,"The text states, 'Deadlocks modeled with resource-allocation graphs; cycle indicates deadlock.'"
"Which necessary condition for deadlock implies that at least one resource must be held in a non-sharable mode, meaning only one process at a time can use it?",Hold and wait,No preemption,Circular wait,Mutual exclusion,Resource availability,D,"Mutual exclusion refers to resources that cannot be shared simultaneously, meaning only one process can use them at a time."
A process currently holds a file lock and is waiting to acquire access to a database record that is currently held by another process. This scenario exemplifies which necessary condition for deadlock?,Circular wait,No preemption,Mutual exclusion,Hold and wait,Resource preemption,D,Hold and wait means a process holds at least one resource and is waiting to acquire additional resources held by other processes.
Which necessary condition for deadlock dictates that resources cannot be forcibly taken from a process; they must be released voluntarily by the process holding them upon completion?,Mutual exclusion,Hold and wait,No preemption,Circular wait,Resource sharing,C,No preemption means resources cannot be forcibly taken from a process; they must be released voluntarily.
"In a system, Process P1 is waiting for a resource held by P2, P2 is waiting for a resource held by P3, and P3 is waiting for a resource held by P1. This chain represents which necessary condition for deadlock?",Mutual exclusion,Hold and wait,No preemption,Resource preemption,Circular wait,E,"Circular wait describes a chain of processes, each waiting for a resource held by the next process in the chain, forming a closed loop."
What is the fundamental approach of deadlock prevention?,To detect deadlocks once they occur and initiate a recovery procedure.,To allow deadlocks to happen but ensure a rapid and efficient recovery process.,To ensure that at least one of the four necessary conditions for deadlock cannot occur.,To always grant resource requests as long as resources are physically available.,To run a detection algorithm periodically to find and log deadlocked states.,C,Deadlock prevention strategies aim to 'ensure one of four conditions cannot occur.'
Which of the four necessary conditions for deadlock is explicitly mentioned as the most practical to eliminate in a deadlock prevention strategy?,Mutual exclusion,Hold and wait,No preemption,Circular wait,Resource preemption,D,The text specifies 'Practical prevention: eliminate circular wait.'
Which algorithm is specifically mentioned as being used for deadlock avoidance?,"First-Come, First-Served (FCFS) algorithm",Round Robin (RR) algorithm,Banker's algorithm,Priority Scheduling algorithm,Least Recently Used (LRU) algorithm,C,Deadlock avoidance is implemented using the 'banker's algorithm'.
The core principle guiding resource allocation in deadlock avoidance is to:,Allow processes to hold resources indefinitely until explicitly released.,Grant resource requests only if doing so will not lead the system into an unsafe state.,Preempt resources from any process that has been waiting for a resource for a prolonged period.,Immediately terminate any process identified as being part of a circular wait.,Always grant resource requests to maximize system throughput and resource utilization.,B,Deadlock avoidance involves not granting resources if doing so 'leads to unsafe state'.
What is the primary function of a deadlock detection algorithm?,To prevent any of the four necessary deadlock conditions from occurring in the first place.,To dynamically allocate resources in a way that avoids entering an unsafe state.,To evaluate processes and resources on a running system to identify if a deadlocked state currently exists.,To recover from a deadlock by automatically aborting all involved processes.,To ensure mutual exclusion for all critical resources in the system.,C,Deadlock detection involves an 'algorithm evaluates processes/resources on running system to find deadlocked state'.
