Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
In what way does virtual memory contribute to process creation?,It makes process creation more complex and time-consuming.,It allows processes to be created more efficiently.,It eliminates the need for distinct address spaces for new processes.,It requires manual memory mapping for every new process.,It restricts the number of concurrently active processes.,B,A benefit mentioned is that 'Processes can be created more efficiently'.
What is the core principle behind 'demand paging'?,All pages for a program are pre-loaded into memory before execution.,Pages are loaded into memory only when they are explicitly requested by the user.,Pages are loaded into memory only when they are demanded during program execution.,Pages are loaded based on a predictive algorithm to anticipate future needs.,"Pages are never loaded into memory; instead, they are accessed directly from backing store.",C,Demand paging is defined as 'pages loaded only when demanded during program execution'.
What is a direct consequence of using demand paging?,All pages of a program will eventually be loaded into memory.,Pages that are never demanded during execution are never loaded into memory.,The system experiences an increased number of page faults for all page accesses.,Programs must be designed to fit entirely within physical memory.,Memory access becomes significantly slower due to constant disk I/O.,B,"The text states, 'Pages never demanded are never loaded,' which is a direct consequence of demand paging."
When does a 'page fault' occur?,When a page is successfully written back to the backing store.,When a program attempts to access a page that is not currently in memory.,When the operating system is unable to allocate more physical memory.,When a program tries to access a memory location outside its allowed range.,When a new process is created and requires memory allocation.,B,A page fault 'occurs when page not in memory is accessed'.
"Upon the occurrence of a page fault, what is the required action from the system?",The process that caused the fault is immediately terminated.,The page is marked as invalid and becomes inaccessible.,The page must be brought from the backing store into an available page frame.,All other pages in memory are reloaded to prevent further faults.,The system attempts to compress the faulting page to fit it into memory.,C,"The text indicates that when a page fault occurs, the 'Page must be brought from backing store into available page frame'."
Which statement accurately describes the initial state when 'copy-on-write' is used for a child process?,The child process receives an entirely separate and independent copy of the parent's memory space.,The child process shares the same address space as the parent.,"The child process can only execute code from the parent, not its own data.","The parent process's memory is locked, preventing any modification by the child.",The child process immediately copies all read-only pages from the parent.,B,Copy-on-write specifies that 'child process shares same address space as parent'.
"Under the 'copy-on-write' mechanism, when is an actual copy of a shared page created?",Only when the parent process writes to the page.,Only when the child process writes to the page.,When either the child or the parent process attempts to modify the page.,Immediately upon the creation of the child process.,When the operating system needs to free up physical memory.,C,"The text explains, 'If child or parent modifies page, copy of page is made'."
When does a page-replacement algorithm typically select an existing page to replace?,During program initialization.,When a program explicitly requests a page swap.,When available memory is low.,After every successful page load from backing store.,Only when a process terminates.,C,Page-replacement algorithms are invoked 'When available memory low'.
What is the primary objective of a page-replacement algorithm?,To pre-load all necessary pages into memory for faster access.,To prevent any page faults from occurring during execution.,To select an existing page in memory to be swapped out.,To determine the optimal size for memory pages.,To manage the allocation of contiguous memory blocks.,C,The algorithm 'selects existing page to replace'.
Which set of algorithms are explicitly mentioned as page-replacement algorithms?,"LIFO, Random, Adaptive","FIFO, Optimal, LRU","Best Fit, First Fit, Worst Fit","Priority, Round Robin, Shortest Job First","Merge Sort, Quick Sort, Bubble Sort",B,"The text lists 'FIFO, optimal, LRU' as page-replacement algorithms."
Why is implementing pure LRU (Least Recently Used) often considered impractical?,It frequently leads to 'thrashing' due to its aggressive replacement policy.,It is conceptually too complex for modern operating systems.,It requires significant hardware or computational overhead to perfectly track page usage.,It always results in higher page fault rates compared to simpler algorithms.,It only works effectively with very small amounts of physical memory.,C,"The text states 'Pure LRU: impractical to implement; most systems use LRU-approximation algorithms,' implying the difficulty in tracking 'least recently used' perfectly."
"In a 'global page-replacement algorithm', from which set of pages can a page be chosen for replacement?",Only from the pages belonging to the currently faulting process.,Only from pages that are explicitly marked as 'dirty'.,From any process currently in memory.,Only from pages belonging to the kernel.,From pages that have been in memory for the longest time.,C,Global page-replacement algorithms 'select page from any process for replacement'.
What distinguishes a 'local page-replacement algorithm' from a global one?,Local algorithms only select pages from the operating system's internal memory.,Local algorithms select a page for replacement exclusively from the faulting process.,Local algorithms prioritize pages based on their physical location in memory.,Local algorithms are designed to minimize the total number of page faults across all processes.,Local algorithms allow pages to be replaced only if they are not shared.,B,Local page-replacement algorithms 'select page from faulting process'.
What is the definition of 'thrashing' in the context of virtual memory?,When the CPU is entirely idle due to a lack of runnable processes.,When the system spends more time executing processes than performing paging operations.,When the system spends more time paging than executing useful work.,When memory pages are consistently allocated in contiguous blocks.,"When a process exclusively accesses data within its cache, avoiding disk I/O.",C,Thrashing is defined as 'system spends more time paging than executing'.
What does the term 'locality' refer to in memory management?,The physical proximity of memory chips to the CPU.,The total amount of memory that can be accessed by a process.,A set of pages that are actively used together by a process.,The degree to which a process's memory is fragmented.,The geographical distribution of data centers in a cloud environment.,C,Locality is defined as a 'set of pages actively used together'.
How do processes generally interact with 'locality' during their execution?,"Processes remain confined to a single, fixed locality throughout their lifecycle.","Process execution involves constant, random jumps across all available memory pages.",Process execution typically moves from one locality to another over time.,Localities are only relevant during the initial loading phase of a process.,Processes do not exhibit any specific pattern related to memory access localities.,C,"The text states, 'Process execution: moves from locality to locality'."
"Based on the concept of locality, what is a 'working set'?",The maximum amount of physical memory reserved for a process.,"The complete collection of all pages associated with a program, whether loaded or not.",The set of pages currently in active use by a process.,The total number of page frames available in physical memory.,The portion of a program that resides exclusively on the backing store.,C,"Working set is defined as 'based on locality, set of pages currently in use by a process'."
What is the core operation performed by 'memory compression' as described?,It physically reduces the size of RAM modules.,It compresses multiple pages into a single page to save space.,It expands a single compressed page into several larger pages.,It encrypts memory content to secure data access.,It automatically deletes unused data from memory to free space.,B,Memory compression 'compresses number of pages into single page'.
Memory compression is mentioned as an alternative to which common virtual memory technique?,Segmentation,Caching,Swapping,Paging,Direct Memory Access (DMA),D,It is stated as an 'Alternative to paging'.
"On which types of systems is memory compression commonly utilized, especially when they lack paging support?",Large-scale enterprise servers.,High-performance computing clusters.,Desktop workstations with abundant RAM.,Mobile systems.,Traditional mainframe computers.,D,Memory compression is used 'on mobile systems without paging support'.
How is kernel memory allocation distinguished from user-mode process allocation?,"Kernel memory is always allocated in fixed, small, non-contiguous blocks.",Kernel memory is allocated using the same demand paging mechanism as user processes.,Kernel memory is allocated differently and in contiguous chunks of varying sizes.,Kernel memory is never explicitly allocated; it's a fixed part of the OS.,Kernel memory is entirely managed by user-level applications.,C,Kernel memory is 'allocated differently than user-mode processes' and 'Allocated in contiguous chunks of varying sizes'.
Which of the following describes the nature of kernel memory allocation?,It is typically non-contiguous and of uniform fixed size.,It is allocated in contiguous chunks of varying sizes.,It always uses virtual addresses that do not map to physical memory.,It is handled exclusively by hardware without software intervention.,It is designed to be easily swappable to disk.,B,Kernel memory is 'Allocated in contiguous chunks of varying sizes'.
What are the two common techniques specifically mentioned for kernel memory allocation?,First Fit and Best Fit,FIFO and LRU,Buddy system and Slab allocation,Demand Paging and Copy-on-write,Round Robin and Shortest Job First,C,The two common techniques listed are 'Buddy system' and 'Slab allocation'.
What does 'TLB reach' quantify?,The physical size of the Translation Lookaside Buffer (TLB).,The speed at which the TLB can perform address translations.,The total amount of memory that can be accessed without a TLB miss.,The number of entries available in the TLB.,The ratio of TLB hits to TLB misses.,C,TLB reach is defined as the 'amount of memory accessible from TLB'.
How is TLB reach calculated?,By dividing the total physical memory by the number of TLB entries.,By multiplying the number of entries in the TLB by the page size.,By adding the number of TLB entries to the page size.,By subtracting the TLB miss rate from the hit rate.,By summing the sizes of all active processes.,B,TLB reach is 'Equal to number of entries in TLB × page size'.
What technique is suggested to increase TLB reach?,Decreasing the page size.,Reducing the number of entries in the TLB.,Increasing the page size.,Increasing the frequency of TLB flushes.,"Using a smaller, faster CPU cache.",C,A technique to increase TLB reach is to 'increase page size'.
"How do Linux, Windows, and Solaris generally manage virtual memory, according to the text?",They utilize completely distinct and incompatible virtual memory systems.,They manage virtual memory similarly.,"Linux uses a unique approach, while Windows and Solaris are similar.",They primarily rely on memory compression instead of paging.,"They do not employ virtual memory, opting for direct physical memory access.",B,"The text states, 'Linux, Windows, Solaris: manage virtual memory similarly'."
"Which specific virtual memory techniques are common across Linux, Windows, and Solaris?","Segmentation, pure LRU, and LIFO.","Buddy system, Slab allocation, and Best Fit.","Demand paging, copy-on-write, and variations of LRU approximation (clock algorithm).","Thrashing prevention, direct memory access, and fixed-size partitions.","Memory compression, optimal page replacement, and strict memory isolation.",C,"They 'Use demand paging, copy-on-write, and variations of LRU approximation (clock algorithm)'."
What is the primary characteristic of 'demand paging' as an alternative to loading an entire program into physical memory?,It preloads all program pages into physical memory before execution begins.,It loads pages into memory only when they are accessed or 'demanded' during execution.,"It stores the entire program exclusively in secondary storage, eliminating the need for physical memory.","It loads only the kernel's pages into physical memory, leaving user programs in swap space.",It continuously swaps all program pages between physical memory and cache memory.,B,"Demand paging is defined as loading pages into memory only when they are 'demanded' or accessed during execution, leading to more efficient memory use."
What common problem with traditional program loading does demand paging aim to solve?,The inability to execute programs larger than physical memory.,The high cost of CPU registers required for program execution.,The inefficiency of loading an entire program into memory when only parts may be immediately needed.,The difficulty in synchronizing multiple processes accessing the same memory region.,The lack of hardware support for memory address translation.,C,"The text states that the problem with loading an entire program is that 'May not need entire program initially (e.g., unselected options)', which demand paging addresses by loading pages only as needed."
"In a system utilizing demand paging, what happens to pages of a program that are never accessed during its execution?",They are loaded into physical memory at the start and then immediately swapped out.,They remain in secondary storage and are never loaded into physical memory.,They are marked as valid but are not available for use.,They are moved to a special cache for future use in subsequent executions.,They are discarded from secondary storage to free up space.,B,"A key characteristic of demand paging is that 'Unaccessed pages never loaded into physical memory', contributing to efficient memory use."
Which hardware support is essential for demand paging to distinguish between pages residing in physical memory and those in secondary storage?,A dedicated high-speed cache controller.,A specialized CPU register for virtual address translation.,A valid-invalid bit scheme within the page table.,Direct Memory Access (DMA) controllers for all I/O operations.,A network interface card for remote memory access.,C,The text explicitly states: 'Hardware support needed to distinguish: valid-invalid bit scheme.'
"In the context of demand paging's valid-invalid bit scheme, what does a 'valid bit' set in a page-table entry signify?",The page is legal but currently located in secondary storage.,The page is illegal and cannot be accessed by the process.,The page is legal and currently resides in physical memory.,The page has been modified since it was loaded into memory.,The page is protected from write access.,C,The text defines a 'Valid bit' as indicating that 'page legal and in memory'.
Under what condition would a page-table entry typically be marked with an 'invalid bit' in a demand paging system?,The page is actively being used by the CPU.,The page is part of the process's logical address space but is currently in secondary storage.,The page is designated as read-only.,The page is legal and currently in physical memory but awaiting a security scan.,The page is being transferred to a different process.,B,An 'Invalid bit' indicates that 'page not valid (not in logical address space) or valid but in secondary storage'.
What specific event occurs when a process attempts to access a page that is marked as invalid in its page table (assuming the access is for a valid part of its logical address space)?,A memory access violation leading to immediate process termination.,"A cache hit, retrieving the data from the CPU cache.","A 'page fault', triggering a specific handling procedure.",A successful read operation from physical memory.,"A segmentation fault, indicating an illegal memory address.",C,The text states: 'Access to invalid page -> page fault'.
What is the immediate consequence of a page fault occurring during program execution?,The process immediately suspends all operations until the page is loaded.,"A trap is generated, transferring control to the operating system.",The system automatically reboots to clear the memory error.,The CPU attempts to re-read the instruction multiple times.,All other processes are terminated to free up memory.,B,The text states: 'Page fault causes trap to OS'.
"According to the provided text, what is the very first step the operating system performs when it receives a trap due to a page fault?",It finds a free frame in physical memory to load the missing page.,It schedules an I/O operation to read the page from secondary storage.,It checks an internal table (like the process control block) to determine if the memory access was valid or truly invalid.,It restarts the instruction that caused the page fault.,It updates the page table entry to mark the page as valid.,C,The first step in the 'Page fault handling procedure' is 'Check internal table (process control block) for valid/invalid memory access'.
"During the page fault handling procedure, if the operating system determines that the memory access was genuinely invalid (i.e., not within the process's logical address space), what action does it take?",It attempts to load the page from a different secondary storage device.,It terminates the process that caused the invalid access.,"It allocates a new, larger free frame and retries the access.",It marks the page as 'dirty' and attempts to write it to swap space.,It requests user input on how to proceed.,B,"Step 2 of the page fault handling procedure states: 'If invalid, terminate process'."
What is the final action performed by the operating system after successfully handling a page fault and loading the required page into memory?,It broadcasts a notification to all other running processes.,It increments a counter for total page faults.,It deallocates the free frame used for the page.,"It restarts the interrupted instruction, allowing the process to continue as if no fault occurred.",It scans the entire page table for consistency errors.,D,The final step (6) is 'Restart interrupted instruction; process accesses page as if always in memory'.
Which of the following best describes 'pure demand paging'?,A system where the operating system preloads all executable code into memory at startup.,"A demand paging system where a process starts execution with no pages in memory, and page faults occur for every page needed.",A paging system that never uses secondary storage for any pages.,"A system designed exclusively for running small, self-contained programs.","A method where pages are loaded into memory based on a fixed schedule, not on demand.",B,The text defines 'Pure demand paging' as: 'start process with no pages in memory; fault for pages as needed'.
Why does the phenomenon of 'locality of reference' contribute to reasonable performance in demand paging systems?,It ensures that all program pages are always present in physical memory.,"It means processes tend to reference memory in clustered patterns, reducing the overall page-fault rate.","It allows the system to predict exactly which pages will be needed next, eliminating page faults.",It speeds up the process of transferring pages from secondary storage.,"It eliminates the need for a page table, simplifying memory management.",B,"The text states: 'Programs tend to have locality of reference -> reasonable demand paging performance.' The glossary further explains locality of reference as 'Tendency of processes to reference memory in patterns, not randomly,' which leads to fewer page faults over time."
What is the primary function of 'secondary memory' (also known as swap device or swap space) in the context of demand paging?,To act as a high-speed cache for frequently accessed data.,To store the operating system kernel and its modules permanently.,To hold pages that are part of a process's logical address space but are not currently resident in main memory.,To serve as the primary storage for all executing program instructions.,To manage the allocation of physical memory frames.,C,"The text specifies: 'Secondary memory: holds non-main-memory pages (swap device, swap space)'."
"What crucial capability must a system possess for demand paging to function correctly, particularly after a page fault?",The ability to discard all unsaved process data upon a page fault.,The ability to compress all memory contents to prevent page faults.,"The ability to restart any interrupted instruction from the exact point of interruption, with the required page now in memory.",The ability to run multiple copies of the same program simultaneously without interference.,The ability to disable virtual memory for critical operations.,C,"The text highlights this as a 'Crucial requirement: ability to restart any instruction after page fault. ...Restart process in exact same place/state, with desired page in memory'."
"What challenge do instructions that modify multiple memory locations (e.g., IBM System 360/370 MVC) pose for demand paging, and what is one described solution?",They can cause data corruption if a page fault occurs mid-instruction; a solution is to make all pages read-only.,They might partially modify data before a page fault occurs; one solution involves microcode accessing both ends of blocks before modification.,They are inherently incompatible with demand paging; the solution is to use simpler instruction sets.,They lead to an infinite loop if a page fault happens; the solution is to increase CPU clock speed.,They require all memory to be non-paged; the solution is to use direct physical addressing.,B,"The text discusses the 'Difficulty: instructions modifying multiple locations' and offers 'Solution 1: Microcode accesses both ends of blocks before modification; if fault, happens before modification'."
To what extent should the underlying paging mechanism be visible or exposed to the running processes?,"It should be fully visible, allowing processes to manage their own paging.","It should be partially visible, providing hints for performance optimization.",It should be completely transparent to the process.,It should only be visible to the process when a page fault occurs.,"It should be managed by a separate, user-level daemon.",C,The text explicitly states: 'Paging should be transparent to process'.
What is the primary role of the 'free-frame list' maintained by the operating system?,To track pages that are currently resident in secondary storage.,"To serve as a pool of available physical memory frames for page faults and segment expansion (e.g., stack/heap).",To store information about all active processes in the system.,To manage the allocation of virtual address space to processes.,To log all memory access attempts for debugging purposes.,B,The text describes: 'OS maintains free-frame list: pool of free frames for page faults. Free frames also allocated for stack/heap segment expansion'.
"What security-related practice, known as 'zero-fill-on-demand,' is commonly used by operating systems when allocating free frames?",Encrypting the contents of the memory frame before allocation.,"Writing zeros into a page before making it available to a process, to prevent information leakage.",Compressing the page content to reduce its memory footprint.,Storing only zero-initialized data on demand.,Deallocating memory frames immediately after they are used.,B,The text states: 'Most OS use zero-fill-on-demand: frames 'zeroed-out' before allocation (security)'.
"At system startup, what is the initial state of the 'free-frame list'?","It is empty, and frames are added only as they become available from terminated processes.","It contains a small, fixed number of frames reserved for the kernel.",All available physical memory is initially placed on the free-frame list.,It contains a copy of the entire swap space content.,It dynamically grows and shrinks based on immediate memory demands.,C,The text specifies: 'System startup: all available memory on free-frame list'.
How does demand paging significantly impact system performance?,It always drastically improves performance by keeping all necessary data in cache.,"It has negligible impact on performance, primarily affecting memory utilization.","It can significantly affect performance, requiring a very low page-fault rate to be efficient.",It slows down performance only if the system has an abundance of physical memory.,It only impacts performance during the initial loading phase of a program.,C,The text states: 'Demand paging significantly affects performance.' and 'Low page-fault rate crucial for demand-paging performance'.
"When calculating the 'effective access time' for demand-paged memory, which two primary factors are weighed?",The CPU's clock speed and the number of active processes.,The memory-access time (ma) and the page fault time.,The disk seek time and the data transfer rate.,The size of the page table and the number of valid bits.,The program's compile time and its total execution time.,B,"The formula for effective access time is given as: '$(1 - p) 	imes ma + p 	imes 	ext{page fault time}$', where $ma$ is memory-access time and 'page fault time' is the cost of handling a fault."
"Approximately how long does it take for a typical hard disk drive (HDD) to service a page-switch (read a page into memory), considering latency, seek time, and transfer time?",10 nanoseconds,200 nanoseconds,1 to 100 microseconds,8 milliseconds,3 seconds,D,"The text specifies: 'HDD page-switch time: ~8 milliseconds (3ms latency, 5ms seek, 0.05ms transfer)'."
What is the direct relationship between the 'effective access time' and the 'page-fault rate' in a demand paging system?,"They are inversely proportional; as one increases, the other decreases.",The effective access time is constant regardless of the page-fault rate.,The effective access time is directly proportional to the page-fault rate.,"They are unrelated, as performance depends solely on the CPU's processing power.",The effective access time is logarithmically related to the page-fault rate.,C,"The text states: 'Effective access time directly proportional to page-fault rate', which is evident from the formula showing $p$ as a multiplier for the large page fault time."
"Given a memory-access time of 200 ns and a page-fault service time of 8 ms, what must the page-fault rate (p) approximately be to limit the performance slowdown to less than 10% (i.e., effective access time < 220 ns)?","p < 1/1,000","p < 1/10,000","p < 1/399,990","p < 1/2,000,000",p < 1/200,C,"The text provides the calculation: 'To keep slowdown < 10% (e.g., 220 ns effective access time): ... p < 0.0000025 (fewer than 1 fault per 399,990 accesses)'."
"How does I/O from swap space generally compare in speed to I/O from the file system, and what is a primary reason for this difference?",Swap space I/O is slower due to more complex data structures.,"Swap space I/O is about the same speed as file system I/O, as they both use the same disk.",Swap space I/O is generally faster due to larger block transfers and avoiding file lookups.,File system I/O is always faster because it leverages file caching mechanisms.,The speeds are indistinguishable in modern operating systems.,C,"The text states: 'Swap space I/O generally faster than file system I/O (larger blocks, no file lookups)'."
Which strategy for swap space usage is commonly adopted by operating systems like Linux and Windows for general pages?,Copying the entire program file image to swap space at startup.,"Demand-paging directly from the file system initially, and writing pages to swap space only when they are replaced and modified.",Avoiding swap space entirely by keeping all pages in physical memory.,Loading all program pages into a compressed memory area instead of swap space.,Pre-fetching all anticipated pages into swap space before they are needed.,B,"The text specifies: 'Demand-page from file system initially, write pages to swap space when replaced (Linux, Windows)'."
"In Linux and BSD UNIX, how are binary executable pages typically handled when demand-paged, particularly regarding their backing store?",Their entire image is copied to swap space at program launch.,"They are demand-paged directly from the file system, which serves as their backing store because they are typically never modified.",They are always kept in physical memory and never swapped out.,"They use a dedicated, high-speed SSD separate from the main swap space.",Their pages are automatically compressed and stored in anonymous memory.,B,"The text states: 'Demand-page binary executables directly from file system; overwrite frames when replaced (never modified); file system acts as backing store (Linux, BSD UNIX)'."
"What is the primary backing store for 'anonymous memory' segments, such as the stack and heap, when they are paged out in a demand paging system?",The original executable file on the file system.,"A dedicated, read-only section of the file system.",The CPU's internal cache.,Swap space.,A temporary RAM disk.,D,"The text clearly states: 'Anonymous memory (stack, heap) still uses swap space'."
"How do mobile operating systems, such as iOS, typically handle memory paging and swapping?",They aggressively swap all memory types to persistent flash storage.,They rely heavily on compressed memory as their primary virtual memory mechanism.,They generally do not use swapping; they demand-page from the file system and reclaim read-only pages when memory is constrained.,They load entire applications into memory upon launch to avoid any paging.,"They utilize a large, dedicated swap partition on external SD cards.",C,"The text mentions: 'Mobile OS (e.g., iOS) typically no swapping: demand-page from file system, reclaim read-only pages if memory constrained'."
What is mentioned as an alternative to swapping that is sometimes employed in mobile systems to manage memory constraints?,Utilizing extremely large quantities of physical RAM to avoid paging altogether.,Completely disabling virtual memory features.,Implementing compressed memory.,Moving all application data to cloud storage.,Requiring all applications to be written in assembly language for maximum efficiency.,C,The text states: 'Compressed memory is an alternative to swapping in mobile systems'.
"According to the glossary, what is the definition of 'demand paging'?",The act of pre-loading an entire program into memory regardless of immediate need.,Bringing in pages from storage as needed rather than entirely at process load time.,A method of memory management that eliminates the need for secondary storage.,A technique for encrypting memory contents on demand.,The process of continually transferring all pages between CPU registers and cache.,B,Glossary definition: 'Bringing in pages from storage as needed rather than entirely at process load time'.
"Based on the glossary, what is a 'page fault'?",An error that occurs when physical memory runs out of space.,A successful retrieval of a page from the CPU cache.,A fault that occurs from referencing a page that is not currently resident in memory.,A software bug that corrupts the page table.,A security breach detected during memory access.,C,Glossary definition: 'Fault from reference to a non-memory-resident page'.
How does the glossary define 'pure demand paging'?,Demand paging where pages are brought into memory in large batches.,Demand paging where no page is brought into memory until it is referenced.,A paging system that only loads read-only pages on demand.,A system where all program pages are pre-loaded at process creation.,A method that avoids using page faults entirely by predicting memory needs.,B,Glossary definition: 'Demand paging where no page is brought into memory until referenced'.
What does the glossary describe as 'locality of reference'?,The random access patterns of memory by a process.,"The tendency of processes to reference memory in patterns, not randomly.",The physical location of data on a hard disk drive.,The process of referencing data directly from secondary storage.,The speed at which a process can access any memory location.,B,"Glossary definition: 'Tendency of processes to reference memory in patterns, not randomly'."
"According to the glossary, what is 'swap space'?",The dedicated area of the CPU for storing temporary data.,The primary physical memory (RAM) in a computer system.,Secondary storage backing-store space for paged-out memory.,A high-speed buffer for I/O operations.,An area of memory reserved for kernel-only processes.,C,Glossary definition: 'Secondary storage backing-store space for paged-out memory'.
What is the 'free-frame list' as defined in the glossary?,A list of all allocated physical memory frames.,A kernel-maintained list of available free physical memory frames.,A record of all pages currently in secondary storage.,A queue of processes waiting for memory allocation.,A cache of recently used frames.,B,Glossary definition: 'Kernel-maintained list of available free physical memory frames'.
What is the meaning of 'zero-fill-on-demand' according to the glossary?,Compressing a page's content if it contains mostly zeros.,Writing zeros into a page before making it available to a process for security reasons.,A technique to pre-fetch pages that are known to be all zeros.,Automatically clearing the contents of a page when it is deallocated.,A method to calculate the checksum of a page containing zeros.,B,Glossary definition: 'Writing zeros into a page before making it available to a process'.
"Based on the glossary, what is 'effective access time'?",The minimum time required to access a memory location.,The theoretical maximum speed of a memory device.,"The measured or calculated time to access something, such as memory.",The time it takes to transfer data from a hard disk to RAM.,The latency experienced by the CPU when executing an instruction.,C,"Glossary definition: 'Measured/calculated time to access something (e.g., memory)'."
What does the glossary define as the 'page-fault rate'?,The total number of page faults occurring over the system's uptime.,A measure of how often a page fault occurs per memory access attempt.,The speed at which pages are moved into and out of physical memory.,The percentage of physical memory occupied by currently active pages.,The maximum number of page faults a system can tolerate before crashing.,B,Glossary definition: 'Measure of how often a page fault occurs per memory access attempt'.
"According to the glossary, what is 'anonymous memory'?",Memory that is shared anonymously between different user accounts.,"Memory not associated with a file; typically used for stack and heap, and stored in swap space if dirty and paged out.",Read-only memory that contains system boot information.,Memory that has been encrypted and cannot be directly accessed.,Memory that is permanently resident in physical RAM and never swapped.,B,Glossary definition: 'Memory not associated with a file; stored in swap space if dirty and paged out'.
What is a primary benefit of using copy-on-write with the `fork()` system call for process creation?,Allocating all pages immediately for both parent and child.,Maximizing memory usage by duplicating all data.,Minimizing new pages allocated to the child process.,Ensuring full parent-child memory isolation from the start.,Bypassing demand paging entirely for all operations.,C,Copy-on-write is designed to minimize the number of new pages allocated to the child process by allowing initial sharing.
"In a system employing the copy-on-write technique for process creation, what is the initial state of pages shared between parent and child processes?",Fully copied into the child's address space.,"Completely independent, with no shared memory.",Shared between both processes.,Write-protected for both processes.,Only parent pages are accessible to the child.,C,Copy-on-write explicitly states that parent and child processes initially share the same pages.
"Under the copy-on-write mechanism, when is a copy of a shared page created?",When the child process starts execution.,When the parent process resumes from suspension.,When either the parent or child process attempts to read the page.,When either the parent or child process attempts to write to the shared page.,Only when the child process exits.,D,The core principle of copy-on-write is that a copy is made only when a write operation is attempted on a shared page.
"When a child process modifies a page that was initially shared via copy-on-write, which statement is true about the modification?",The modification is directly visible to the parent process.,The parent's original page is also modified.,"A new copy of the page is created for the child, and the modification occurs on this copy.","The page is immediately discarded, and a new empty page is allocated.",The entire address space is re-copied for the child.,C,"Upon a write attempt, the OS creates a copy of the shared page for the modifying process (e.g., child), and the modification occurs on this new copy, leaving the original page untouched for the other process (parent)."
"What was a significant drawback of the traditional `fork()` behavior, especially when the child process immediately called `exec()`?",It led to excessive page sharing that caused data corruption.,It prevented the child from modifying its own pages.,It made process creation extremely slow due to unnecessary copying of the entire address space.,It suspended the parent process indefinitely.,It required manual page allocation for the child process.,C,"Traditionally, `fork()` copied the parent's address space, which was often unnecessary and inefficient if the child immediately called `exec()`, as the copied data would simply be discarded."
"In a copy-on-write system, which type of pages can remain shared between the parent and child processes even after the child starts executing?",Only stack pages.,Only data pages that are actively being modified.,All modified pages.,"Unmodified pages, such as executable code segments.",Only heap pages.,D,"Unmodified pages, like executable code, do not trigger a copy-on-write event and can therefore remain shared between the parent and child."
"When a process attempts to write to a page marked as copy-on-write, what is the operating system's typical sequence of actions?",It immediately terminates the process for attempting a write to a shared page.,It flags the page as read-only for all processes.,"It searches for a free memory frame, copies the page to that frame, and then maps the new copy to the process's address space for modification.",It forces the process to wait until the other sharing process modifies the page first.,"It discards the page and reloads it from disk, then allows the write.",C,"As described in the example, the OS handles a write fault on a copy-on-write page by allocating a new frame, copying the page content, and updating the process's page table to point to the new copy."
How does `fork()` process creation relate to demand paging initially?,It always requires all pages to be loaded via demand paging before execution.,It prevents any form of demand paging from being used.,It can bypass demand paging initially by sharing pages directly.,It is completely independent of demand paging concepts.,It only uses demand paging for stack pages.,C,"The text states that 'Process creation using `fork()` can bypass demand paging initially,' often by sharing pages via copy-on-write rather than loading them immediately."
Copy-on-write is a common technique implemented in which of the following operating systems?,MS-DOS and Windows 95 only.,"Linux, macOS, and Windows.",Unixware and Solaris (but not Linux or macOS).,Windows NT 3.51 only.,All embedded systems regardless of complexity.,B,"The text explicitly states that copy-on-write is a common technique in Windows, Linux, and macOS."
Which of the following statements accurately describes a key difference between `vfork()` and a `fork()` implementation utilizing copy-on-write?,`vfork()` always creates a full copy of the parent's address space immediately.,`vfork()` utilizes copy-on-write for enhanced efficiency.,`vfork()` does not employ the copy-on-write mechanism.,`vfork()` allows the parent to continue execution concurrently with the child.,`vfork()` is an exclusive system call for Windows operating systems.,C,The text explicitly states that '`vfork()` does not use copy-on-write.'
"When a child process is created using `vfork()`, what happens to the parent process?",It continues execution concurrently with the child.,It terminates immediately.,"It is suspended, and the child uses the parent's address space.",It shares its address space in a copy-on-write manner with the child.,"It allocates a completely new, empty address space for the child.",C,"The text specifies that with `vfork()`, 'Parent process suspended; child uses parent's address space.'"
"If a child process created with `vfork()` modifies a page in its address space before calling `exec()`, what is the implication for the parent process?",The changes are isolated to the child and not visible to the parent.,"A copy of the modified page is automatically created for the child, isolating the change.",The changes are discarded when the parent resumes.,The changes made by the child will be visible to the parent upon its resumption.,The parent process immediately terminates due to a memory conflict.,D,"The text states: 'Child process changes to parent's address space are visible to parent upon resumption' when `vfork()` is used, highlighting the caution required."
For what specific scenario is `vfork()` primarily intended to be used?,When a child process needs to share data extensively and continuously with its parent.,When a child process needs a completely isolated and independent address space from the parent.,When the child process is expected to call `exec()` immediately after creation.,When the parent process needs to modify the child's address space directly.,When maximum memory safety and protection between parent and child is required.,C,The text clearly states that `vfork()` is 'Intended for use when child calls `exec()` immediately after creation.'
What makes `vfork()` an extremely efficient method for process creation?,It performs extensive page copying from parent to child.,It uses a sophisticated demand paging mechanism for all pages.,"It does not involve any page copying, as the child directly uses the parent's address space.",It uses a different CPU scheduling algorithm specifically for child processes.,"It runs only on single-core processors, simplifying synchronization.",C,`vfork()` is efficient because there is 'no page copying' as the child directly uses the parent's address space.
What critical caution must be observed when using `vfork()`?,The parent process must not be suspended.,The child process must not call `exec()` at all.,"The child process must not modify the parent's address space, as these changes will be reflected in the parent.",The parent must always share its heap with the child after resumption.,"`vfork()` should only be used in Windows environments, not UNIX-like systems.",C,"The text explicitly warns: 'Use with caution: child must not modify parent's address space,' because such changes are visible to the parent."
