Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
"For what other type of failure might manual recovery, similar to that for deadlocks, be used?",Hardware failures.,Software bugs causing crashes.,"Liveness failures (e.g., livelock).",Memory leaks.,Network connectivity issues.,C,"The text mentions 'Manual recovery for other liveness failures (e.g., livelock) may be used for deadlock recovery'."
"According to the provided text, when does a deadlock occur?",If at least one of the four necessary conditions holds.,If two or more necessary conditions hold simultaneously.,If all four necessary conditions hold.,Only when resources are preempted without notice.,Only when a circular wait condition is explicitly detected.,C,The text states: 'Deadlock occurs if all four necessary conditions hold.'
What is the primary objective of deadlock prevention methods?,To allow all four necessary conditions to hold but manage them effectively.,To ensure that at least one of the necessary conditions for deadlock cannot hold.,To detect deadlocks and recover from them efficiently.,To avoid deadlocks by dynamically analyzing resource requests.,To minimize the number of resources requested by threads.,B,The text states: 'Prevent deadlock by ensuring at least one condition cannot hold.' And the definition of 'deadlock prevention' is 'A set of methods intended to ensure that at least one of the necessary conditions for deadlock cannot hold.'
Which condition is explicitly stated as 'must hold for deadlock'?,Hold and wait,No preemption,Circular wait,Mutual exclusion,Resource allocation,D,"Under the 'Mutual exclusion' section, the text says: 'Mutual-exclusion condition must hold for deadlock.'"
"Which type of resources, as described, do not require mutual exclusion and thus cannot be involved in a deadlock?",Nonsharable resources like mutex locks.,Intrinsically nonsharable resources.,Resources that can be preempted.,"Sharable resources (e.g., read-only files).",Resources allocated dynamically.,D,"The text states: 'Sharable resources (e.g., read-only files) do not require mutual exclusion, thus cannot be involved in deadlock.'"
Why is it generally impossible to prevent deadlocks by denying the mutual-exclusion condition?,Because mutual exclusion is only one of four conditions.,Because some resources are intrinsically nonsharable.,Because threads would never acquire resources.,Because it leads to higher resource utilization.,Because it increases the likelihood of starvation.,B,"The text states: 'Cannot generally prevent deadlocks by denying mutual-exclusion, as some resources are intrinsically nonsharable (e.g., mutex locks).'"
Which of the following describes Protocol 1 for preventing the 'hold and wait' condition?,A thread releases all current resources before requesting more.,A thread requests resources only when holding none.,A thread requests and allocates all resources before its execution begins.,A thread's held resources are preempted if it requests a resource and must wait.,Resources are requested in an increasing order of enumeration.,C,"Under 'Hold and wait', Protocol 1 is described as: 'Thread requests/allocates all resources before execution.'"
Which of the following describes Protocol 2 for preventing the 'hold and wait' condition?,A thread must request all resources at once at the start of execution.,"A thread requests resources only when holding none, and must release all current resources before requesting more.","If a thread requests a resource and must wait, all currently held resources are implicitly released.",Resources are granted based on a total ordering of resource types.,The operating system preempts resources from waiting threads and allocates them to requesting threads.,B,"Under 'Hold and wait', Protocol 2 is described as: 'Thread requests resources only when holding none. Must release all current resources before requesting more.'"
What are two significant disadvantages common to both 'hold and wait' prevention protocols?,Increased throughput and complex implementation.,Low resource utilization and potential for starvation.,High resource utilization and guaranteed fairness.,Reduced overhead and ease of debugging.,Guaranteed deadlock prevention and high concurrency.,B,The text lists two disadvantages for both protocols: 'Low resource utilization: resources allocated but unused for long periods.' and 'Starvation possible: thread waits indefinitely for popular resources.'
"In the context of 'no preemption' prevention, what happens in Protocol 1 if a thread requests a resource and must wait?","The thread's request is denied, and it tries again later.",All currently held resources by that thread are preempted (implicitly released).,"The thread is immediately granted the resource, overriding other processes.",The system checks if other threads can release their resources.,The thread is put into a queue and its resources remain held.,B,"Under 'No preemption', Protocol 1 states: 'If thread requests resource and must wait, all currently held resources are preempted (implicitly released).'"
"According to Protocol 1 for 'no preemption' prevention, when does a thread restart after its resources have been preempted?",Immediately after preemption.,When only the new requested resources are available.,When all other threads have finished their execution.,When its old and new resources are both available.,Only if the user manually restarts the process.,D,Protocol 1 for 'no preemption' states: 'Thread restarts when old and new resources are available.'
Which types of resources are often suitable for 'no preemption' prevention methods?,Mutex locks and semaphores.,Resources whose state cannot be saved or restored.,CPU registers and database transactions.,Sharable resources like read-only files.,Printers and other physical peripherals.,C,"The text states: 'Often applied to resources whose state can be saved/restored (e.g., CPU registers, database transactions).'"
Which types of resources are generally NOT suitable for 'no preemption' prevention methods?,CPU registers.,Database transactions.,Resources whose state can be saved/restored.,Mutex locks and semaphores.,Sharable read-only files.,D,The text states: 'Cannot generally apply to mutex locks and semaphores (where deadlocks commonly occur).'
What is the practical solution mentioned for preventing the 'circular wait' condition?,Ensuring all resources are requested at once.,Implementing preemption for all resource types.,Imposing a total ordering of all resource types.,Denying mutual exclusion for all resources.,Allowing threads to wait indefinitely for popular resources.,C,"Under 'Circular wait', the text says: 'Practical solution: impose total ordering of all resource types.'"
"When preventing 'circular wait' by imposing a total ordering, how are threads required to request resources?",In decreasing order of enumeration.,"In any random order, as long as all are requested at once.",In increasing order of enumeration.,Only one resource at a time.,"Based on their availability, regardless of order.",C,The text states: 'Require threads to request resources in increasing order of enumeration.'
"Consider a resource ordering where F(first_mutex) = 1 and F(second_mutex) = 5. According to the circular wait prevention protocol, in what order must a thread request these resources?",second_mutex then first_mutex.,first_mutex then second_mutex.,The order does not matter.,Both must be requested simultaneously.,Only one of them can be requested per thread.,B,"The text states: 'Example: F(first_mutex) = 1, F(second_mutex) = 5. Thread must request first_mutex then second_mutex.', which follows the rule of 'increasing order of enumeration'."
"In the circular wait prevention protocol using total ordering, if a thread needs multiple instances of the same resource type, what is required?",It must request them one by one.,It must make a single request for all instances at once.,It can request them in any order.,It must release all other resources first.,It must wait for other threads to finish using them.,B,"The text states: 'If multiple instances of same resource type needed, single request for all must be issued.'"
How does the text claim the total ordering protocol prevents circular wait?,By direct proof.,By induction.,By contradiction.,It does not guarantee prevention.,By empirical observation.,C,The text explicitly states: 'This protocol prevents circular wait (proof by contradiction).'
Which Java method is mentioned in the text as being used for lock acquisition ordering?,`System.getLockOrder()`,`System.identityHashCode(Object)`,`Object.getLockID()`,`Thread.getCurrentLock()`,`Lock.acquireOrder()`,B,The text states: 'Java uses `System.identityHashCode(Object)` for lock acquisition ordering.'
"Under what circumstance does lock ordering NOT guarantee deadlock prevention, according to the text?",If resources are sharable.,If locks are acquired dynamically.,If multiple instances of a resource type are needed.,If resource utilization is low.,If threads experience starvation.,B,"The text states: 'Lock ordering does not guarantee deadlock prevention if locks acquired dynamically (e.g., `transaction()` function example).'"
What is the definition of 'deadlock prevention' as provided in the section glossary?,An operating system method where processes inform the OS of resource use to approve/deny requests.,A set of methods intended to ensure that at least one of the necessary conditions for deadlock cannot hold.,The process of detecting a deadlock after it has occurred and recovering from it.,Techniques for minimizing resource allocation overhead.,A protocol that prioritizes certain threads to avoid indefinite waiting.,B,The glossary defines 'deadlock prevention' as: 'A set of methods intended to ensure that at least one of the necessary conditions for deadlock cannot hold.'
How is 'deadlock avoidance' defined in the provided glossary?,A method to preempt resources from waiting threads.,A protocol requiring threads to request all resources before execution.,An operating system method in which processes inform the operating system of which resources they will use during their lifetimes so the system can approve or deny requests to avoid deadlock.,A technique that imposes a total ordering of all resource types to prevent circular wait.,A strategy that aims to deny mutual exclusion for all sharable resources.,C,The glossary defines 'deadlock avoidance' as: 'An operating system method in which processes inform the operating system of which resources they will use during their lifetimes so the system can approve or deny requests to avoid deadlock.'
What aspect of system operation does deadlock-prevention primarily limit?,The total number of resources in the system.,How resource requests are made.,The number of concurrent threads.,The speed of resource allocation.,The amount of memory available to each thread.,B,Deadlock-prevention specifically limits how requests are made to ensure no necessary condition for deadlock occurs.
Deadlock-prevention ensures that which of the following does not occur?,High device utilization.,Increased system throughput.,Any necessary condition for deadlock.,A safe state.,Dynamic resource allocation.,C,The primary goal of deadlock-prevention is to ensure that no necessary condition for deadlock occurs.
Which of the following is a common side effect of employing deadlock-prevention strategies?,Increased system throughput.,Enhanced device utilization.,Reduced system overhead.,Low device utilization.,Faster resource acquisition.,D,Deadlock-prevention can lead to low device utilization and reduced system throughput as stated in the text.
What alternative approach to deadlock-prevention requires additional information on resource requests?,Deadlock detection.,Deadlock recovery.,Deadlock avoidance.,Resource preemption.,Priority scheduling.,C,The text states that deadlock avoidance is an alternative that requires additional information on resource requests.
What type of information must the system know a priori for deadlock avoidance algorithms to function?,The current state of all CPU registers.,The maximum resources each thread may need.,The exact sequence of future resource requests.,The current available memory.,The processing speed of each thread.,B,Deadlock avoidance requires knowing the maximum resources each thread may need beforehand (a priori information).
How does a deadlock-avoidance algorithm prevent the condition of circular-wait?,By pre-empting resources from threads.,By dynamically examining the resource-allocation state.,By ignoring all resource requests.,By ensuring mutual exclusion.,By breaking the no-preemption condition.,B,Deadlock-avoidance algorithms dynamically examine the resource-allocation state to prevent circular-wait.
The resource-allocation state is defined by which of the following?,The CPU utilization and I/O rates.,Only the maximum demands of threads.,"The available resources, allocated resources, and maximum demands.",The number of threads and processes currently running.,The history of all past resource requests.,C,"The resource-allocation state is defined by available resources, allocated resources, and maximum demands of threads."
A state is considered 'safe' if the system can achieve which of the following?,Allocate resources to no more than one thread at a time.,Pre-empt resources from any thread to avoid deadlock.,Allocate resources to each thread (up to its maximum) in some order and avoid deadlock.,Immediately detect and recover from any deadlock.,Ensure that no thread ever waits for a resource.,C,A safe state is defined as one where the system can allocate resources to each thread (up to its maximum) in some order and avoid deadlock.
"According to the text, under what condition is a system considered safe?",If no resources are currently allocated.,If all threads have completed execution.,If a safe sequence exists.,If the system is operating at maximum capacity.,If there are no waiting threads.,C,"The text states, 'System is safe if a safe sequence exists.'"
"In a safe sequence <T1, T2, ..., Tn>, what condition must be met for each thread Ti?",Ti must have all its resources allocated before any other thread.,Its resource requests can be met by currently available resources plus resources held by all Tj where j is less than i.,Ti must not make any further resource requests.,Ti must release all its resources before T(i+1) requests any.,Ti must never enter a waiting state.,B,"A safe sequence ensures that for each Ti, its requests can be met by available resources plus those held by preceding threads in the sequence."
"Which statement accurately describes the relationship between safe, deadlocked, and unsafe states?",All unsafe states are deadlocks.,A safe state is always deadlocked.,A deadlocked state is safe.,"A safe state is not deadlocked, and a deadlocked state is unsafe.",All unsafe states will inevitably lead to deadlock.,D,"The text explicitly states, 'Safe state is not deadlocked; deadlocked state is unsafe.' It also clarifies that not all unsafe states are deadlocks."
Which of the following is true regarding unsafe states and deadlocks?,Unsafe states always lead to deadlock.,"Not all unsafe states are deadlocks, but they may lead to deadlock.",A system in an unsafe state cannot ever reach a safe state again.,Deadlocks are a prerequisite for unsafe states.,An unsafe state implies the system is currently deadlocked.,B,"The text states, 'Not all unsafe states are deadlocks, but unsafe states may lead to deadlock.'"
How does the operating system (OS) generally behave regarding unsafe states?,The OS actively seeks out unsafe states to optimize resource use.,"The OS prevents deadlocks regardless of the state, even if unsafe.",The OS avoids unsafe states as long as the state is safe.,The OS forces threads into unsafe states to test resilience.,The OS has no control over unsafe states.,C,"The text indicates, 'OS avoids unsafe states as long as state is safe.'"
"When a system is in an unsafe state, who or what primarily controls whether deadlocks occur?",The operating system's deadlock prevention mechanisms.,The system administrator's manual interventions.,The behavior of the individual threads.,The amount of available memory.,The speed of the CPU.,C,"The text states, 'In unsafe state, OS cannot prevent deadlocks; thread behavior controls unsafe states.'"
The Resource-allocation-graph algorithm is applicable to systems with what characteristic?,Multiple instances of each resource type.,Only one instance of each resource type.,No resource preemption allowed.,An unlimited number of resources.,Only read-only resources.,B,The RAG algorithm is specifically 'For systems with only one instance of each resource type.'
"In a Resource-allocation graph, what does a dashed line from thread Ti to resource Rj represent?",Ti currently holds Rj.,Ti has requested Rj.,Rj is currently available.,Ti may request Rj in the future.,Rj is about to be released by Ti.,D,"A dashed line is a claim edge, indicating that Ti may request Rj in the future."
When does a claim edge (thread Ti to resource Rj) convert into a request edge in the Resource-allocation-graph algorithm?,When Rj is allocated to Ti.,When Rj is released by Ti.,When Ti requests Rj.,When Ti terminates.,When a cycle is detected in the graph.,C,A claim edge converts to a request edge 'when Ti requests Rj.'
Under what condition does a request edge (thread Ti to resource Rj) convert to an assignment edge (resource Rj to thread Ti)?,When Ti finishes its execution.,When Rj is pre-empted from Ti.,When Ti makes a new claim for Rj.,When Rj is allocated to Ti.,When Rj becomes available for the first time.,D,A request edge converts to an assignment edge 'when Rj allocated to Ti.'
"When an assignment edge (resource Rj to thread Ti) converts back to a claim edge (thread Ti to resource Rj) in the Resource-allocation-graph algorithm, what event has occurred?",Ti has made a new request for Rj.,Rj has been assigned to a different thread.,Ti has released Rj.,A deadlock has been detected.,Ti has cancelled its future claim for Rj.,C,An assignment edge converts to a claim edge 'when Rj released by Ti.'
How must resources be claimed by threads when using the Resource-allocation-graph algorithm?,Dynamically during execution.,Only after a deadlock is detected.,A priori (in advance).,Only if a cycle is formed.,Through negotiation with other threads.,C,"The text states, 'Resources must be claimed a priori.'"
"In the Resource-allocation-graph algorithm, a resource request is granted only if what condition is met?",The requested resource is immediately available.,No other thread currently holds the resource.,No cycle is formed in the graph after the hypothetical allocation.,The thread has the highest priority.,The system is in a deadlocked state.,C,A request is granted 'only if no cycle formed in graph' (checked by cycle-detection algorithm).
What does the formation of a cycle in a Resource-allocation graph indicate within the context of deadlock avoidance?,The system is in a safe state.,A resource has been released.,An unsafe state.,A request has been granted.,The system has recovered from a deadlock.,C,"The text states, 'Cycle indicates unsafe state.'"
"What is the time complexity of the Resource-allocation-graph algorithm, where 'n' is the number of threads?",O(n),O(n log n),O(n squared),O(m times n squared),O(2 to the power of n),C,"The algorithm complexity is given as 'O(n^2) operations, where n is number of threads.'"
For what type of systems is the Banker's algorithm primarily applicable?,Systems with only one instance of each resource type.,Systems with multiple instances of each resource type.,Systems that do not allow resource sharing.,Systems that require immediate deadlock detection.,Systems with a fixed number of threads.,B,The Banker's algorithm is 'Applicable to systems with multiple instances of each resource type.'
How does the efficiency of the Banker's algorithm compare to the Resource-allocation graph scheme?,It is more efficient.,It is equally efficient.,It is less efficient.,Efficiency comparison is not possible.,Efficiency depends solely on the number of resources.,C,"The text states, 'Less efficient than resource-allocation graph scheme.'"
"When a new thread enters a system employing the Banker's algorithm, what must it declare?",Its current resource allocation.,The maximum instances of each resource type it may need.,The number of resources it currently holds.,Whether it needs to wait for resources.,Its execution priority.,B,A new thread 'declares max instances of each resource type needed.'
What is the constraint on the maximum resource instances a new thread can declare in the Banker's algorithm?,It must be less than the current available resources.,It cannot exceed the total system resources.,It must be equal to its current allocation.,It must be less than the resources held by other threads.,There is no constraint; threads can declare any amount.,B,The declared max instances 'cannot exceed total system resources.'
Under what condition is a resource request granted in the Banker's algorithm?,If the requested resources are immediately available.,If the allocation leaves the system in a safe state.,If the requesting thread has the highest priority.,If no other thread is currently waiting.,If the request is for a single instance of a resource type.,B,A request is granted 'only if allocation leaves system in safe state.'
"In the Banker's algorithm, what information does the 'Available' vector store?",The maximum demand of each thread.,The resources currently allocated to each thread.,The number of available resources of each type.,The remaining resource need of each thread.,The total number of resource types.,C,"'Available' is a 'vector of length m, number of available resources of each type.'"
What does the 'Max' matrix represent in the Banker's algorithm?,Resources currently allocated to each thread.,Remaining resource need of each thread.,Number of available resources of each type.,Maximum demand of each thread.,The total number of resource instances in the system.,D,"'Max' is an 'n x m matrix, max demand of each thread.'"
The 'Allocation' matrix in the Banker's algorithm stores which of the following?,The total resources available to the system.,The resources that have been released by threads.,Resources currently allocated to each thread.,The maximum resources each thread may request.,Resources that are currently unavailable.,C,"'Allocation' is an 'n x m matrix, resources currently allocated to each thread.'"
"How is the 'Need' matrix calculated in the Banker's algorithm, and what does it represent?","It's Available minus Allocation, representing available resources.","It's Max plus Allocation, representing total potential resources.","It's Max minus Allocation, representing the remaining resource need of each thread.","It's Allocation minus Max, representing over-allocated resources.","It's Available plus Allocation, representing the system's total resources.",C,"'Need' is calculated as Max[i][j] minus Allocation[i][j], representing the remaining resource need of each thread."
"In the Banker's Safety Algorithm, what is the initial value assigned to the 'Work' vector?",A vector of all zeros.,The Max matrix.,The Available vector.,The Allocation matrix.,The Need matrix.,C,Step 1 of the Safety Algorithm states: 'Initialize Work = Available.'
How is the 'Finish' array initialized for each thread 'i' in the Banker's Safety Algorithm?,Finish[i] = true,Finish[i] = false,Finish[i] = Need for thread i,Finish[i] = Allocation for thread i,Finish[i] = Available,B,"Step 1 of the Safety Algorithm states: 'Finish[i] = false for i = 0, 1, ..., n-1.'"
"In the Banker's Safety Algorithm, what conditions must be met to find an index 'i' (representing a thread) to process?",Finish[i] is true AND Need for thread i is greater than Work.,Finish[i] is false AND Need for thread i is less than or equal to Work.,Finish[i] is false AND Allocation for thread i is greater than Work.,Finish[i] is true AND Allocation for thread i is less than or equal to Work.,Finish[i] is false AND Request for thread i is less than or equal to Work.,B,Step 2 of the Safety Algorithm states: 'Find index i such that Finish[i] == false and Need_i <= Work.'
"If a suitable thread 'i' is found in the Banker's Safety Algorithm, how are the 'Work' vector and 'Finish[i]' updated?",Work = Work minus Allocation for thread i; Finish[i] = false.,Work = Work plus Need for thread i; Finish[i] = true.,Work = Work plus Allocation for thread i; Finish[i] = true.,Work = Work minus Need for thread i; Finish[i] = false.,Work = Available; Finish[i] = true.,C,Step 3 of the Safety Algorithm states: 'Work = Work + Allocation_i; Finish[i] = true.'
How is it determined that the system is in a safe state at the end of the Banker's Safety Algorithm?,If Work is equal to Available.,If Finish[i] is false for all i.,If Allocation for thread i is zero for all i.,If Finish[i] is true for all i.,If no thread needed to wait for resources.,D,"Step 4 of the Safety Algorithm states: 'If Finish[i] == true for all i, system is in safe state.'"
What is the time complexity of the Banker's Safety Algorithm?,O(n),O(m times n),O(m times n squared),O(n squared),O(m squared times n),C,The text states the algorithm complexity is 'O(m x n^2) operations.'
What is the very first condition checked when a thread Ti makes a resource request (Request for thread Ti) using the Banker's Resource-request algorithm?,If Request for thread Ti is less than or equal to Available.,If Request for thread Ti is less than or equal to Need for thread Ti.,If the resulting state is safe.,If Request for thread Ti is greater than the total system resources.,If Ti has the highest priority.,B,"Step 1 states: 'If Request_i <= Need_i, go to step 2. Else, error (thread exceeded max claim).'"
"In the Banker's Resource-request algorithm, what is the outcome if a thread's Request for thread Ti is greater than its Need for thread Ti?",The request is immediately granted.,The thread is put into a waiting state.,"An error is indicated, as the thread exceeded its max claim.",The system attempts to find a safe sequence.,The request is modified to match Need for thread Ti.,C,"Step 1 states: 'Else, error (thread exceeded max claim).'"
"After confirming Request for thread Ti is less than or equal to Need for thread Ti, what is the next condition checked in the Banker's Resource-request algorithm?",If the system is currently in a safe state.,If Request for thread Ti is less than or equal to Available.,If any other thread is waiting.,If Allocation for thread Ti is zero.,If Max for thread Ti has been reached.,B,"Step 2 states: 'If Request_i <= Available, go to step 3.'"
"If a thread Ti's Request for thread Ti is found to be greater than Available resources in the Banker's Resource-request algorithm, what happens?",The request is immediately granted.,The system restores its old state.,Ti must wait.,An error is indicated.,Resources are pre-empted from other threads.,C,"Step 2 states: 'Else, Ti must wait (resources unavailable).'"
"During the 'pretend allocation' step of the Banker's Resource-request algorithm, how are Available, Allocation for thread Ti, and Need for thread Ti updated?","Available increases, Allocation for thread Ti decreases, Need for thread Ti increases.","Available decreases, Allocation for thread Ti increases, Need for thread Ti decreases.",All three remain unchanged.,"Available and Allocation for thread Ti increase, Need for thread Ti decreases.",All three decrease.,B,"The text lists the updates: 'Available = Available - Request_i', 'Allocation_i = Allocation_i + Request_i', 'Need_i = Need_i - Request_i'."
What is the final condition that determines if a resource request is granted in the Banker's Resource-request algorithm?,If the request amount is less than the current available resources.,If the Need for thread Ti becomes zero after the allocation.,If the resulting state after pretend allocation is safe.,If no other threads are currently making requests.,If the request comes from a high-priority thread.,C,"Step 4 states: 'If resulting state is safe (using Safety Algorithm), grant request.'"
"If the resulting state after a 'pretend allocation' is found to be unsafe in the Banker's Resource-request algorithm, what is the consequence?",The request is granted anyway.,The system enters a deadlocked state.,"Ti waits, and the old state is restored.",Resources are pre-empted from Ti.,The Need for thread Ti is reset to its maximum.,C,"Step 4 states: 'Else, Ti waits, restore old state.'"
"According to the provided glossary, what defines a 'safe sequence'?",A sequence of processes that always leads to a deadlock.,A sequence where each process completes execution immediately.,"A sequence of processes <P1, P2, ..., Pn> where each P(i)'s requests can be met by available resources plus resources held by P(j) (j is less than i).",A sequence where processes are granted resources strictly in the order of their arrival.,A sequence that minimizes the total number of resource requests.,C,"The glossary defines a safe sequence as: 'Sequence of processes <P1, P2, ..., Pn> where each Pi's requests can be met by available resources + resources held by Pj (j < i).'"
"As defined in the glossary, what is a 'claim edge' in a resource-allocation graph?",An edge indicating a resource is currently allocated to a process.,An edge representing a process's current request for a resource.,An edge indicating a process might claim a resource in the future.,An edge that signifies a deadlock has occurred.,An edge showing a resource has been released by a process.,C,"The glossary defines a claim edge as: 'In resource-allocation graph, an edge indicating a process might claim a resource in the future.'"
"Based on the glossary, which statement best describes the Banker's algorithm?",A deadlock detection algorithm for single resource instances.,A deadlock prevention algorithm that limits resource requests.,"A deadlock avoidance algorithm for multiple resource instances, less efficient than resource-allocation graph.",A resource scheduling algorithm that prioritizes critical processes.,An algorithm for recovering from deadlocks once they occur.,C,"The glossary defines Banker's algorithm as: 'Deadlock avoidance algorithm for multiple resource instances, less efficient than resource-allocation graph.'"
"If a system does not employ deadlock-prevention or deadlock-avoidance strategies, what two main algorithms must it utilize?",Resource preemption and process termination,Deadlock detection and deadlock recovery,Banker's algorithm and graph reduction,Mutual exclusion and hold and wait prevention,Cycle elimination and resource reallocation,B,Systems that do not use deadlock-prevention or deadlock-avoidance must implement algorithms for both deadlock detection and deadlock recovery.
What is a primary consideration regarding the overhead associated with deadlock detection and recovery?,The reduction in system security measures,The increase in CPU clock speed,The run-time costs and potential losses from recovery,The simplification of process scheduling,The elimination of all resource contention,C,Detection-and-recovery overhead involves run-time costs and potential losses that may occur from the recovery process.
Which graph type is used for deadlock detection when there is only a single instance of each resource type?,Gantt chart,Dependency graph,Resource-allocation graph,Wait-for graph,Control flow graph,D,The wait-for graph is a specific variant of the resource-allocation graph used for deadlock detection when there's a single instance of each resource type.
How is a wait-for graph typically obtained from a resource-allocation graph?,By adding new resource nodes and directed edges.,By removing resource nodes and collapsing the corresponding edges.,By converting all directed edges to undirected edges.,By assigning weights to each node based on resource availability.,By separating threads and resources into distinct subgraphs.,B,A wait-for graph is obtained by removing resource nodes from the resource-allocation graph and collapsing the edges that represent resource requests and allocations.
"In a wait-for graph, what does an edge from thread T_i to thread T_j (T_i -> T_j) signify?",Thread T_i has completed execution before thread T_j.,Thread T_j is waiting for thread T_i to release a resource.,Thread T_i is waiting for thread T_j to release a resource that T_i needs.,Thread T_i has acquired a resource from thread T_j.,Thread T_i and Thread T_j are independent and do not interact.,C,An edge T_i -> T_j in a wait-for graph implies that thread T_i is waiting for thread T_j to release a resource R_q that T_i needs.
What characteristic of a wait-for graph indicates the presence of a deadlock?,It contains no isolated nodes.,It has multiple connected components.,It forms a directed acyclic graph (DAG).,It contains a cycle.,The number of edges equals the number of nodes.,D,Deadlock exists if the wait-for graph contains a cycle.
"What is the typical time complexity for cycle detection in a wait-for graph, where 'n' is the number of vertices?",O(n),O(log n),O(n^2),O(n log n),O(n^3),C,"Cycle detection in a wait-for graph has a time complexity of O(n^2) operations, where n is the number of vertices."
The `deadlock_detector` tool from the BCC toolkit on Linux is designed to identify deadlocks specifically for which type of synchronization primitive?,Semaphores,Condition variables,Pthreads mutex locks,Read-write locks,Spinlocks,C,The `deadlock_detector` tool is specified for Pthreads mutex locks on Linux.
How does the `deadlock_detector` tool identify deadlocks?,By analyzing log files for error messages.,By simulating various thread execution orders.,"By inserting probes to trace `pthread_mutex_lock()` and `pthread_mutex_unlock()` calls, then constructing and analyzing a wait-for graph.",By monitoring CPU utilization patterns.,By periodically checking the system call table for hung operations.,C,"It inserts probes to trace `pthread_mutex_lock()` and `pthread_mutex_unlock()` calls, constructs a wait-for graph, and reports a deadlock if a cycle is detected."
"When there are several instances of a resource type, why is the wait-for graph scheme not applicable for deadlock detection?",It becomes too computationally expensive.,It cannot accurately represent multiple instances of resources.,It only works for a single thread system.,"It is primarily for resource allocation, not detection.",It does not allow for dynamic resource requests.,B,"The text explicitly states that the wait-for graph scheme is not applicable when there are several instances of a resource type, implying it's designed for single instances per type."
The deadlock detection algorithm for several instances of a resource type is similar to which other well-known algorithm?,Dijkstra's algorithm,Banker's algorithm,Dining Philosophers algorithm,"First-Come, First-Served algorithm",Round-Robin algorithm,B,The algorithm for several instances of a resource type is stated to be similar to the Banker's algorithm.
"In the deadlock detection algorithm for multiple resource instances, what does the 'Available' vector represent?",The total number of resources in the system.,The maximum number of resources that can be allocated.,The number of available resources of each type.,Resources currently held by completed threads.,Resources requested by active threads.,C,Available is a vector of length 'm' representing the number of available resources of each type.
What does the 'Allocation' matrix represent in the deadlock detection algorithm for multiple resource instances?,The maximum number of resources each thread may request.,Resources currently allocated to each thread.,The remaining resources each thread still needs.,The total resources available in the system.,The history of resource requests.,B,Allocation is an n x m matrix showing resources currently allocated to each thread.
"In the context of the deadlock detection algorithm for multiple resource instances, what does `Request[i][j] = k` signify?",Thread `T_i` has successfully allocated `k` instances of resource type `R_j`.,Thread `T_i` is currently holding `k` instances of resource type `R_j`.,Thread `T_i` needs `k` more instances of resource type `R_j`.,Thread `T_j` is requesting `k` instances of resource type `R_i`.,Thread `T_i` has released `k` instances of resource type `R_j`.,C,`Request[i][j] = k` means thread `T_i` requests `k` more instances of resource type `R_j`.
"According to the deadlock detection algorithm for several instances of a resource type, what is the initial assignment for the 'Work' vector?",It is set to zero for all resource types.,It is set equal to the 'Allocation' matrix for the first thread.,It is initialized with the 'Available' vector.,It is set to the 'Request' matrix for all threads.,It is calculated as the sum of 'Allocation' and 'Request'.,C,Step 1 of the algorithm states: 'Initialize Work = Available'.
"In the deadlock detection algorithm for multiple resource instances, under what condition is `Finish[i]` initially set to `true` for a thread `T_i`?",If `T_i` has no pending requests (`Request_i == 0`).,If `T_i` has completed its execution.,If `T_i` has no resources allocated to it (`Allocation_i == 0`).,If `T_i` is currently blocked.,If `T_i` is part of a safe sequence.,C,"Step 1 states: 'If Allocation_i != 0, then Finish[i] = false. Otherwise (if Allocation_i == 0), Finish[i] = true'."
"What is the time complexity of the deadlock detection algorithm for several instances of a resource type, given 'n' threads and 'm' resource types?",O(n + m),O(n * m),O(m * n^2),O(n * m^2),O(n^3),C,The algorithm complexity is stated as O(m * n^2) operations.
The deadlock detection algorithm for multiple resource instances operates with an 'optimistic attitude'. What does this imply?,It assumes all resource requests will eventually be granted.,It assumes threads will voluntarily release resources if needed.,It assumes a thread `T_i` will complete and return its resources if `Request_i` is less than or equal to `Work`.,It prioritizes threads that have not yet requested any resources.,It optimistically allocates all requested resources immediately.,C,The 'optimistic attitude' is described as assuming `T_i` will complete and return resources if `Request_i <= Work`.
Consider the initial state described in the example for the 'several instances' detection algorithm. What is the claimed status of the system regarding deadlocks?,The system is definitely deadlocked.,"The system is not deadlocked, and a safe sequence exists.",The system is in an unsafe state but not necessarily deadlocked.,The system cannot determine its deadlock status without further requests.,Deadlock is pending for thread T4.,B,"The text states for the initial state: 'Initial claim: system not deadlocked. Sequence <T0, T2, T3, T1, T4> results in Finish[i] == true for all i.'"
"Referring to the example, if thread `T_2` requests 1 additional instance of resource C, what is the impact on the system's deadlock status?",The system remains not deadlocked.,The system enters a safe state.,"The system becomes deadlocked, involving threads `T_1, T_2, T_3, T_4`.",Only thread `T_2` becomes deadlocked.,The system enters a state where all resources are immediately available.,C,"The text states: 'New claim: system is deadlocked. Can reclaim T0's resources, but not enough for others. Deadlock involves T1, T2, T3, T4.'"
What are the two primary factors that determine when to invoke a deadlock detection algorithm?,System boot time and network latency.,Amount of free memory and disk space.,How often a deadlock is likely to occur and how many threads will be affected.,The operating system version and kernel type.,User login frequency and application usage.,C,The text lists 'How often is a deadlock likely to occur?' and 'How many threads will be affected by deadlock when it happens?' as the two factors.
