Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
"When sharing code using paging, what characteristic should the operating system enforce for the shared code?",It should be writable by all processes.,It should be read-only.,It should be executable only by the root user.,It should be non-pageable.,It should be encrypted.,B,"To maintain integrity and enable safe sharing, the OS should enforce the read-only nature of shared code (reentrant code) to prevent one process from inadvertently modifying the code being used by others."
"Which of the following is implemented using shared pages, similar to how shared libraries are handled?",Virtualization of entire operating systems.,Direct Memory Access (DMA) operations.,Interprocess communication (IPC) through shared memory.,Network packet routing.,CPU scheduling algorithms.,C,"Shared memory, a common mechanism for interprocess communication (IPC), is typically implemented by having multiple processes map a shared region of their logical address space to the same physical pages, thus using the shared page mechanism."
What is 'frames' in the context of paging?,Fixed-sized blocks of logical memory.,Fixed-sized blocks of physical memory.,Segments of the CPU cache.,Units of data transferred to the disk.,Portions of a process control block.,B,"Frames are defined as fixed-sized blocks of physical memory, which pages are loaded into."
What is a 'page' in the context of paging?,Fixed-sized blocks of physical memory.,Variable-sized blocks of logical memory.,Fixed-sized blocks of logical memory.,A region of the CPU's internal registers.,A temporary storage area on the hard drive.,C,"A page is defined as a fixed-sized block of logical memory, which corresponds in size to physical memory frames."
"Which term describes a table in paged memory containing base addresses of physical memory frames, indexed by logical page number?",Frame table,Process control block,Translation Look-aside Buffer,Page table,Directory table,D,"The 'page table' is explicitly defined as containing the base address of each frame in physical memory, indexed by the logical page number."
"Which system-wide data structure contains details about physical page frames, such as whether they are free or allocated, and to which process/page?",Page table,Process control block,Frame table,TLB,Resource allocation graph,C,"The 'frame table' is a system-wide structure that tracks the state (free/allocated, owner) of each physical page frame."
What is a 'Translation Look-aside Buffer (TLB)'?,A software component for managing virtual memory.,"A large, slow cache for disk data.","A small, fast-lookup hardware cache for address translation.",A register that points to the page table.,A component responsible for inter-process communication.,C,"The TLB is defined as a special, small, fast-lookup hardware cache used to speed up address translation in paged memory systems."
What does a 'TLB miss' signify?,The TLB has found the requested address translation.,The requested address translation is not found in the TLB.,A fatal memory error has occurred.,The TLB is being flushed.,The process is attempting to access protected memory.,B,A 'TLB miss' occurs when the TLB lookup fails to provide the required address translation because the entry is not present in the TLB.
What does it mean for a TLB entry to be 'wired down'?,The entry is marked as invalid and cannot be used.,The entry is permanently removed from the TLB.,The entry is locked into the TLB and cannot be removed by the usual replacement algorithm.,The entry is transferred to main memory for storage.,"The entry is exclusively for data access, not instruction access.",C,"Wired-down entries are those that are marked as non-removable from the TLB, typically for critical kernel code or data, ensuring they are always available for fast lookup."
What is the 'hit ratio' a measure of in the context of TLBs?,The speed of memory access.,The percentage of times a page number is found in the TLB.,The total number of memory accesses per second.,The rate of page faults.,The average number of entries replaced in the TLB.,B,The 'hit ratio' quantifies the effectiveness of a TLB by indicating the percentage of times a page number (and thus its translation) is successfully found in the TLB.
What is the 'effective memory-access time'?,The theoretical maximum speed of memory access.,The time it takes to access the TLB only.,"The statistical or real measure of CPU time to read/write to memory, considering TLB hits/misses.",The time taken to transfer data between disk and main memory.,The time required for a context switch.,C,"Effective memory-access time is a metric that considers the combined impact of TLB access times, page table access times, and hit/miss ratios to provide an overall measure of how long memory access takes."
What is the primary information contained in a 'valid-invalid' bit of a page table entry?,Whether the page has been modified (dirty bit).,Whether the page is in the process's logical address space (legal).,Whether the page is read-only or read-write.,Whether the page is currently in the TLB.,Whether the page can be swapped out to disk.,B,"The 'valid-invalid' bit primarily indicates if a page is a legitimate part of the process's logical address space. A 'valid' bit means it is, and an 'invalid' bit means it is not, and an attempt to access it will trigger a trap."
